Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority,Is_New
0050.TW,元大台灣50,2026-05-06,看漲 FVG,97.4,94.28,102.27,✅ 已站穩,🟢 買進,0,81.69,2026-05-08,2,True
0056.TW,元大高股息,2026-05-07,看漲 FVG,44.29,43.68,46.5,⏳ 待回測,⚡結構突破,0,76.75,-,2,False
00918.TW,大華優利高填息30,2026-05-07,看漲 FVG,24.83,24.23,26.07,⏳ 待回測,⚡結構突破,0,76.72,-,2,False
00919.TW,群益台灣精選高息,2026-05-07,看漲 FVG,25.31,24.84,26.58,⏳ 待回測,⚡結構突破,0,80.34,-,2,False
009816.TW,凱基台灣TOP50,2026-05-06,看漲 FVG,14.05,13.63,14.75,✅ 已站穩,🟢 買進,1,91.67,2026-05-08,2,True
00635U.TW,期元大S&P黃金,2026-05-07,看漲 FVG,49.31,48.59,51.78,⏳ 待回測,監控中 🧹,0,38.18,-,3,False
