
📅 投資日報表: 2026-05-08
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 254.00   | 256.00   | 245.50   | 250.00   | 98,286,050   | 241.21      | 2000     | ▲17,580   |   +3.64%
4142     | 國光生        | 18.05    | 18.20    | 17.75    | 17.80    | 1,178,951    | 25.32       | 1000     | ▼7,520    |  -29.70%
0050     | 元大台灣50     | 97.35    | 97.70    | 95.85    | 97.00    | 117,639,791  | 46.60       | 16016    | ▲807,206  | +108.15%
0056     | 元大高股息      | 44.70    | 45.20    | 44.29    | 44.85    | 96,427,282   | 36.43       | 8000     | ▲67,360   |  +23.11%
00635U   | 期元大S&P黃金   | 49.31    | 49.55    | 49.31    | 49.40    | 4,028,441    | 55.25       | 3000     | ▼17,550   |  -10.59%
00738U   | 期元大道瓊白銀    | 64.15    | 64.90    | 64.15    | 64.55    | 9,135,977    | 66.26       | 1000     | ▼1,710    |   -2.58%
00929    | 復華台灣科技優息   | 25.15    | 25.60    | 24.66    | 25.10    | 65,893,335   | 19.73       | 8000     | ▲42,960   |  +27.22%
009816   | 凱基台灣TOP50  | 14.08    | 14.17    | 13.89    | 14.05    | 304,759,700  | 11.01       | 63000    | ▲191,520  |  +27.61%
00990A   | 主動元大AI新經濟  | 17.23    | 17.29    | 16.85    | 17.08    | 45,625,960   | 11.48       | 5000     | ▲28,000   |  +48.78%
2009     | 第一銅        | 39.05    | 39.05    | 37.80    | 37.90    | 2,004,286    | 50.56       | 4000     | ▼50,640   |  -25.04%
2337     | 旺宏         | 160.00   | 164.50   | 149.00   | 153.00   | 166,036,626  | 95.28       | 2000     | ▲115,440  |  +60.58%
2409     | 友達         | 18.45    | 18.90    | 17.75    | 17.85    | 205,643,583  | 16.21       | 2000     | ▲3,280    |  +10.12%
3481     | 群創         | 29.85    | 31.45    | 28.65    | 29.40    | 782,624,242  | 25.10       | 4000     | ▲17,200   |  +17.13%
6806     | 森崴能源       | 21.50    | 21.50    | 20.20    | 20.35    | 453,370      | 45.39       | 5000     | ▼125,200  |  -55.17%
3105     | 穩懋         | 494.50   | 518.00   | 481.50   | 492.50   | 24,571,883   | 556.47      | 300      | ▼19,191   |  -11.50%
4966     | 譜瑞-KY      | 610.00   | 669.00   | 605.00   | 669.00   | 5,568,429    | 1921.64     | 1000     | ▼1,252,640 |  -65.19%
00403A   | 主動統一升級50   | 10.38    | 10.38    | 10.00    | 10.00    | 1,856,314,000 | 10.68       | 26026    | ▼17,698   |   -6.37%
00981A   | 主動統一台股增長   | 29.42    | 29.47    | 28.43    | 28.91    | 535,264,100  | 27.48       | 2000     | ▲2,860    |   +5.20%
2313     | 華通         | 245.50   | 259.50   | 239.00   | 253.50   | 85,705,212   | 250.71      | 1000     | ▲2,790    |   +1.11%
2330     | 台積電        | 2300.00  | 2310.00  | 2265.00  | 2290.00  | 27,102,571   | 225.55      | 10       | ▲20,644   | +915.30%
6239     | 力成         | 227.50   | 229.50   | 217.50   | 222.00   | 16,104,397   | 243.21      | 1000     | ▼21,210   |   -8.72%
6789     | 采鈺         | 580.00   | 608.00   | 566.00   | 603.00   | 9,713,120    | 593.50      | 400      | ▲3,800    |   +1.60%
5276     | 達輝-KY      | 21.85    | 21.85    | 19.50    | 19.50    | 68,000       | 22.18       | 300      | ▼804      |  -12.08%
5474     | 聰泰         | 171.00   | 171.00   | 164.00   | 165.50   | 584,266      | 175.15      | 2000     | ▼19,300   |   -5.51%
6849     | 奇鼎科技       | 243.00   | 245.00   | 226.50   | 228.00   | 686,268      | 266.40      | 280      | ▼10,752   |  -14.41%
7853     | 政美應用       | 345.00   | 345.00   | 319.00   | 323.00   | 1,801,715    | 409.29      | 280      | ▼24,161   |  -21.08%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       7,140,197    📊 未實現損益:        -247,735 (  -3.47%)
