id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,2620.0,☁️ 觀望,235.96,7,85.71,[P:0.85/50.0] [📈 穩定] 等待機會
6515.TW,穎崴,9630.0,☁️ 觀望,185.73,8,75.0,[P:0.85/50.0] [📈 穩定] 等待機會
6223.TWO,旺矽,5025.0,☁️ 觀望,146.49,6,50.0,[P:0.94/50.0] [🚀 極強] 等待機會
3037.TW,欣興,818.0,🚀 持股,128.4,8,62.5,[🚀 爆發 5D30%] [P:0.85/50.0] [📈 穩定] 趨勢維持
3131.TWO,弘塑,2940.0,☁️ 觀望,116.43,5,40.0,[P:0.94/5.0] [📉 轉弱] 等待機會
2308.TW,台達電,2200.0,💎 持股,115.31,7,71.43,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
6640.TWO,均華,1395.0,☁️ 觀望,110.44,6,66.67,[P:0.93/5.0] [📉 轉弱] 等待機會
8046.TW,南電,854.0,💎 持股,101.69,8,50.0,[📈 標準 V3] [P:0.98/50.0] [📈 穩定] 趨勢維持
2345.TW,智邦,2375.0,💎 持股,90.49,5,60.0,[📈 標準 V3] [P:0.99/50.0] [📈 穩定] 趨勢維持
3189.TW,景碩,458.0,☁️ 觀望,84.75,7,57.14,[P:0.85/50.0] [📈 穩定] 等待機會
4979.TWO,華星光,660.0,🚀 持股,84.35,9,55.56,[🚀 爆發 5D30%] [P:0.85/50.0] [📈 穩定] 趨勢維持
3363.TWO,上詮,810.0,☁️ 觀望,57.32,8,62.5,[P:0.98/5.0] [🚀 極強] 等待機會
6187.TWO,萬潤,1070.0,☁️ 觀望,48.98,5,60.0,[P:1.0/50.0] [📈 穩定] 等待機會
2330.TW,台積電,2290.0,💎 持股,47.17,7,57.14,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3481.TW,群創,29.3999996185,🟡 預警 (⚠️ 乖離過高),25.43,4,50.0,[P:1.0/5.0] [🚀 極強] 乖離率 12.8% 謹慎追價
3055.TW,蔚華科,91.1999969482,💎 持股,24.26,4,50.0,[📈 標準 V3] [P:1.01/50.0] [🚀 極強] 趨勢維持
3583.TW,辛耘,788.0,☁️ 觀望,22.4,6,33.33,[P:0.98/50.0] [📈 穩定] 等待機會
6451.TW,訊芯-KY,441.0,☁️ 觀望,9.55,5,40.0,[P:0.98/50.0] [📈 穩定] 等待機會
3450.TW,聯鈞,410.0,🔥 買入 (🚀 爆發 5D30%),-13.58,3,33.33,[P:1.01/50.0] [🚀 極強] 噴發動能達標(無視乖離)
2482.TW,連宇,16.7000007629,☁️ 觀望,-14.86,4,25.0,[P:0.98/5.0] [📉 轉弱] 等待機會
