代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.01,23.65,3000,24.75,3000,24.80,23.65,23.94,23.80,42060,-,
1269,乾杯,72.30,70.5,3000,72.2,1000,72.30,70.00,71.74,72.20,4102,-,
1271,晨暉生技,64.66,65.8,3000,66.4,3000,66.80,64.20,66.01,66.20,208472,-,
1293,利統,27.63,26.7,9000,28.1,8989,28.10,28.10,28.10,28.10,11,-,
1343,旭東環保,20.54,20.3,8000,20.75,2999,21.00,20.40,20.57,20.75,45121,-,
1480,東盟開發,9.34,9.15,5000,9.45,5000,9.45,9.20,9.31,9.30,25514,-,
1594,日高,11.05,11,4750,11.45,5000,11.55,10.60,11.07,11.10,88685,-,
1780,立弘,31.53,31.6,3000,31.9,3000,32.40,31.60,31.74,31.85,95273,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.15,19.9,10000,20.5,6000,20.30,19.85,20.00,19.95,66120,-,
2237,華德動能,36.09,35.3,3000,36.15,3000,37.20,33.85,35.02,36.00,417576,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.81,27.2,3000,28.15,3000,27.80,27.80,27.80,27.80,1000,-,
2249,湧盛,118.25,117.5,2000,119,4000,120.00,117.00,118.44,118.50,34357,115/05/08,送件申請上櫃
2252,為昇科,20.10,19.7,5000,19.9,2970,20.30,19.65,19.84,19.90,119309,-,
2255,凱銳光電,19.99,19.4,6484,20,4000,20.00,19.40,19.50,19.40,26632,-,
2256,歐特明,92.66,86,6000,90,3000,92.70,85.70,88.09,87.80,450196,-,
2644,中信造船,83.72,82.2,13000,82.7,11374,84.20,81.20,82.42,82.70,55265,-,
2733,維格餅家,11.85,11.85,7000,12.45,9985,12.45,11.85,11.85,12.45,3015,-,
2741,老四川,21.86,21,3000,22.05,3000,22.10,20.90,21.41,21.15,85585,-,
2758,路易莎咖啡,74.58,71.4,3000,72.8,2980,74.90,71.40,72.79,72.80,28869,-,
2760,巨宇翔,21.05,20.9,3000,21.8,2000,21.80,21.80,21.80,21.80,1000,-,
