股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
8016.TW,矽創,🔥 訊號出現,273.0,77.36,⚪ 一般監控,50.00%,37.50%,2.68%,-3.58%,8,263.21,0.375,0.0268
6834.TW,天二科技,🔥 訊號出現,48.0999984741,75.47,⚪ 一般監控,37.50%,37.50%,0.56%,-4.70%,8,45.84,0.375,0.0056
5210.TWO,寶碩,🔥 訊號出現,28.0499992371,82.16,⚪ 一般監控,66.67%,33.33%,1.14%,-1.50%,6,27.63,0.3333,0.0114
4561.TWO,健椿,🔥 訊號出現,51.4000015259,78.53,⚪ 一般監控,33.33%,33.33%,1.32%,-2.86%,6,49.93,0.3333,0.0132
2472.TW,立隆電,🔥 訊號出現,221.5,71.76,⚪ 一般監控,66.67%,33.33%,0.86%,-6.07%,6,208.05,0.3333,0.0086
2458.TW,義隆,🔥 訊號出現,151.5,70.15,⚪ 一般監控,42.86%,28.57%,1.86%,-4.69%,7,144.4,0.2857,0.0186
6165.TW,浪凡,🔥 訊號出現,52.0,73.61,⚪ 一般監控,75.00%,25.00%,1.49%,-1.54%,4,51.2,0.25,0.0149
5388.TW,中磊,🔥 訊號出現,85.0999984741,57.07,⚪ 一般監控,0.00%,25.00%,1.42%,-4.04%,4,81.66,0.25,0.0142
2376.TW,技嘉,🔥 訊號出現,317.0,69.19,⚪ 一般監控,75.00%,25.00%,0.01%,-1.61%,4,311.91,0.25,0.0001
2395.TW,研華,🔥 訊號出現,476.5,86.47,⚪ 一般監控,55.56%,22.22%,0.28%,-3.09%,9,461.79,0.2222,0.0028
6196.TW,帆宣,🔥 訊號出現,410.0,68.48,⚪ 一般監控,33.33%,16.67%,0.27%,-6.26%,6,384.31,0.1667,0.0027
7788.TW,松川精密,🔥 訊號出現,176.0,64.77,⚪ 一般監控,42.86%,14.29%,0.34%,-7.50%,7,162.79,0.1429,0.0034
8272.TWO,全景軟體,🔥 訊號出現,76.0999984741,63.12,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,76.1,0.0,
4722.TW,國精化,🔥 訊號出現,236.5,77.03,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,236.5,0.0,
2881.TW,富邦金,🔥 訊號出現,96.6999969482,81.29,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,96.7,0.0,
3213.TWO,茂訊,🔥 訊號出現,117.5,75.0,⚪ 一般監控,66.67%,0.00%,0.00%,-0.94%,3,116.4,0.0,0.0
3416.TW,融程電,🔥 訊號出現,175.5,67.42,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,2,175.5,0.0,
2491.TW,吉祥全,🔥 訊號出現,21.1000003815,74.12,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,21.1,0.0,
4766.TW,南寶,🔥 訊號出現,392.0,75.72,⚪ 一般監控,0.00%,0.00%,nan%,-4.81%,2,373.16,0.0,
3276.TWO,宇環,🔥 訊號出現,16.2000007629,80.7,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,1,16.2,0.0,
2363.TW,矽統,🔥 訊號出現,59.4000015259,60.5,🔴 空頭陷阱,42.86%,57.14%,-1.76%,-4.62%,7,56.65,0.5714,-0.0176
1609.TW,大亞,🔥 訊號出現,36.0499992371,60.27,🔴 空頭陷阱,50.00%,50.00%,-1.13%,-4.73%,4,34.34,0.5,-0.0113
6707.TWO,富基電通,🔥 訊號出現,39.0,77.2,🔴 空頭陷阱,40.00%,50.00%,-1.57%,-11.11%,10,34.67,0.5,-0.0157
00932.TW,兆豐永續高息等權,🔥 訊號出現,16.7000007629,72.2,🔴 空頭陷阱,77.78%,44.44%,-0.01%,-0.93%,9,16.55,0.4444,-0.0001
3527.TWO,聚積,🔥 訊號出現,64.1999969482,59.91,🔴 空頭陷阱,42.86%,42.86%,-0.72%,-2.75%,7,62.43,0.4286,-0.0072
2923.TW,鼎固-KY,🔥 訊號出現,28.25,50.83,🔴 空頭陷阱,71.43%,42.86%,-2.60%,-6.01%,7,26.55,0.4286,-0.026
6182.TWO,合晶,🔥 訊號出現,56.9000015259,81.87,🔴 空頭陷阱,20.00%,40.00%,-0.82%,-8.07%,5,52.31,0.4,-0.0082
3545.TW,敦泰,🔥 訊號出現,56.7000007629,59.92,🔴 空頭陷阱,20.00%,40.00%,-2.22%,-5.12%,5,53.8,0.4,-0.0222
2414.TW,精技,🔥 訊號出現,48.9000015259,76.87,🔴 空頭陷阱,37.50%,37.50%,-0.12%,-2.14%,8,47.85,0.375,-0.0012
7854.TWO,佐茂,🔥 訊號出現,130.5,70.09,🔴 空頭陷阱,33.33%,33.33%,-10.12%,-14.23%,6,111.93,0.3333,-0.1012
4966.TWO,譜瑞-KY,🔥 訊號出現,669.0,68.14,🔴 空頭陷阱,16.67%,33.33%,-0.99%,-4.84%,6,636.61,0.3333,-0.0099
3014.TW,聯陽,🔥 訊號出現,135.5,70.18,🔴 空頭陷阱,50.00%,33.33%,-0.97%,-1.50%,6,133.46,0.3333,-0.0097
5285.TW,界霖,🔥 訊號出現,61.7000007629,70.95,🔴 空頭陷阱,50.00%,33.33%,-1.20%,-4.70%,6,58.8,0.3333,-0.012
6134.TWO,萬旭,🔥 訊號出現,33.25,63.01,🔴 空頭陷阱,33.33%,33.33%,-3.48%,-6.92%,6,30.95,0.3333,-0.0348
2027.TW,大成鋼,🔥 訊號出現,39.5999984741,66.13,🔴 空頭陷阱,50.00%,33.33%,-0.89%,-2.11%,6,38.76,0.3333,-0.0089
6494.TWO,九齊,🔥 訊號出現,55.7999992371,54.39,🔴 空頭陷阱,25.00%,25.00%,-1.74%,-4.45%,8,53.32,0.25,-0.0174
8926.TW,台汽電,🔥 訊號出現,49.0999984741,68.4,🔴 空頭陷阱,0.00%,25.00%,-0.74%,-1.88%,4,48.18,0.25,-0.0074
5425.TWO,台半,🔥 訊號出現,73.0,62.46,🔴 空頭陷阱,25.00%,25.00%,-0.88%,-8.29%,4,66.95,0.25,-0.0088
00946.TW,群益科技高息成長,🔥 訊號出現,12.8900003433,77.75,🔴 空頭陷阱,25.00%,25.00%,-2.24%,-4.19%,4,12.35,0.25,-0.0224
6703.TWO,軒郁,🔥 訊號出現,117.0,54.35,🔴 空頭陷阱,0.00%,25.00%,-1.77%,-2.76%,4,113.77,0.25,-0.0177
2645.TW,長榮航太,🔥 訊號出現,164.0,54.79,🔴 空頭陷阱,50.00%,25.00%,-1.24%,-3.04%,4,159.01,0.25,-0.0124
3592.TW,瑞鼎,🔥 訊號出現,258.5,60.8,🔴 空頭陷阱,20.00%,20.00%,-3.01%,-5.00%,5,245.56,0.2,-0.0301
6574.TWO,霈方,🔥 訊號出現,119.0,65.21,🔴 空頭陷阱,80.00%,20.00%,-0.62%,-5.00%,5,113.04,0.2,-0.0062
2208.TW,台船,🔥 訊號出現,21.7000007629,57.89,🔴 空頭陷阱,50.00%,16.67%,-1.96%,-3.27%,6,20.99,0.1667,-0.0196
3169.TWO,亞信,🔥 訊號出現,112.5,63.77,🔴 空頭陷阱,16.67%,16.67%,-4.47%,-6.54%,6,105.14,0.1667,-0.0447
6417.TWO,韋僑,🔥 訊號出現,138.0,65.35,🔴 空頭陷阱,50.00%,16.67%,-0.98%,-2.95%,6,133.93,0.1667,-0.0098
6757.TW,台灣虎航,🔥 訊號出現,57.0,78.68,🔴 空頭陷阱,66.67%,16.67%,-1.88%,-2.43%,6,55.62,0.1667,-0.0188
6819.TWO,眾智,🔥 訊號出現,51.0,81.4,🔴 空頭陷阱,42.86%,14.29%,-8.71%,-11.43%,7,45.17,0.1429,-0.0871
3034.TW,聯詠,🔥 訊號出現,498.0,76.77,🔴 空頭陷阱,57.14%,14.29%,-1.28%,-2.94%,7,483.38,0.1429,-0.0128
00915.TW,凱基優選高股息30,🔥 訊號出現,26.4899997711,74.67,🔴 空頭陷阱,57.14%,14.29%,-1.89%,-1.13%,7,26.19,0.1429,-0.0189
3357.TWO,臺慶科,🔥 訊號出現,187.5,54.96,🔴 空頭陷阱,50.00%,12.50%,-8.29%,-7.25%,8,173.91,0.125,-0.0829
6526.TW,達發,🔥 訊號出現,753.0,76.67,🔴 空頭陷阱,50.00%,12.50%,-5.06%,-7.12%,8,699.38,0.125,-0.0506
5009.TWO,榮剛,🔥 訊號出現,36.5,69.4,🔴 空頭陷阱,55.56%,11.11%,-2.90%,-4.37%,9,34.91,0.1111,-0.029
3219.TWO,倚強科,🔥 訊號出現,68.6999969482,48.13,🔴 空頭陷阱,0.00%,0.00%,-7.65%,-13.88%,2,59.16,0.0,-0.0765
00918.TW,大華優利高填息30,🔥 訊號出現,25.1000003815,77.17,🔴 空頭陷阱,50.00%,0.00%,-1.60%,-2.33%,6,24.51,0.0,-0.016
4503.TWO,金雨,🔥 訊號出現,45.1500015259,62.95,🔴 空頭陷阱,50.00%,0.00%,-0.57%,-4.45%,2,43.14,0.0,-0.0057
5310.TWO,天剛,🔥 訊號出現,26.0,55.26,🔴 空頭陷阱,33.33%,0.00%,-6.01%,-5.32%,3,24.62,0.0,-0.0601
6698.TW,旭暉應材,🔥 訊號出現,32.9000015259,60.24,🔴 空頭陷阱,0.00%,0.00%,-7.68%,-7.15%,3,30.55,0.0,-0.0768
6166.TW,凌華,🔥 訊號出現,87.3000030518,66.11,🔴 空頭陷阱,25.00%,0.00%,-5.94%,-8.95%,4,79.48,0.0,-0.0594
6634.TWO,欣耀,🔥 訊號出現,55.0,72.49,🔴 空頭陷阱,50.00%,0.00%,-10.21%,-10.45%,8,49.25,0.0,-0.1021
7814.TWO,海昌生技,🔥 訊號出現,42.4000015259,65.91,🔴 空頭陷阱,0.00%,0.00%,-3.96%,-2.45%,2,41.36,0.0,-0.0396
3441.TWO,聯一光,🔥 訊號出現,42.7999992371,80.23,🔴 空頭陷阱,20.00%,0.00%,-5.74%,-5.19%,5,40.58,0.0,-0.0574
6753.TW,龍德造船,🔥 訊號出現,145.0,57.3,🔴 空頭陷阱,0.00%,0.00%,-6.47%,-6.52%,4,135.55,0.0,-0.0647
2357.TW,華碩,🔥 訊號出現,650.0,70.08,🔴 空頭陷阱,75.00%,0.00%,-1.84%,-1.16%,4,642.49,0.0,-0.0184
1598.TW,岱宇,🔥 訊號出現,22.2000007629,65.05,🔴 空頭陷阱,33.33%,0.00%,-2.17%,-3.85%,3,21.35,0.0,-0.0217
6121.TWO,新普,🔥 訊號出現,390.0,71.73,🔴 空頭陷阱,33.33%,0.00%,-2.54%,-3.88%,3,374.86,0.0,-0.0254
1271.TWO,晨暉生技,🔥 訊號出現,66.3000030518,64.47,🔴 空頭陷阱,40.00%,0.00%,-6.74%,-7.18%,5,61.54,0.0,-0.0674
1563.TW,巧新,🔥 訊號出現,43.9000015259,55.45,🔴 空頭陷阱,33.33%,0.00%,-1.13%,-2.66%,3,42.73,0.0,-0.0113
6020.TWO,大展證,🔥 訊號出現,21.3500003815,89.29,🔴 空頭陷阱,0.00%,0.00%,-3.41%,-2.40%,3,20.84,0.0,-0.0341
3666.TWO,光耀,🔥 訊號出現,28.7000007629,82.26,🔴 空頭陷阱,0.00%,0.00%,-5.92%,-9.76%,2,25.9,0.0,-0.0592
3716.TW,中化控股,🔥 訊號出現,35.0,70.54,🔴 空頭陷阱,50.00%,0.00%,-0.95%,-0.88%,4,34.69,0.0,-0.0095
8086.TWO,宏捷科,🔥 訊號出現,159.5,59.17,🔴 空頭陷阱,50.00%,0.00%,-5.07%,-5.84%,4,150.18,0.0,-0.0507
8033.TW,雷虎,🔥 訊號出現,159.0,59.65,🔴 空頭陷阱,25.00%,0.00%,-5.10%,-5.62%,4,150.06,0.0,-0.051
1789.TW,神隆,無,19.7999992371,25.0,🟢 黃金標的,100.00%,100.00%,15.78%,-1.98%,2,0.0,1.0,0.1578
6446.TW,藥華藥,無,724.0,67.15,🟢 黃金標的,50.00%,100.00%,9.52%,-1.87%,4,0.0,1.0,0.0952
2248.TW,華勝-KY,無,55.5999984741,54.42,🟢 黃金標的,0.00%,100.00%,3.90%,-1.42%,1,0.0,1.0,0.039
4119.TW,旭富,無,46.6500015259,34.17,🟢 黃金標的,0.00%,100.00%,4.49%,-2.34%,1,0.0,1.0,0.0449
1717.TW,長興,無,77.9000015259,43.6,🟢 黃金標的,80.00%,100.00%,16.85%,-3.23%,5,0.0,1.0,0.1685
6129.TWO,普誠,無,16.1499996185,48.74,🟢 黃金標的,100.00%,100.00%,3.03%,0.61%,1,0.0,1.0,0.0303
00927.TW,群益半導體收益,無,34.7299995422,86.34,🟢 黃金標的,66.67%,100.00%,4.29%,-1.08%,3,0.0,1.0,0.0429
4529.TWO,淳紳,無,4.8499999046,66.6,🟢 黃金標的,100.00%,100.00%,14.79%,9.93%,1,0.0,1.0,0.1479
3054.TW,立萬利,無,70.4000015259,44.07,🟢 黃金標的,100.00%,100.00%,60.48%,9.93%,1,0.0,1.0,0.6048
4905.TWO,台聯電,無,79.6999969482,37.03,🟢 黃金標的,50.00%,100.00%,16.18%,4.66%,2,0.0,1.0,0.1618
00947.TW,台新臺灣IC設計,無,35.7900009155,90.39,🟢 黃金標的,75.00%,100.00%,4.19%,-2.51%,4,0.0,1.0,0.0419
3324.TWO,雙鴻,無,1065.0,52.68,🟢 黃金標的,25.00%,100.00%,4.34%,-7.28%,4,0.0,1.0,0.0434
3521.TWO,台鋼建設,無,13.6999998093,40.66,🟢 黃金標的,0.00%,100.00%,4.02%,-5.88%,1,0.0,1.0,0.0402
1203.TW,味王,無,44.0,54.69,🟢 黃金標的,100.00%,100.00%,4.02%,0.12%,5,0.0,1.0,0.0402
3226.TWO,龍鋒,無,41.0499992371,55.88,🟢 黃金標的,100.00%,100.00%,10.45%,-1.40%,6,0.0,1.0,0.1045
2755.TWO,揚秦,無,135.5,39.47,🟢 黃金標的,50.00%,100.00%,8.38%,-0.26%,4,0.0,1.0,0.0838
6234.TWO,高僑,無,57.7999992371,78.34,🟢 黃金標的,60.00%,100.00%,20.57%,0.05%,5,0.0,1.0,0.2057
8027.TWO,鈦昇,無,203.0,82.63,🟢 黃金標的,50.00%,100.00%,19.95%,-2.89%,4,0.0,1.0,0.1995
00994A.TW,主動第一金台股優,無,17.2999992371,77.36,🟢 黃金標的,100.00%,100.00%,7.11%,0.17%,4,0.0,1.0,0.0711
6933.TW,AMAX-KY,無,165.0,21.3,🟢 黃金標的,100.00%,100.00%,10.11%,2.81%,1,0.0,1.0,0.1011
7833.TWO,綠岩能源,無,29.8999996185,48.0,🟢 黃金標的,100.00%,100.00%,3.48%,-5.30%,1,0.0,1.0,0.0348
6155.TW,鈞寶,無,53.2000007629,54.55,🟢 黃金標的,0.00%,100.00%,3.46%,-9.39%,1,0.0,1.0,0.0346
00965.TW,元大航太防衛科技,無,26.0,60.34,🟢 黃金標的,100.00%,100.00%,5.15%,-0.36%,1,0.0,1.0,0.0515
2073.TWO,雄順,無,26.8999996185,50.0,🟢 黃金標的,0.00%,100.00%,3.77%,0.00%,1,0.0,1.0,0.0377
6650.TWO,帝圖,無,32.0,56.1,🟢 黃金標的,33.33%,100.00%,7.96%,-2.95%,3,0.0,1.0,0.0796
7740.TW,熙特爾-創,無,170.5,45.51,🟢 黃金標的,50.00%,100.00%,4.56%,-5.56%,2,0.0,1.0,0.0456
6282.TW,康舒,無,50.4000015259,48.11,🟢 黃金標的,66.67%,100.00%,13.84%,-1.16%,6,0.0,1.0,0.1384
6148.TWO,驊宏資,無,31.6000003815,40.54,🟢 黃金標的,0.00%,100.00%,6.05%,-6.85%,1,0.0,1.0,0.0605
3593.TW,力銘,無,18.9500007629,43.94,🟢 黃金標的,100.00%,100.00%,14.34%,-0.56%,4,0.0,1.0,0.1434
6683.TWO,雍智科技,無,2210.0,60.76,🟢 黃金標的,66.67%,100.00%,30.61%,1.08%,6,0.0,1.0,0.3061
7850.TWO,寶泰生醫,無,19.8500003815,19.0,🟢 黃金標的,0.00%,100.00%,9.20%,-7.16%,1,0.0,1.0,0.092
5516.TWO,雙喜,無,10.6999998093,19.15,🟢 黃金標的,100.00%,100.00%,5.25%,1.64%,1,0.0,1.0,0.0525
00770.TW,國泰北美科技,無,62.4000015259,90.48,🟢 黃金標的,100.00%,100.00%,3.39%,0.27%,1,0.0,1.0,0.0339
5225.TW,東科-KY,無,74.4000015259,34.68,🟢 黃金標的,100.00%,100.00%,6.97%,0.00%,1,0.0,1.0,0.0697
7704.TWO,明遠精密,無,58.7000007629,39.92,🟢 黃金標的,0.00%,100.00%,4.56%,-3.91%,1,0.0,1.0,0.0456
6441.TWO,廣錠,無,27.7999992371,62.12,🟢 黃金標的,100.00%,100.00%,9.13%,-3.91%,1,0.0,1.0,0.0913
8928.TWO,鉅明,無,21.2999992371,23.44,🟢 黃金標的,100.00%,100.00%,4.32%,0.42%,2,0.0,1.0,0.0432
3131.TWO,弘塑,無,2940.0,40.54,🟢 黃金標的,50.00%,100.00%,10.09%,-2.42%,6,0.0,1.0,0.1009
2426.TW,鼎元,無,67.5,62.87,🟢 黃金標的,85.71%,100.00%,32.92%,-0.92%,7,0.0,1.0,0.3292
6680.TWO,鑫創電子,無,54.0,44.23,🟢 黃金標的,100.00%,100.00%,10.64%,-0.94%,1,0.0,1.0,0.1064
6542.TWO,隆中,無,47.75,37.63,🟢 黃金標的,100.00%,100.00%,5.29%,0.56%,2,0.0,1.0,0.0529
1471.TW,首利,無,11.1000003815,39.29,🟢 黃金標的,100.00%,100.00%,8.91%,8.33%,2,0.0,1.0,0.0891
1452.TW,宏益,無,11.1999998093,5.56,🟢 黃金標的,100.00%,100.00%,3.88%,-1.72%,1,0.0,1.0,0.0388
00987A.TW,主動台新優勢成長,無,16.9799995422,75.62,🟢 黃金標的,100.00%,100.00%,5.78%,-0.48%,3,0.0,1.0,0.0578
7711.TW,永擎,無,467.0,87.05,🟢 黃金標的,100.00%,100.00%,5.69%,0.10%,2,0.0,1.0,0.0569
00910.TW,第一金太空衛星,無,67.0999984741,36.12,🟢 黃金標的,100.00%,100.00%,7.38%,1.67%,2,0.0,1.0,0.0738
00985A.TW,主動野村台灣50,無,21.3299999237,87.59,🟢 黃金標的,100.00%,100.00%,3.32%,-0.43%,3,0.0,1.0,0.0332
2610.TW,華航,無,18.5499992371,55.56,🟢 黃金標的,83.33%,100.00%,3.43%,-0.79%,6,0.0,1.0,0.0343
00981A.TW,主動統一台股增長,無,28.9099998474,78.06,🟢 黃金標的,66.67%,100.00%,7.03%,-0.90%,3,0.0,1.0,0.0703
2468.TW,華經,無,35.7999992371,56.92,🟢 黃金標的,0.00%,100.00%,3.94%,-6.11%,1,0.0,1.0,0.0394
6949.TW,沛爾生醫-創,無,690.0,39.74,🟢 黃金標的,85.71%,100.00%,19.12%,0.26%,7,0.0,1.0,0.1912
6547.TWO,高端疫苗,無,48.5499992371,52.79,🟢 黃金標的,100.00%,100.00%,7.34%,-6.61%,1,0.0,1.0,0.0734
6220.TWO,岳豐,無,30.0499992371,26.24,🟢 黃金標的,60.00%,100.00%,5.70%,-1.89%,10,0.0,1.0,0.057
2429.TW,銘旺科,無,53.7999992371,71.17,🟢 黃金標的,100.00%,100.00%,19.30%,9.92%,1,0.0,1.0,0.193
4194.TWO,禾生技,無,7.5700001717,38.0,🟢 黃金標的,0.00%,100.00%,5.16%,-7.92%,1,0.0,1.0,0.0516
00670L.TW,富邦NASDAQ正2,無,197.8500061035,88.62,🟢 黃金標的,100.00%,100.00%,3.22%,0.09%,1,0.0,1.0,0.0322
2740.TWO,華軒,無,39.8499984741,52.61,🟢 黃金標的,80.00%,100.00%,19.73%,-3.95%,5,0.0,1.0,0.1973
3230.TWO,錦明,無,34.2000007629,11.06,🟢 黃金標的,100.00%,100.00%,8.09%,-3.80%,1,0.0,1.0,0.0809
3491.TWO,昇達科,無,1655.0,48.99,🟢 黃金標的,75.00%,100.00%,9.52%,-1.02%,4,0.0,1.0,0.0952
5381.TWO,光譜,無,24.2999992371,39.58,🟢 黃金標的,50.00%,100.00%,8.77%,-5.69%,2,0.0,1.0,0.0877
6891.TWO,樂迦再生,無,55.9000015259,52.82,🟢 黃金標的,100.00%,100.00%,42.42%,-5.57%,7,0.0,1.0,0.4242
2368.TW,金像電,無,1330.0,63.25,🟢 黃金標的,66.67%,100.00%,8.20%,-4.58%,3,0.0,1.0,0.082
3178.TWO,公準,無,69.0,41.38,🟢 黃金標的,66.67%,100.00%,5.52%,-4.27%,3,0.0,1.0,0.0552
00905.TW,FT臺灣SMART,無,24.8199996948,87.24,🟢 黃金標的,80.00%,100.00%,3.38%,-0.57%,5,0.0,1.0,0.0338
7561.TWO,光晟生技,無,19.7999992371,8.62,🟢 黃金標的,0.00%,100.00%,12.36%,-3.37%,1,0.0,1.0,0.1236
6838.TW,台新藥,無,26.8999996185,23.13,🟢 黃金標的,75.00%,100.00%,7.04%,-0.92%,4,0.0,1.0,0.0704
1235.TW,興泰,無,45.7999992371,51.91,🟢 黃金標的,100.00%,100.00%,5.47%,-0.23%,1,0.0,1.0,0.0547
6780.TWO,學習王,無,40.8499984741,83.95,🟢 黃金標的,66.67%,100.00%,9.57%,-0.75%,3,0.0,1.0,0.0957
3711.TW,日月光投控,無,516.0,70.22,🟢 黃金標的,100.00%,100.00%,11.55%,1.04%,2,0.0,1.0,0.1155
1590.TW,亞德客-KY,無,1505.0,77.17,🟢 黃金標的,72.73%,90.91%,7.76%,-1.94%,11,0.0,0.9091,0.0776
8155.TWO,博智,無,444.0,66.67,🟢 黃金標的,80.00%,90.00%,10.10%,-1.99%,10,0.0,0.9,0.101
9960.TWO,邁達康,無,34.5,86.46,🟢 黃金標的,60.00%,90.00%,5.60%,-0.82%,10,0.0,0.9,0.056
3016.TW,嘉晶,無,117.0,85.51,🟢 黃金標的,60.00%,90.00%,11.36%,-2.98%,10,0.0,0.9,0.1136
2360.TW,致茂,無,2230.0,48.82,🟢 黃金標的,44.44%,88.89%,3.32%,-3.92%,9,0.0,0.8889,0.0332
6285.TW,啟��,無,247.5,42.98,🟢 黃金標的,62.50%,87.50%,12.91%,-1.57%,8,0.0,0.875,0.1291
4956.TW,光鋐,無,49.0,48.9,🟢 黃金標的,62.50%,87.50%,6.18%,-5.08%,8,0.0,0.875,0.0618
3093.TWO,港建*,無,59.2000007629,33.8,🟢 黃金標的,62.50%,87.50%,21.96%,-2.19%,8,0.0,0.875,0.2196
5386.TWO,青雲,無,470.0,66.62,🟢 黃金標的,87.50%,87.50%,35.74%,-1.85%,8,0.0,0.875,0.3574
7856.TWO,漢測,無,3285.0,46.44,🟢 黃金標的,62.50%,87.50%,11.69%,-4.09%,8,0.0,0.875,0.1169
3576.TW,聯合再生,無,17.4500007629,44.52,🟢 黃金標的,85.71%,85.71%,10.72%,-2.05%,7,0.0,0.8571,0.1072
4542.TWO,科嶠,無,196.0,60.15,🟢 黃金標的,57.14%,85.71%,9.79%,-4.52%,7,0.0,0.8571,0.0979
