Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority,Is_New
00916.TW,國泰全球品牌50,2026-05-07,看漲 FVG,27.6,27.26,28.98,⏳ 待回測,⚡結構突破,0,75.0,-,2,False
00918.TW,大華優利高填息30,2026-05-07,看漲 FVG,24.83,24.23,26.07,⏳ 待回測,⚡結構突破,0,76.72,-,2,False
00919.TW,群益台灣精選高息,2026-05-07,看漲 FVG,25.31,24.84,26.58,⏳ 待回測,⚡結構突破,0,80.34,-,2,False
00922.TW,國泰台灣領袖50,2026-05-06,看漲 FVG,36.47,35.32,38.29,✅ 已站穩,🟢 買進,0,85.46,2026-05-08,2,True
00932.TW,兆豐永續高息等權,2026-05-07,看漲 FVG,16.59,16.23,17.42,⏳ 待回測,⚡結構突破,1,72.81,-,2,False
00934.TW,中信成長高股息,2026-05-07,看漲 FVG,25.29,24.98,26.55,⏳ 待回測,⚡結構突破,1,79.55,-,2,False
00936.TW,台新永續高息中小,2026-05-07,看漲 FVG,19.48,19.3,20.45,⏳ 待回測,⚡結構突破,0,77.33,-,2,False
00939.TW,統一台灣高息動能,2026-05-06,看漲 FVG,17.93,17.51,18.83,⏳ 待回測,⚡結構突破,0,79.21,-,2,False
00940.TW,元大台灣價值高息,2026-05-07,看漲 FVG,11.0,10.77,11.55,⏳ 待回測,⚡結構突破,0,76.34,-,2,False
00949.TW,復華日本龍頭,2026-05-06,看漲 FVG,19.71,19.46,20.7,✅ 已站穩,🟢 買進,1,54.2,2026-05-08,2,True
00951.TW,台新日本半導體,2026-05-07,看漲 FVG,16.88,16.3,17.72,⏳ 待回測,⚡結構突破,1,70.68,-,2,False
00952.TW,凱基台灣AI50,2026-05-06,看漲 FVG,17.32,16.7,18.19,✅ 已站穩,🟢 買進,0,79.57,2026-05-08,2,True
00953B.TW,群益優選非投等債,2026-05-07,看跌 FVG,9.57,9.64,9.09,⏳ 待回測,⚡結構突破,0,31.98,-,2,False
00954.TW,中信日本半導體,2026-05-07,看漲 FVG,18.01,17.36,18.91,⏳ 待回測,⚡結構突破,0,69.39,-,2,False
00961.TW,FT臺灣永續高息,2026-05-07,看漲 FVG,10.95,10.78,11.5,⏳ 待回測,⚡結構突破,1,77.72,-,2,False
009803.TW,玉山市值動能50,2026-05-06,看漲 FVG,20.47,20.02,21.49,✅ 已站穩,🟢 買進,1,90.52,2026-05-08,2,True
009813.TW,貝萊德標普卓越50,2026-05-07,看漲 FVG,11.07,10.94,11.62,⏳ 待回測,⚡結構突破,0,86.36,-,2,False
009814.TWO,富邦標普500,2026-05-07,看漲 FVG,10.72,10.65,11.26,⏳ 待回測,⚡結構突破,0,81.94,-,2,False
009815.TWO,大華美國MAG7+,2026-05-07,看漲 FVG,11.04,10.79,11.59,⏳ 待回測,⚡結構突破,0,89.32,-,2,False
009816.TW,凱基台灣TOP50,2026-05-06,看漲 FVG,14.05,13.63,14.75,✅ 已站穩,🟢 買進,1,91.67,2026-05-08,2,True
00981B.TWO,第一金優選非投債,2026-05-06,看跌 FVG,9.18,9.24,8.72,⏳ 待回測,⚡結構突破,1,5.26,-,2,False
00982A.TW,主動群益台灣強棒,2026-05-06,看漲 FVG,22.46,22.18,23.58,✅ 已站穩,🟢 買進,1,83.37,2026-05-08,2,True
00984A.TW,主動安聯台灣高息,2026-05-06,看漲 FVG,14.71,14.52,15.45,✅ 已站穩,🟢 買進,0,82.8,2026-05-08,2,True
00985B.TW,群益ESG投等債0-5,2026-05-07,看跌 FVG,10.15,10.21,9.64,⏳ 待回測,⚡結構突破,1,28.57,-,2,False
00989A.TW,主動摩根美國科技,2026-05-07,看漲 FVG,16.83,16.72,17.67,⏳ 待回測,⚡結構突破,0,89.17,-,2,False
00993A.TW,主動安聯台灣,2026-05-04,看漲 FVG,12.98,12.88,13.63,❌ 已失效,實體破中線,0,84.78,2026-05-06,2,False
020031.TW,統一IC設計臺灣N,2026-05-07,看漲 FVG,10.27,9.92,10.78,⏳ 待回測,⚡結構突破,1,100.0,-,2,False
1102.TW,亞泥,2026-05-04,看跌 FVG,35.0,35.23,33.25,❌ 已失效,實體過中線,0,41.56,-,2,False
1210.TW,大成,2026-05-04,看跌 FVG,52.6,53.47,49.97,❌ 已失效,實體過中線,1,32.88,-,2,False
1219.TW,福壽,2026-04-23,看跌 FVG,13.65,13.97,12.97,⏳ 待回測,⚡結構突破,0,44.44,-,2,False
1259.TWO,安心,2026-05-05,看跌 FVG,58.0,58.59,55.1,⚠️ 壓力確認,🔴 放空,1,42.35,2026-05-07,2,False
1295.TWO,生合,2026-04-30,看跌 FVG,55.1,57.08,52.34,❌ 已失效,實體過中線,1,33.96,2026-05-05,2,False
1319.TW,東陽,2026-05-07,看漲 FVG,78.7,77.21,82.64,⏳ 待回測,⚡結構突破,1,50.27,-,2,False
1323.TW,永裕,2026-05-07,看跌 FVG,19.4,19.65,18.43,⏳ 待回測,⚡結構突破,1,33.06,-,2,False
1409.TW,新纖,2026-04-13,看漲 FVG,16.9,16.67,17.75,❌ 已失效,實體破中線,1,62.5,-,2,False
1440.TW,南紡,2026-05-07,看跌 FVG,12.45,12.56,11.83,⏳ 待回測,⚡結構突破,1,15.15,-,2,False
1444.TW,力麗,2026-05-04,看跌 FVG,6.0,6.04,5.7,❌ 已失效,實體過中線,0,22.12,-,2,False
1455.TW,集盛,2026-04-30,看跌 FVG,8.15,8.41,7.74,⚠️ 壓力確認,🔴 放空,0,44.25,2026-05-05,2,False
1456.TW,怡華,2026-05-07,看漲 FVG,13.5,13.33,14.18,⏳ 待回測,⚡結構突破 🧹,1,43.37,-,2,False
1460.TW,宏遠,2026-05-07,看漲 FVG,7.25,7.11,7.61,⏳ 待回測,⚡結構突破,1,69.51,-,2,False
1471.TW,首利,2026-04-27,看跌 FVG,11.75,11.86,11.16,💰 已達標,獲利點,0,45.71,2026-04-29,2,False
1473.TW,台南,2026-05-04,看跌 FVG,20.8,21.1,19.76,⏳ 待回測,⚡結構突破,0,9.68,-,2,False
1514.TW,亞力,2026-05-04,看漲 FVG,116.0,112.44,121.8,💰 已達標,獲利點,1,75.44,-,2,False
1516.TW,川飛,2026-04-30,看漲 FVG,20.8,20.65,21.84,💰 已達標,獲利點,0,60.67,2026-05-06,2,False
1522.TW,堤維西,2026-05-07,看漲 FVG,32.0,31.74,33.6,⏳ 待回測,⚡結構突破,1,56.38,-,2,False
1535.TW,中宇,2026-04-23,看跌 FVG,51.5,51.96,48.92,⏳ 待回測,⚡結構突破,0,21.88,-,2,False
1584.TWO,精剛,2026-04-24,看跌 FVG,19.9,20.1,18.9,❌ 已失效,實體過中線,0,31.25,2026-04-29,2,False
1586.TWO,和勤,2026-04-27,看跌 FVG,22.0,22.26,20.9,⚠️ 壓力確認,🔴 放空,0,36.07,2026-04-29,2,False
1603.TW,華電,2026-04-24,看跌 FVG,31.7,31.91,30.11,❌ 已失效,實體過中線,0,50.63,-,2,False
1612.TW,宏泰,2026-05-04,看漲 FVG,36.25,35.57,38.06,⏳ 待回測,⚡結構突破,1,68.18,-,2,False
1616.TW,億泰,2026-04-27,看跌 FVG,22.45,22.61,21.33,⚠️ 壓力確認,🔴 放空,0,36.51,2026-04-29,2,False
1710.TW,東聯,2026-05-06,看跌 FVG,12.45,12.56,11.83,⏳ 待回測,⚡結構突破,0,15.38,-,2,False
1714.TW,和桐,2026-05-06,看跌 FVG,9.23,9.29,8.77,⚠️ 壓力確認,🔴 放空,0,30.11,2026-05-08,2,True
1718.TW,中纖,2026-05-06,看跌 FVG,6.41,6.53,6.09,⚠️ 壓力確認,🔴 放空,0,18.37,2026-05-08,2,True
1733.TW,五鼎,2026-05-04,看跌 FVG,28.45,28.64,27.03,⚠️ 壓力確認,🔴 放空,1,34.21,2026-05-06,2,False
1784.TWO,訊聯,2026-05-06,看跌 FVG,72.5,73.26,68.88,⚠️ 壓力確認,🔴 放空,1,11.19,2026-05-08,2,True
1786.TW,科妍,2026-04-24,看跌 FVG,59.95,60.44,56.95,💰 已達標,獲利點,0,45.5,2026-04-28,2,False
1789.TW,神隆,2026-05-07,看跌 FVG,20.3,20.45,19.29,⏳ 待回測,⚡結構突破,1,31.03,-,2,False
1795.TW,美時,2026-05-07,看漲 FVG,232.5,225.87,244.12,⏳ 待回測,⚡結構突破,1,46.51,-,2,False
1808.TW,潤隆,2026-05-04,看跌 FVG,28.5,28.84,27.07,⚠️ 壓力確認,🔴 放空,0,34.58,2026-05-06,2,False
1904.TW,正隆,2026-04-30,看跌 FVG,17.75,18.04,16.86,⚠️ 壓力確認,🔴 放空,0,28.36,2026-05-06,2,False
1905.TW,華紙,2026-05-04,看跌 FVG,12.85,13.06,12.21,⚠️ 壓力確認,🔴 放空,0,35.85,2026-05-06,2,False
1907.TW,永豐餘,2026-04-30,看跌 FVG,23.75,23.97,22.56,❌ 已失效,實體過中線,0,24.72,2026-05-05,2,False
2006.TW,東和鋼鐵,2026-04-30,看跌 FVG,66.7,67.23,63.37,❌ 已失效,實體過中線,1,27.69,-,2,False
2013.TW,中鋼構,2026-04-23,看跌 FVG,42.9,43.82,40.75,⚠️ 壓力確認,🔴 放空,1,35.06,2026-04-28,2,False
2017.TW,官田鋼,2026-04-23,看跌 FVG,8.91,9.06,8.46,⚠️ 壓力確認,🔴 放空,0,18.18,2026-05-08,2,True
2028.TW,威致,2026-05-04,看跌 FVG,17.2,17.59,16.34,❌ 已失效,實體過中線,0,35.71,-,2,False
2033.TW,佳大,2026-04-30,看跌 FVG,15.5,15.98,14.72,⚠️ 壓力確認,🔴 放空,1,20.51,2026-05-06,2,False
2064.TWO,晉椿,2026-05-07,看漲 FVG,12.6,11.99,13.23,⏳ 待回測,⚡結構突破,1,76.74,-,2,False
2071.TWO,震南鐵,2026-05-07,看跌 FVG,20.3,20.7,19.29,⏳ 待回測,⚡結構突破,0,23.42,-,2,False
2101.TW,南港,2026-04-24,看跌 FVG,33.55,33.87,31.87,❌ 已失效,實體過中線,0,26.74,-,2,False
2103.TW,台橡,2026-04-27,看漲 FVG,19.35,19.0,20.32,❌ 已失效,實體破中線,1,56.56,-,2,False
2211.TW,長榮鋼,2026-04-27,看跌 FVG,98.4,99.09,93.48,❌ 已失效,實體過中線,1,37.66,-,2,False
2236.TW,百達-KY,2026-05-04,看漲 FVG,135.5,133.33,142.28,❌ 已失效,實體破中線,1,71.93,-,2,False
2237.TWO,華德動能,2026-03-03,看跌 FVG,30.3,31.0,28.79,❌ 已失效,實體過中線,1,42.0,2026-03-06,2,False
2248.TW,華勝-KY,2026-05-06,看跌 FVG,54.7,55.38,51.97,❌ 已失效,實體過中線,0,54.25,-,2,False
2254.TW,巨鎧精密-創,2026-05-06,看跌 FVG,69.1,69.95,65.64,⏳ 待回測,⚡結構突破,1,50.43,-,2,False
2305.TW,全友,2026-04-23,看跌 FVG,16.75,17.94,15.91,💰 已達標,獲利點,0,52.09,-,2,False
2332.TW,友訊,2026-04-24,看跌 FVG,14.2,14.47,13.49,⚠️ 壓力確認,🔴 放空,1,34.33,2026-05-06,2,False
2348.TW,海悅,2026-04-27,看跌 FVG,72.6,73.47,68.97,⚠️ 壓力確認,🔴 放空,0,21.77,2026-04-29,2,False
2349.TW,錸德,2026-04-27,看跌 FVG,12.65,12.81,12.02,❌ 已失效,實體過中線,0,47.06,2026-04-29,2,False
2357.TW,華碩,2026-05-07,看漲 FVG,638.0,630.83,669.9,⏳ 待回測,⚡結構突破,1,69.84,-,2,False
2365.TW,昆盈,2026-04-28,看漲 FVG,36.95,35.42,38.8,❌ 已失效,實體破中線,0,71.43,-,2,False
2371.TW,大同,2026-04-23,看跌 FVG,30.85,31.66,29.31,⚠️ 壓力確認,🔴 放空,0,47.47,2026-04-27,2,False
2376.TW,技嘉,2026-05-06,看漲 FVG,300.5,279.59,315.53,💰 已達標,獲利點,1,63.92,-,2,False
2382.TW,廣達,2026-05-06,看漲 FVG,341.0,321.88,358.05,✅ 已站穩,🟢 買進,1,68.63,2026-05-08,2,True
2390.TW,云辰,2026-05-06,看跌 FVG,9.6,9.7,9.12,⚠️ 壓力確認,🔴 放空,0,30.15,2026-05-08,2,True
2413.TW,環科,2026-04-23,看跌 FVG,46.5,50.0,44.17,💰 已達標,獲利點,0,41.3,-,2,False
2414.TW,精技,2026-05-07,看漲 FVG,48.2,47.86,50.61,⏳ 待回測,⚡結構突破,1,70.54,-,2,False
2419.TW,仲琦,2026-04-23,看跌 FVG,31.75,34.67,30.16,💰 已達標,獲利點,0,41.93,2026-04-27,2,False
2421.TW,建準,2026-04-16,看漲 FVG,145.0,143.28,152.25,💰 已達標,獲利點,1,56.88,2026-04-20,2,False
2432.TW,倚天酷��-創,2026-05-07,看跌 FVG,27.75,28.74,26.36,⏳ 待回測,⚡結構突破 🧹,1,44.7,-,2,False
2442.TW,新美齊,2026-04-27,看跌 FVG,18.5,18.69,17.57,❌ 已失效,實體過中線,0,27.78,2026-04-29,2,False
2444.TW,兆勁,2026-04-17,看漲 FVG,13.5,12.84,14.18,💰 已達標,獲利點,1,63.77,-,2,False
2478.TW,大毅,2026-05-05,看漲 FVG,75.4,71.44,79.17,💰 已達標,獲利點,1,63.1,-,2,False
2480.TW,敦陽科,2026-05-05,看漲 FVG,148.0,146.26,155.4,❌ 已失效,實體破中線,0,78.95,-,2,False
2482.TW,連宇,2026-05-04,看跌 FVG,16.75,16.88,15.91,⚠️ 壓力確認,🔴 放空,0,42.0,2026-05-06,2,False
2489.TW,瑞軒,2026-05-05,看漲 FVG,43.55,42.59,45.73,💰 已達標,獲利點,1,50.83,-,2,False
2493.TW,揚博,2026-05-06,看漲 FVG,140.5,135.32,147.53,❌ 已失效,實體破中線,1,38.84,-,2,False
2504.TW,國產,2026-05-05,看跌 FVG,34.9,35.17,33.15,❌ 已失效,實體過中線,0,23.38,-,2,False
2511.TW,太子,2026-05-04,看跌 FVG,7.9,7.98,7.5,⚠️ 壓力確認,🔴 放空,1,20.97,2026-05-06,2,False
2528.TW,皇普,2026-04-20,看跌 FVG,23.05,23.92,21.9,⏳ 待回測,⚡結構突破 🧹,1,20.0,-,2,False
2540.TW,愛山林,2026-05-05,看跌 FVG,51.9,53.77,49.3,⚠️ 壓力確認,🔴 放空,0,52.76,2026-05-07,2,False
2547.TW,日勝生,2026-04-13,看漲 FVG,10.85,10.75,11.39,❌ 已失效,實體破中線,1,50.0,2026-04-15,2,False
2601.TW,益航,2026-04-30,看跌 FVG,5.0,5.2,4.75,⚠️ 壓力確認,🔴 放空,1,13.68,2026-05-05,2,False
2603.TW,長榮,2026-05-06,看漲 FVG,211.5,209.94,222.08,✅ 已站穩,🟢 買進,0,66.67,2026-05-08,2,True
2610.TW,華航,2026-05-07,看漲 FVG,18.35,18.06,19.27,⏳ 待回測,⚡結構突破,1,55.56,-,2,False
2611.TW,志信,2026-04-27,看跌 FVG,13.6,13.77,12.92,⚠️ 壓力確認,🔴 放空,0,45.95,2026-04-29,2,False
2615.TW,萬海,2026-04-20,看跌 FVG,75.2,75.68,71.44,❌ 已失效,實體過中線,0,46.24,2026-04-23,2,False
2616.TW,山隆,2026-04-27,看跌 FVG,14.5,14.67,13.77,⚠️ 壓力確認,🔴 放空,0,29.58,2026-04-30,2,False
2618.TW,長榮航,2026-05-07,看漲 FVG,35.2,34.08,36.96,⏳ 待回測,⚡結構突破,1,51.4,-,2,False
2641.TWO,正德,2026-05-07,看漲 FVG,18.05,17.56,18.95,⏳ 待回測,⚡結構突破,1,53.73,-,2,False
2644.TWO,中信造船,2026-03-25,看跌 FVG,85.9,86.53,81.61,❌ 已失效,實體過中線,1,22.61,2026-03-27,2,False
2646.TW,星宇航空,2026-04-24,看跌 FVG,20.25,20.4,19.24,❌ 已失效,實體過中線,0,31.11,-,2,False
2726.TWO,雅茗-KY,2026-04-24,看漲 FVG,10.6,9.71,11.13,💰 已達標,獲利點,1,66.33,2026-04-28,2,False
2733.TWO,維格餅家,2026-04-28,看漲 FVG,13.0,12.44,13.65,❌ 已失效,實體破中線,0,50.6,2026-04-30,2,False
2736.TWO,富野,2026-05-06,看跌 FVG,12.7,12.86,12.06,⏳ 待回測,⚡結構突破,1,33.33,-,2,False
2741.TWO,老四川,2026-04-20,看跌 FVG,24.7,25.12,23.46,💰 已達標,獲利點,1,22.12,-,2,False
2752.TWO,豆府,2026-05-06,看跌 FVG,181.0,183.91,171.95,❌ 已失效,實體過中線,1,3.45,-,2,False
2761.TWO,橘焱胡同,2026-04-28,看漲 FVG,15.7,15.22,16.48,❌ 已失效,實體破中線,1,45.83,2026-04-30,2,False
2801.TW,彰銀,2026-05-04,看跌 FVG,20.9,21.26,19.85,⚠️ 壓力確認,🔴 放空,1,41.46,2026-05-06,2,False
2836.TW,高雄銀,2026-04-22,看跌 FVG,12.0,12.11,11.4,⚠️ 壓力確認,🔴 放空,1,45.45,2026-04-29,2,False
2845.TW,遠東銀,2026-04-23,看跌 FVG,12.4,12.51,11.78,⏳ 待回測,⚡結構突破,1,33.33,-,2,False
2851.TW,中再保,2026-05-06,看漲 FVG,31.0,30.7,32.55,⏳ 待回測,⚡結構突破,1,50.0,-,2,False
2852.TW,第一保,2026-04-14,看漲 FVG,26.25,26.02,27.56,❌ 已失效,實體破中線,1,70.59,2026-04-16,2,False
2881.TW,富邦金,2026-05-07,看漲 FVG,94.1,93.53,98.8,⏳ 待回測,⚡結構突破,0,77.97,-,2,False
2883.TW,凱基金,2026-05-06,看漲 FVG,22.0,21.69,23.1,⏳ 待回測,⚡結構突破,0,67.47,-,2,False
2885.TW,元大金,2026-05-06,看漲 FVG,56.1,55.42,58.91,✅ 已站穩,🟢 買進,0,79.9,2026-05-08,2,True
2890.TW,永豐金,2026-04-21,看跌 FVG,31.75,32.36,30.16,💰 已達標,獲利點,0,58.82,2026-04-23,2,False
2891.TW,中信金,2026-05-07,看漲 FVG,55.6,54.92,58.38,⏳ 待回測,⚡結構突破,0,68.42,-,2,False
2897.TW,王道銀行,2026-04-13,看漲 FVG,10.2,10.1,10.71,❌ 已失效,實體破中線,1,82.67,2026-04-17,2,False
2905.TW,三商,2026-05-04,看跌 FVG,13.45,13.62,12.78,❌ 已失效,實體過中線,1,25.58,2026-05-06,2,False
2910.TW,統領,2026-05-07,看漲 FVG,22.85,22.19,23.99,⏳ 待回測,⚡結構突破 🧹,1,50.0,-,2,False
2915.TW,潤泰全,2026-05-04,看跌 FVG,43.65,44.82,41.47,⚠️ 壓力確認,🔴 放空,1,24.59,2026-05-07,2,False
3003.TW,健和興,2026-04-13,看漲 FVG,53.5,50.65,56.18,💰 已達標,獲利點,1,60.84,2026-04-15,2,False
3014.TW,聯陽,2026-05-05,看漲 FVG,131.0,127.86,137.55,💰 已達標,獲利點,1,70.59,-,2,False
3017.TW,奇鋐,2026-05-06,看跌 FVG,2500.0,2668.27,2375.0,💰 已達標,獲利點,1,53.79,2026-05-08,2,False
