id,name,price,signal,pnl,count,win_rate,reason
8210.TW,勤誠,981.0,☁️ 觀望,127.42,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
6206.TW,飛捷,123.0,☁️ 觀望,70.25,8,25.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3533.TW,嘉澤,1725.0,☁️ 觀望,50.81,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
6548.TWO,長科*,59.5999984741,☁️ 觀望,50.11,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
6805.TW,富世達,1265.0,☁️ 觀望,34.41,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6290.TWO,良維,202.5,☁️ 觀望,30.7,11,36.36,[P:0.95/8.0] [📉 轉弱] 等待機會
3653.TW,健策,3310.0,☁️ 觀望,29.98,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
2376.TW,技嘉,321.5,❄️ 賣出,6.42,7,28.57,[P:0.95/8.0] [📉 轉弱] 今日觸發 ATR_Stop(2.2x)
2362.TW,藍天,41.8499984741,☁️ 觀望,-3.25,5,20.0,[P:0.95/8.0] [📈 穩定] 等待機會
2377.TW,微星,137.5,☁️ 觀望,-5.69,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
4935.TW,茂林-KY,35.0,☁️ 觀望,-6.16,5,20.0,[P:0.95/8.0] [📉 轉弱] 等待機會
5484.TW,慧友,37.5499992371,☁️ 觀望,-14.67,6,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
2465.TW,麗臺,72.5999984741,☁️ 觀望,-20.59,8,37.5,[P:0.95/8.0] [📈 穩定] 等待機會
2474.TW,可成,180.5,☁️ 觀望,-20.95,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
8234.TWO,新漢,59.0999984741,☁️ 觀望,-21.71,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
8114.TW,振樺電,209.5,☁️ 觀望,-23.68,3,0.0,[P:0.95/50.0] [📈 穩定] 等待機會
6125.TWO,廣運,44.2999992371,☁️ 觀望,-26.13,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
4523.TWO,永彰,24.3500003815,☁️ 觀望,-28.36,8,25.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3015.TW,全漢,50.7999992371,☁️ 觀望,-30.25,10,10.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3325.TWO,旭品,11.5500001907,☁️ 觀望,-32.16,6,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
