id,name,price,signal,pnl,count,win_rate,reason
VHM.VN,VHM.VN,147900.0,☁️ 觀望,91.85,5,80.0,[P:0.85/5.0] [📉 轉弱] 等待機會
VPB.VN,VPB.VN,25000.0,☁️ 觀望,85.0,6,33.33,[P:1.0/5.0] [📉 轉弱] 等待機會
VIC.VN,VIC.VN,220000.0,🟡 預警 (🚀 盤整突破),72.39,2,100.0,[P:0.95/5.0] [📉 轉弱] 離開盤整區
PLX.VN,PLX.VN,33850.0,☁️ 觀望,51.34,8,37.5,[P:0.93/5.0] [📉 轉弱] 等待機會
LPB.VN,LPB.VN,52600.0,☁️ 觀望,51.23,5,80.0,[P:0.96/5.0] [📈 穩定] 等待機會
MBB.VN,MBB.VN,22500.0,☁️ 觀望,43.73,7,57.14,[P:0.98/5.0] [📉 轉弱] 等待機會
BID.VN,BID.VN,37250.0,☁️ 觀望,39.69,6,66.67,[P:0.96/5.0] [📉 轉弱] 等待機會
E1VFVN30.VN,E1VFVN30.VN,34000.0,☁️ 觀望,37.88,8,62.5,[P:0.85/5.0] [📉 轉弱] 等待機會
HPG.VN,HPG.VN,21800.0,🟡 預警 (🚀 盤整突破),14.31,1,100.0,[P:1.01/5.0] [📉 轉弱] 離開盤整區
VCB.VN,VCB.VN,56500.0,☁️ 觀望,14.04,2,50.0,[P:0.85/5.0] [📉 轉弱] 等待機會
FUEVFVND.VN,FUEVFVND.VN,32480.0,☁️ 觀望,13.26,7,57.14,[P:0.85/5.0] [📉 轉弱] 等待機會
FRT.VN,FRT.VN,116300.0,🟡 預警 (🚀 動能初現),12.86,3,66.67,[P:0.98/5.0] [📉 轉弱] 帶量突破短高(潛在起漲)
SSI.VN,SSI.VN,24000.0,☁️ 觀望,1.74,1,100.0,[P:1.0/5.0] [📉 轉弱] 等待機會
VID.VN,VID.VN,4600.0,☁️ 觀望,1.17,5,60.0,[P:0.99/5.0] [📉 轉弱] 等待機會
BCM.VN,BCM.VN,36300.0,☁️ 觀望,0,0,0,[P:1.01/5.0] [📉 轉弱] 等待機會
VNM.VN,VNM.VN,61200.0,🟡 預警 (🚀 盤整突破),0,0,0,[P:1.01/5.0] [🚀 極強] 離開盤整區
FPT.VN,FPT.VN,67000.0,☁️ 觀望,-0.1,1,0.0,[P:1.0/5.0] [📉 轉弱] 等待機會
VJC.VN,VJC.VN,124200.0,☁️ 觀望,-0.38,1,0.0,[P:1.0/5.0] [📉 轉弱] 等待機會
HVN.VN,HVN.VN,21800.0,☁️ 觀望,-0.56,3,33.33,[P:0.85/5.0] [📉 轉弱] 等待機會
GMD.VN,GMD.VN,76400.0,🟡 預警 (🚀 盤整突破),-1.46,1,0.0,[P:1.01/5.0] [🚀 極強] 離開盤整區
HDB.VN,HDB.VN,25700.0,☁️ 觀望,-2.96,4,25.0,[P:0.99/5.0] [📉 轉弱] 等待機會
MWG.VN,MWG.VN,69800.0,☁️ 觀望,-10.0,9,33.33,[P:0.85/5.0] [📉 轉弱] 等待機會
GEE.VN,GEE.VN,66900.0,☁️ 觀望,-14.84,1,0.0,[P:0.85/5.0] [📉 轉弱] 等待機會
VHC.VN,VHC.VN,54100.0,☁️ 觀望,-16.91,8,25.0,[P:0.85/5.0] [📉 轉弱] 等待機會
