代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,25.29,24.6,3000,25.55,3000,26.50,25.20,25.45,25.20,22001,-,
1269,乾杯,64.11,63.1,6000,66.3,2999,66.30,66.30,66.30,66.30,1,-,
1271,晨暉生技,58.86,57.5,6000,59.3,3000,59.40,57.00,58.41,58.50,85504,-,
1293,利統,23.18,23.0,3000,23.95,3000,24.20,23.00,23.33,24.00,18105,-,
1343,旭東環保,30.59,30.35,3000,31.7,3000,31.75,30.20,31.21,31.70,52657,-,
1480,東盟開發,8.02,7.98,5000,8.15,10000,-,-,-,-,-,-,
1594,日高,7.70,7.6,10000,8.0,9998,8.00,7.61,7.61,8.00,182,-,
2071,震南鐵,33.26,34.5,3000,36.15,3000,37.35,31.70,33.87,35.85,623685,-,
2237,華德動能,33.51,32.05,3000,33.5,3000,35.50,32.50,33.93,33.00,298715,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,24.36,23.6,2999,24.5,6000,23.60,23.60,23.60,23.60,1,-,
2249,湧盛,102.28,101.5,2000,102.5,3990,104.50,99.30,102.01,102.50,33113,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,15.30,14.95,10000,15.3,4000,15.40,15.00,15.25,15.30,24955,-,
2255,凱銳光電,15.55,15.5,9000,15.95,5000,15.60,15.50,15.55,15.55,21245,-,
2256,歐特明,59.04,57.0,2000,59.7,3000,61.10,57.00,58.60,57.00,187806,-,
2644,中信造船,79.08,77.0,3000,79.1,2987,80.00,76.90,78.49,79.10,7108,-,
2733,維格餅家,10.46,10.25,5000,10.7,4999,10.70,10.10,10.26,10.70,10005,-,
2741,老四川,19.91,19.5,5000,20.05,2864,20.05,19.40,19.78,20.05,11638,-,
2758,路易莎咖啡,70.99,68.9,3000,71.6,3000,72.00,69.70,70.51,71.60,2099,-,
2760,巨宇翔,11.78,11.3,10000,11.85,8997,11.85,11.85,11.85,11.85,1003,-,
2761,橘焱胡同,14.43,14.5,1000,14.9,5000,14.70,14.50,14.59,14.50,24000,-,
2938,床的世界,26.08,25.05,1000,26.1,1928,26.10,25.05,25.42,26.10,3072,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,23.95,23.7,6000,24.35,3000,-,-,-,-,-,-,
2942,京站,34.25,34.0,6000,35.2,2894,35.20,35.20,35.20,35.20,107,-,
3097,拍檔,22.97,22.0,6000,23.1,3000,23.15,23.05,23.10,23.05,1048,-,
3117,年程,27.19,26.8,6000,28.2,6000,30.20,26.50,28.69,28.20,141334,-,
3184,微邦,12.29,11.8,10000,12.3,5000,13.45,11.95,12.61,12.25,139907,-,
3194,圓方科技,0.00,37.05,6000,39.0,6000,39.65,36.00,37.97,38.50,59408,-,
3473,智通聯網,85.20,84.0,3000,88.0,2879,88.40,84.60,84.99,88.00,4123,-,
3585,聯致,38.11,37.9,2000,38.35,2890,42.60,37.40,39.49,38.35,1042168,-,
3595,山太士,1282.56,1155.0,2000,1180.0,1391,1410.00,1150.00,1284.09,1170.00,678319,115/06/17,送件申請上櫃
3603,建祥國際,6.40,6.4,4000,6.62,5000,6.60,6.31,6.41,6.40,4000,-,
3633,云光,115.30,112.0,4000,113.5,4999,114.00,112.00,112.97,113.50,34206,-,
3644,凌嘉科,274.53,266.0,3000,269.5,2000,274.50,264.00,268.05,268.00,140316,-,
3659,百辰,18.13,18.15,4980,18.95,5000,18.15,18.15,18.15,18.15,20,-,
3678,聯享,48.36,47.55,2710,49.15,7990,49.45,47.55,49.09,49.15,33420,-,
4115,善德生技,7.33,7.15,10000,7.51,9999,7.51,7.20,7.32,7.51,51081,-,
4117,普生,10.10,9.96,3000,10.3,4998,10.45,9.85,10.07,10.30,159637,-,
4150,優你康,3.98,3.78,3000,3.86,4999,4.21,3.60,3.82,3.86,1526519,-,
4170,鑫品生醫,11.96,11.75,2890,12.1,4800,12.10,11.75,11.93,12.10,29311,-,
4172,因華,12.47,11.05,5000,11.35,5000,12.00,10.95,11.24,11.05,346239,-,
4186,尖端醫,8.82,8.7,5000,9.04,5000,9.14,8.69,8.76,8.75,84811,-,
4194,禾生技,6.24,5.95,2000,6.25,5000,6.57,5.95,6.11,5.99,120108,-,
4197,暐世,8.50,8.1,15000,8.52,14000,8.90,8.47,8.49,8.47,37026,-,
4431,敏成健康,17.33,17.15,5000,17.6,4999,17.60,16.80,17.09,17.60,51206,-,
4537,旭東,96.33,96.0,3000,99.3,3000,99.80,87.60,94.60,98.00,262418,115/07/09,送件申請上市
4544,春日,13.71,13.65,5000,14.1,4882,14.10,13.15,13.80,14.10,9123,-,
