股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,無,42750.0,56.0,🟢 黃金標的,50.00%,70.00%,5.91%,-2.46%,10,0,0.7,0.0591
PLX.VN,未知,無,39000.0,39.69,🟢 黃金標的,77.78%,66.67%,8.74%,-4.83%,9,0,0.6667,0.0874
VIC.VN,未知,無,205400.0,45.08,🟢 黃金標的,60.00%,60.00%,4.39%,-4.79%,5,0,0.6,0.0439
VCB.VN,未知,無,61600.0,45.0,🟡 妖股/高波動,63.64%,36.36%,3.17%,-2.00%,11,0,0.3636,0.0317
LPB.VN,未知,無,47050.0,25.13,⚪ 一般監控,50.00%,66.67%,2.81%,-1.67%,6,0,0.6667,0.0281
BCM.VN,未知,無,54100.0,44.57,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0,0.5,0.0175
VNM.VN,未知,無,59200.0,50.0,⚪ 一般監控,40.00%,40.00%,0.33%,-3.85%,5,0,0.4,0.0033
VPB.VN,未知,無,26400.0,37.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
MBB.VN,未知,無,25250.0,54.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VID.VN,未知,無,4870.0,54.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,36690.0,63.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
SSI.VN,未知,無,27500.0,50.0,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0,0.5,-0.0279
GMD.VN,未知,無,77600.0,75.24,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0,0.5,-0.0111
VHC.VN,未知,無,57900.0,44.74,🔴 空頭陷阱,28.57%,42.86%,-0.68%,-3.11%,7,0,0.4286,-0.0068
FPT.VN,未知,無,71600.0,50.0,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0,0.4,-0.0016
FRT.VN,未知,無,130000.0,49.65,🔴 空頭陷阱,50.00%,33.33%,-1.23%,-2.71%,6,0,0.3333,-0.0123
E1VFVN30.VN,未知,無,35330.0,41.18,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0,0.3333,-0.0142
HPG.VN,未知,無,23650.0,45.88,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0,0.3333,-0.0029
HDB.VN,未知,無,25150.0,35.85,🔴 空頭陷阱,0.00%,33.33%,-1.45%,-2.30%,3,0,0.3333,-0.0145
VHM.VN,未知,無,144400.0,35.5,🔴 空頭陷阱,25.00%,25.00%,-1.05%,-5.09%,4,0,0.25,-0.0105
GEE.VN,未知,無,94700.0,38.63,🔴 空頭陷阱,54.55%,18.18%,-5.81%,-7.55%,11,0,0.1818,-0.0581
MWG.VN,未知,無,78700.0,58.57,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0,0.0,-0.0617
HVN.VN,未知,無,22900.0,62.5,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0,0.0,-0.0438
VJC.VN,未知,無,138400.0,56.78,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0,0.0,-0.0302
