代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
00403A.TW,主動統一升級50,11.03,151299,0,280548,20260618,-1305010,1786495,3091506,-1.4x,10.41%,▲ 順勢追意
2409.TW,友達,28.15,-18877,-32,728,20260618,-891429,993159,1884589,-1.1x,21.60%,▲ 順勢追意
6770.TW,力積電,74.2,-31702,0,1040,20260618,-175358,1343227,1518586,-7.7x,15.22%,▲ 順勢追意
2883.TW,凱基金,30.75,18824,8045,1455,20260618,-1171195,615,1171811,-0.0x,10.81%,▲ 順勢追意
00981A.TW,主動統一台股增長,31.5,11606,1500,-4554,20260618,-594609,314280,908889,-0.5x,8.17%,▲ 順勢追意
2002.TW,中鋼,19.1,-25527,-396,-183,20260618,-28679,779700,808379,-27.2x,2.96%,▲ 順勢追意
2618.TW,長榮航,42.55,5898,601,72,20260618,-10161,459659,469820,-45.2x,12.86%,▲ 順勢追意
1301.TW,台塑,51.7,5010,-1,-367,20260618,-26960,437700,464661,-16.2x,18.04%,▲ 順勢追意
2344.TW,華邦電,218.5,35105,9429,-1270,20260618,-116056,298748,414805,-2.6x,39.62%,▲ 順勢追意
2408.TW,南亞科,459.5,46937,5808,95,20260618,-93438,263760,357199,-2.8x,35.15%,▲ 順勢追意
00988A.TW,主動統一全球創新,22.96,2743,10550,-1424,20260618,-245151,69356,314508,-0.3x,15.67%,▲ 順勢追意
5351.TWO,鈺創,94.0,-434,0,-10,20260618,-118606,187793,306399,-1.6x,11.51%,▲ 順勢追意
00992A.TW,主動群益科技創新,18.98,38577,0,9827,20260618,-114795,172708,287503,-1.5x,10.03%,▲ 順勢追意
2406.TW,國碩,34.85,-5617,0,2,20260618,32676,297021,264344,9.1x,-11.55%,★ 壓低偷買
8112.TW,至上,98.2,1938,-32,-827,20260618,-123396,134052,257449,-1.1x,2.83%,▲ 順勢追意
1802.TW,台玻,71.3,7534,1764,1298,20260618,-40503,178766,219269,-4.4x,20.24%,▲ 順勢追意
2610.TW,華航,22.0,-3371,2449,-557,20260618,-39272,160472,199744,-4.1x,13.11%,▲ 順勢追意
2426.TW,鼎元,81.8,-2394,0,-141,20260618,-5591,144661,150252,-25.9x,23.38%,▲ 順勢追意
00400A.TW,主動國泰動能高息,15.12,15485,0,2755,20260618,-8526,125854,134381,-14.8x,9.09%,▲ 順勢追意
00631L.TW,元大台灣50正2,38.33,7755,0,30186,20260618,138131,270013,131882,2.0x,15.35%,▲ 順勢追意
