股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
2305.TW      全友            14.45          5         50.0          11.65        2         1101 📉 觀望/賣出             
2308.TW      台達電          1415.0          8         55.0          13.39        3         4818 📉 觀望/賣出             
2312.TW      金寶            22.45         19         50.0          -0.62        1        -6656 📉 觀望/賣出             
2313.TW      華通            209.5          8        58.82           22.3        3       -24632 📉 觀望/賣出             
2314.TW      台揚             17.5         18          0.0            0.0        0            2 📉 觀望/賣出             
2316.TW      楠梓電           100.0          3        45.45          -4.14        6         2185 📉 觀望/賣出             
2317.TW      鴻海            195.0          3         60.0           6.79        3       -80107 📉 觀望/賣出             
2321.TW      東訊            14.65         20         20.0          -15.6        3            0 📉 觀望/賣出             
2323.TW      中環             11.9          6        33.33         -13.62        4         5973 📈 持有                
2324.TW      仁寶             31.7         20        46.15           -0.0        1         -180 📈 持有                
2327.TW      國巨*           250.5          3         40.0           5.21        3        -3124 📉 觀望/賣出             
2328.TW      廣宇             44.5          4        46.15           2.81        4        -3085 📉 觀望/賣出             
2329.TW      華泰             53.4          4        66.67          13.72        3         4769 📉 觀望/賣出             
2330.TW      台積電          1810.0          8         50.0           3.77        3       -29186 📉 觀望/賣出             
2331.TW      精英            22.35          3        42.86            8.1        4         -605 📉 觀望/賣出             
2332.TW      友訊             14.7          5        29.41          -6.61        6         -985 📉 觀望/賣出             
2337.TW      旺宏            136.5          9        58.82          23.58        1        44325 📈 持有                
2338.TW      光罩            46.05         16        64.71           1.16        2        -1515 📉 觀望/賣出             
2340.TW      台亞             28.1          8         50.0           7.78        2         -155 📉 觀望/賣出             
2342.TW      茂矽             31.1          4         50.0           3.96        3          175 📉 觀望/賣出             
2344.TW      華邦電            99.5          3          0.0            0.0        0      -152280 📉 觀望/賣出             
2345.TW      智邦           1535.0         20         60.0          22.46        1           75 📈 持有                
2347.TW      聯強             79.1          4        53.85           3.33        3        13109 📈 持有                
2348.TW      海悅             78.7         14        44.44           7.41        2         -495 📈 持有                
2349.TW      錸德             13.4          3         60.0          16.78        3         -679 📉 觀望/賣出             
2351.TW      順德            102.5          7         75.0          41.06        1         2679 📈 持有                
2352.TW      佳世達           23.65          3         60.0           7.47        5          928 📉 觀望/賣出             
2353.TW      宏��           27.15         11        45.45          -1.78        3       -12465 📉 觀望/賣出             
2354.TW      鴻準             51.4          3        45.45            0.2        5        -2047 📉 觀望/賣出             
2355.TW      敬鵬             42.5         19         60.0           5.68        2         1027 📉 觀望/賣出             
2356.TW      英業達           42.25          3        53.85           3.81        5         2486 📉 觀望/賣出             
2357.TW      華碩            565.0          6        44.44           6.78        6         -523 📉 觀望/賣出             
2359.TW      所羅門           112.0          3         50.0           2.08        3          226 📉 觀望/賣出             
2360.TW      致茂           1480.0         15         60.0          40.95        0        -1115 📈 持有                
2363.TW      矽統             48.9          6        52.63          12.13        4          790 📉 觀望/賣出             
2365.TW      昆盈            33.25          3        57.14            8.0        4          794 📉 觀望/賣出             
2367.TW      燿華             68.3         14        55.88          70.32        0       -29227 📉 觀望/賣出             
2368.TW      金像電           888.0         12        52.63           11.1        1        -4874 📉 觀望/賣出             
2369.TW      菱生            32.65          4        72.22          37.76        2        10627 📉 觀望/賣出             
2371.TW      大同             30.5          3         87.5          31.57        1       -10852 📉 觀望/賣出             
2374.TW      佳能             69.6         10        58.82           1.78        3          582 📉 觀望/賣出             
2375.TW      凱美             76.9          3        42.86           3.16        3         -657 📉 觀望/賣出             
2376.TW      技嘉            235.0          3         50.0           6.51        5          453 📉 觀望/賣出             
2377.TW      微星             90.7         10         50.0          -2.03        3        -3244 📉 觀望/賣出             
2379.TW      瑞昱            480.5         20        28.57          -7.82        3        11287 📈 持有                
2380.TW      虹光              6.4          4        42.86          16.63        2           -1 📉 觀望/賣出             
2382.TW      廣達            281.5         20        45.45          -4.28        3         2492 📉 觀望/賣出             
2383.TW      台光電          2685.0         18        55.17           50.0        0         -534 📈 持有                
2385.TW      群光            120.0          8        68.75           6.47        2          -26 📉 觀望/賣出             
2387.TW      精元             44.4         17        56.52          12.98        0         -149 📈 持有                
2388.TW      威盛             52.7          8        56.25           9.68        2         2984 📈 持有                
2390.TW      云辰             10.5          6        35.29           7.37        4         -825 📉 觀望/賣出             
2392.TW      正崴            35.75          3        46.15           4.78        4           68 📉 觀望/賣出             
2393.TW      億光             68.2         18         50.0          10.09        2         1185 📈 持有                
2395.TW      研華            330.0         14         52.0          14.56        2          635 📉 觀望/賣出             
2397.TW      友通             54.4         12        27.27          -4.93        3          -86 📉 觀望/賣出             
2399.TW      映泰             30.9          4         50.0          -1.54        3         5902 📉 觀望/賣出             
2401.TW      凌陽            20.45          5        43.75           1.82        5         -467 📉 觀望/賣出             
2402.TW      毅嘉             51.1          3         40.0          -7.76        5        -1232 📈 持有                
2404.TW      漢唐            935.0          3         50.0           5.46        3        -2905 📉 觀望/賣出             
2405.TW      輔信            16.85         18        100.0           9.77        0        -1828 📈 持有                
2406.TW      國碩             34.0          4         50.0          23.32        4           -5 📉 觀望/賣出             
2408.TW      南亞科           216.5          4        58.33          12.67        3       -62246 📉 觀望/賣出             
2409.TW      友達            14.65          9        46.67           0.92        3       -58950 📉 觀望/賣出             
2412.TW      中華電           134.0         18         60.0           0.37        1         3248 📉 觀望/賣出             
2413.TW      環科             52.8          3         60.0           5.42        1         -268 📉 觀望/賣出             
2414.TW      精技            43.35          5        64.71           2.96        3           75 📉 觀望/賣出             
2419.TW      仲琦            28.95          5        53.85          14.82        4         -686 📉 觀望/賣出             
2420.TW      新巨             52.5          5         55.0          -0.46        4           30 📈 持有                
2421.TW      建準            131.0          6        38.46          -8.86        4        -8608 📉 觀望/賣出             
2423.TW      固緯             48.5         20        28.57          -2.97        2          -36 📈 持有                
2424.TW      隴華            25.15          3         50.0          10.05        2           15 📉 觀望/賣出             
2425.TW      承啟            29.45          7         50.0          -0.04        3           92 📉 觀望/賣出             
2426.TW      鼎元            32.95          6        63.64           4.96        2          977 📉 觀望/賣出             
2427.TW      三商電            23.5          6        54.55           1.14        3         -384 📉 觀望/賣出             
2428.TW      興勤            154.0          3         50.0           4.13        5         -100 📉 觀望/賣出             
2429.TW      銘旺科           44.95         15          0.0            0.0        0         -158 📉 觀望/賣出             
2431.TW      聯昌             12.1          8        61.11          19.17        2            0 📉 觀望/賣出             
2432.TW      倚天酷��-創       27.15         17         70.0          10.59        1           -9 📈 持有                
2434.TW      統懋            29.15         16         40.0          -1.83        3           -6 📉 觀望/賣出             
2436.TW      偉詮電            62.8          5        58.82           1.65        5         1739 📉 觀望/賣出             
2438.TW      翔耀             21.3          3        33.33           0.38        5         -110 📉 觀望/賣出             
2439.TW      美律             84.6          3         50.0           1.22        4         -487 📈 持有                
2440.TW      太空梭           14.35          3         60.0           8.38        4          -30 📉 觀望/賣出             
2441.TW      超豐             90.2          4        61.11           12.0        4        -1898 📉 觀望/賣出             
2442.TW      新美齊           20.45         11        55.56           3.81        0          395 📈 持有                
2444.TW      兆勁             13.0          6         50.0          10.37        2           24 📉 觀望/賣出             
2449.TW      京元電子          278.5          3         50.0           1.22        5       -23778 📉 觀望/賣出             
2451.TW      創見            253.0          4        54.55          37.72        2         -299 📉 觀望/賣出             
2453.TW      凌群             54.5          4        36.36           4.36        4          638 📉 觀望/賣出             
2454.TW      聯發科          1620.0         14        53.33           1.97        1        -2826 📉 觀望/賣出             
2455.TW      全新            242.5          4        66.67          37.13        2         2220 📉 觀望/賣出             
2457.TW      飛宏            26.25          4        57.14          19.19        3        -1486 📉 觀望/賣出             
2458.TW      義隆            128.0          6        54.55          13.61        4        -1129 📉 觀望/賣出             
2460.TW      建通             24.5          5         40.0          -5.24        3            6 📉 觀望/賣出             
2461.TW      光群雷            17.0          4         60.0           1.29        2          232 📈 持有                
2464.TW      盟立             72.0         13        45.83          -2.54        3         -946 📉 觀望/賣出             
2465.TW      麗臺             54.4         11         62.5           2.51        2          464 📉 觀望/賣出             
2466.TW      冠西電            53.1         14        100.0           9.15        0         -212 📈 持有                
2467.TW      志聖            368.0          7         62.5          45.98        1         -593 📉 觀望/賣出             
2468.TW      華經             37.5          3         25.0           -4.5        5         -927 📉 觀望/賣出             
2472.TW      立隆電           122.5          4         62.5           6.06        3         1510 📉 觀望/賣出             
2474.TW      可成            188.5          3         50.0          -1.48        3        -2749 📈 持有                
2476.TW      鉅祥             83.6          4        38.46           4.37        4         -558 📉 觀望/賣出             
2478.TW      大毅             62.2          3        58.33           2.09        5         -688 📉 觀望/賣出             
2480.TW      敦陽科           140.0          5         50.0           2.14        3          -48 📉 觀望/賣出             
2481.TW      強茂             97.1          4        38.46           -7.5        4         2663 📉 觀望/賣出             
2482.TW      連宇             17.2          6         30.0           2.91        4           17 📉 觀望/賣出             
2483.TW      百容            20.85          5         60.0          13.26        4          -19 📉 觀望/賣出             
2484.TW      希華             29.4          3        63.64          29.64        3           66 📉 觀望/賣出             
2485.TW      兆赫             75.2          9        70.83          66.05        1        -6858 📈 持有                
2486.TW      一詮            146.0          3         75.0          51.27        2        -1721 📉 觀望/賣出             
2489.TW      瑞軒             31.5         15        70.37          74.11        1       -20969 📉 觀望/賣出             
2491.TW      吉祥全           15.85          5         60.0           5.15        3         -305 📉 觀望/賣出             
2492.TW      華新科           124.0          4        44.44          14.12        1         -819 📉 觀望/賣出             
2493.TW      揚博            105.5          3        36.36           7.03        5          -68 📉 觀望/賣出             
2495.TW      普安            36.25          4        58.82          23.18        3         7718 📉 觀望/賣出             
2498.TW      宏達電           40.35         19          0.0            0.0        0        -1740 📉 觀望/賣出             
2501.TW      國建             23.6         14        56.25           0.75        1         3774 📈 持有                
2504.TW      國產             38.2         19        57.89           5.09        0        -2937 📈 持有                
2515.TW      中工             13.7         20        52.94          11.39        1        -2361 📉 觀望/賣出             
2516.TW      新建            14.25          5        30.77          -0.65        3           -5 📈 持有                
2520.TW      冠德             31.5          4         37.5          -4.87        6          -41 📉 觀望/賣出             
2535.TW      達欣工            73.1          4        52.17           7.58        3         -259 📉 觀望/賣出             
2540.TW      愛山林            47.9          4         50.0          -7.88        6        -1126 📈 持有                
2542.TW      興富發           35.55         14         50.0          -0.79        2        -2615 📉 觀望/賣出             
2543.TW      皇昌             63.1          9        66.67          17.21        3         -807 📉 觀望/賣出             
2547.TW      日勝生            10.8         11        46.67            0.5        4        -2079 📉 觀望/賣出             
2548.TW      華固            119.5         12         70.0          11.16        0          515 📈 持有                
2597.TW      潤弘            151.5         14         37.5            0.3        2         -683 📉 觀望/賣出             
2601.TW      益航             6.03          3         40.0          18.75        5          -32 📉 觀望/賣出             
2603.TW      長榮            203.0         12        52.94           8.22        1         4746 📉 觀望/賣出             
2605.TW      新興             41.7         16        65.38          35.98        1          621 📈 持有                
2606.TW      裕民             59.2         11        68.75           3.93        2         -471 📉 觀望/賣出             
2607.TW      榮運             51.5         19          0.0          -4.04        1         -632 📉 觀望/賣出             
2609.TW      陽明             52.4          8        69.23          11.18        2       -10753 📉 觀望/賣出             
2610.TW      華航            18.75          8         50.0           1.32        4       -12032 📉 觀望/賣出             
2612.TW      中航             55.7         20        45.45          -6.18        2         -836 📉 觀望/賣出             
2613.TW      中櫃            23.05          8        38.46          -2.12        3         -399 📉 觀望/賣出             
2615.TW      萬海             74.0         13        53.33           5.36        2        33294 📉 觀望/賣出             
2616.TW      山隆             17.8          3         60.0           2.24        2          -15 📉 觀望/賣出             
2617.TW      台航            30.65         18         40.0          -1.88        2         -171 📉 觀望/賣出             
2618.TW      長榮航            35.3          7        57.14           4.92        3        11698 📈 持有                
2630.TW      亞航            48.95          3         50.0           2.39        5           99 📉 觀望/賣出             
2633.TW      台灣高鐵          26.05          7        35.71          -3.68        5        -5392 📉 觀望/賣出             
2634.TW      漢翔             49.1          8        53.33            1.1        2        -1975 📉 觀望/賣出             
2637.TW      慧洋-KY          69.3         16        55.56          -2.23        2         1196 📉 觀望/賣出             
2640.TWO     大車隊           164.0         16        83.33          29.62        1           72 📈 持有                
2641.TWO     正德            18.15         12         60.0           -0.0        1         -552 📉 觀望/賣出             
2645.TW      長榮航太          147.0          5        43.75           5.79        3         -817 📉 觀望/賣出             
2646.TW      星宇航空           21.7         16          0.0          -0.87        1        -1328 📉 觀望/賣出             
2702.TW      華園             11.7          8        41.67          -1.26        4          -74 📈 持有                
2723.TW      美食-KY          70.3          5        53.85           5.34        3          -81 📉 觀望/賣出             
2724.TWO     藝舍-KY          19.8          6        44.44          -2.72        3            0 📉 觀望/賣出             
2726.TWO     雅茗-KY          10.2         12         40.0          -3.41        2           33 📈 持有                
2727.TW      王品            233.0          6         50.0            5.8        4          -66 📈 持有                
2739.TW      寒舍            33.85          6        46.15          -4.54        4           13 📉 觀望/賣出             
2740.TWO     天蔥             40.0          5        56.52          39.99        3            1 📉 觀望/賣出             
2743.TWO     山富             72.0         19          0.0            0.0        0           67 📉 觀望/賣出             
2752.TWO     豆府            207.5          8         45.0           0.46        3           -3 📉 觀望/賣出             
2755.TWO     揚秦            141.5          7        63.16          23.72        3           61 📉 觀望/賣出             
2801.TW      彰銀             20.5          4        57.14           2.57        5        -9571 📉 觀望/賣出             
2812.TW      台中銀           20.35          3         50.0           0.75        4        -1058 📉 觀望/賣出             
2820.TW      華票            16.75          7         50.0           3.94        3         -203 📉 觀望/賣出             
2834.TW      臺企銀           15.05          7         60.0           2.55        2       -35478 📈 持有                
2836.TW      高雄銀            12.1          3        58.33           2.82        3        -1177 📉 觀望/賣出             
2838.TW      聯邦銀           20.05          6        64.71           6.93        3          380 📉 觀望/賣出             
2845.TW      遠東銀            12.3          4         62.5           1.19        2        -3572 📉 觀望/賣出             
2851.TW      中再保           30.55          7        71.43           7.86        2         1554 📈 持有                
2852.TW      第一保           25.75          3         50.0          -3.67        4         -755 📉 觀望/賣出             
2855.TW      統一證            31.0          4        66.67           7.18        4         5869 📉 觀望/賣出             
2867.TW      三商壽            7.53          6        61.11           1.22        3        -2943 📉 觀望/賣出             
2880.TW      華南金            33.3          5        63.16          10.17        3         7973 📉 觀望/賣出             
2881.TW      富邦金            87.1          5        55.56           -0.3        2       -30885 📉 觀望/賣出             
2882.TW      國泰金            70.8         18         40.0          -5.56        2        -9196 📉 觀望/賣出             
2883.TW      凱基金            19.8         10        59.09          10.93        2       -32046 📉 觀望/賣出             
2884.TW      玉山金           31.55          5        56.25           2.82        4       -13945 📉 觀望/賣出             
2885.TW      元大金            45.1          3        58.82           7.76        4        -9112 📈 持有                
2886.TW      兆豐金           38.85          4        45.45           0.36        4       -12005 📉 觀望/賣出             
2887.TW      台新新光金         24.15         15        63.64           8.37        1       -39624 📉 觀望/賣出             
2887I.TW     未知             9.35         17        44.44           -0.0        2        -1100 📈 持有                
2889.TW      國票金           16.95          3        63.64           4.42        4        -4130 📈 持有                
2890.TW      永豐金            31.3         19        73.68           7.51        1        -7381 📉 觀望/賣出             
2891.TW      中信金            52.0          5        47.37           1.71        4       -31669 📉 觀望/賣出             
2892.TW      第一金           28.55          4         37.5           0.33        3        -4290 📉 觀望/賣出             
2897.TW      王道銀行           9.83         17        62.07           7.43        1        -6416 📉 觀望/賣出             
2901.TW      欣欣             23.7         20         25.0          -3.45        2           -6 📉 觀望/賣出             
2903.TW      遠百            22.85          8         60.0           3.13        3          493 📉 觀望/賣出             
2905.TW      三商            14.05          3         50.0           0.63        5         -705 📉 觀望/賣出             
2912.TW      統一超           216.0         16         60.0           0.23        1        12191 📉 觀望/賣出             
2915.TW      潤泰全           46.65          5        54.55           3.74        2        -2323 📉 觀望/賣出             
2923.TW      鼎固-KY          17.7          3         50.0          14.12        4         -107 📉 觀望/賣出             
2924.TWO     宏太-KY         18.15          3         20.0          -9.84        5            0 📉 觀望/賣出             
2929.TW      淘帝-KY          6.23          5        42.86          -0.13        2           51 📉 觀望/賣出             
2939.TW      永邑-KY          26.6          9         37.5           2.56        1            0 📈 持有                
2941.TWO     米斯特           42.15         18         25.0          -5.05        1           -1 📈 持有                
2948.TWO     寶陞            39.65          3        53.33          -3.31        7           -2 📈 持有                
2949.TWO     欣新網            62.0         19        33.33          -5.81        2            0 📉 觀望/賣出             
3002.TW      歐格             19.2          6         30.0          -7.47        5          -79 📉 觀望/賣出             
3003.TW      健和興            50.6          5        47.37          -5.94        5         -152 📉 觀望/賣出             
3004.TW      豐達科           102.5          3         37.5          -3.14        4          -96 📉 觀望/賣出             
3005.TW      神基            127.0          4         45.0          16.37        5        -5095 📉 觀望/賣出             
3006.TW      晶豪科           162.0          3        83.33           4.11        1        -3622 📉 觀望/賣出             
3008.TW      大立光          2240.0          3         40.0           -2.9        4         -152 📉 觀望/賣出             
3010.TW      華立            125.0          3        76.19          15.71        4         -107 📉 觀望/賣出             
3011.TW      今皓             12.5         19        33.33          -1.96        0          207 📉 觀望/賣出             
3013.TW      晟銘電            96.9         20          0.0            0.0        0         -207 📉 觀望/賣出             
3014.TW      聯陽            117.0          6        54.55           2.11        4         -636 📉 觀望/賣出             
3015.TW      全漢             50.7          9         50.0           1.61        3          145 📉 觀望/賣出             
3016.TW      嘉晶             60.7          8         50.0          14.48        4         1402 📉 觀望/賣出             
3017.TW      奇鋐           1945.0         19        60.71          33.22        0         2400 📈 持有                
3018.TW      隆銘綠能           11.9          8         60.0           6.84        2            0 📉 觀望/賣出             
3019.TW      亞光            124.5         18         37.5          -4.61        1        -3349 📉 觀望/賣出             
3022.TW      威強電            62.7          5        61.11          10.18        3         -676 📉 觀望/賣出             
3023.TW      信邦            250.5          6        68.75           7.74        2         1620 📉 觀望/賣出             
3025.TW      星通             60.2         11        58.82          -2.86        3         -417 📉 觀望/賣出             
3028.TW      增你強            53.2          3        42.86           8.66        4         -128 📉 觀望/賣出             
3029.TW      零壹            100.0          7        43.75           0.26        3         -975 📉 觀望/賣出             
3030.TW      德律            234.5         11        59.38          34.52        5          365 📉 觀望/賣出             
3031.TW      佰鴻             22.9         11         55.0          15.36        2         -212 📈 持有                
3032.TW      偉訓             63.5         18         20.0          -5.54        3         -241 📉 觀望/賣出             
3033.TW      威健            33.15          7        53.33           7.77        4        -1092 📉 觀望/賣出             
3034.TW      聯詠            370.0          3        57.14           0.16        5        16073 📉 觀望/賣出             
3035.TW      智原            148.0          3        57.14          -1.92        5         -243 📉 觀望/賣出             
3036.TW      文曄            232.0         14        67.86          45.91        0         3600 📉 觀望/賣出             
3037.TW      欣興            460.0          4        76.92          38.27        2         8750 📉 觀望/賣出             
3038.TW      全台            20.95         11         50.0          -1.81        3         -144 📉 觀望/賣出             
3040.TW      遠見             49.4          4         70.0          18.87        2          126 📈 持有                
3041.TW      揚智             23.1         11        35.29           -2.1        1         -583 📉 觀望/賣出             
3042.TW      晶技             91.5          8        56.52           8.88        3          986 📉 觀望/賣出             
3044.TW      健鼎            341.0         18        46.67          -4.61        2         -161 📉 觀望/賣出             
3045.TW      台灣大           109.5          8         60.0            1.9        2         9838 📈 持有                
3048.TW      益登            37.85          4        52.94          -0.74        4         4989 📉 觀望/賣出             
3049.TW      精金             14.6          4         70.0          43.68        1       -13144 📉 觀望/賣出             
3050.TW      鈺德             13.8          6         40.0          12.29        2         -361 📈 持有                
3054.TW      立萬利            64.2          3        66.67         140.14        6           42 📉 觀望/賣出             
3056.TW      富華新            14.8         11         25.0          -1.17        1        -1453 📉 觀望/賣出             
3057.TW      喬鼎             16.5          8         60.0           8.24        1         -440 📉 觀望/賣出             
3058.TW      立德              9.8          3         50.0          -3.25        2        -1044 📉 觀望/賣出             
3059.TW      華晶科           36.85          5        61.54            7.6        3          325 📉 觀望/賣出             
3060.TW      銘異            33.65          4         50.0          -0.09        2          169 📉 觀望/賣出             
3062.TW      建漢            23.35          5        58.82           3.52        3          315 📉 觀望/賣出             
3064.TWO     泰偉             29.6          3        33.33          -1.83        4            0 📈 持有                
3066.TWO     李洲             19.5          3         60.0          54.42        4          332 📉 觀望/賣出             
3067.TWO     全域             17.3          3          0.0          -9.88        6            0 📉 觀望/賣出             
3071.TWO     協禧            28.85          5        57.14          12.25        2         -124 📈 持有                
3073.TWO     天方能源          28.75          6        33.33           4.42        3          -64 📉 觀望/賣出             
3078.TWO     僑威             57.5         18        33.33          -3.66        2        -2185 📉 觀望/賣出             
3081.TWO     聯亞           1400.0         12        68.75         109.63        1          266 📉 觀望/賣出             
3083.TWO     網龍             27.6         12         50.0           0.14        1           79 📉 觀望/賣出             
3085.TWO     新零售           11.25         15          0.0            0.0        0            0 📉 觀望/賣出             
3086.TWO     華義            301.5          5         37.5          -1.65        4           94 📉 觀望/賣出             
3088.TWO     艾訊             84.0          8         50.0           4.81        2          164 📈 持有                
3090.TW      日電貿            91.3          3         40.0           7.29        5          581 📉 觀望/賣出             
3092.TW      鴻碩             31.3         15         50.0          -2.06        1         -676 📉 觀望/賣出             
3093.TWO     港建*            39.4          3         62.5          88.17        6           21 📉 觀望/賣出             
3094.TW      聯傑             22.9          3        41.67           0.48        6           32 📉 觀望/賣出             
3105.TWO     穩懋            313.5          3         50.0           6.23        2        -2431 📉 觀望/賣出             
3131.TWO     弘塑           2420.0          8        59.09          37.54        2         -740 📈 持有                
3135.TW      凌航            132.0          4        55.56           21.6        2         -214 📉 觀望/賣出             
3138.TW      耀登            170.0          4         40.0           1.07        2          285 📉 觀望/賣出             
3141.TWO     晶宏             42.8          3        44.44           8.06        5         -167 📉 觀望/賣出             
3147.TWO     大綜            164.0          7         70.0          -1.33        3          134 📉 觀望/賣出             
3149.TW      正達            42.85          8         50.0          12.94        2         1044 📉 觀望/賣出             
3150.TW      鈺寶-創           17.6         10         60.0           7.27        1           -5 📈 持有                
3152.TWO     璟德            137.0          3         60.0           -0.6        2          147 📉 觀望/賣出             
3158.TWO     嘉實             92.9         20        45.45          -0.92        2           11 📈 持有                
3162.TWO     精確             55.0         20          0.0          -7.12        2         -710 📉 觀望/賣出             
3163.TWO     波若威           839.0         17        66.67         117.36        0         -168 📈 持有                
3167.TW      大量            317.0         20        52.94           6.73        0         -216 📉 觀望/賣出             
3168.TW      眾福科            41.0          6        46.15           0.29        3           -6 📉 觀望/賣出             
3169.TWO     亞信             98.0          4         37.5          -9.52        4           22 📉 觀望/賣出             
3171.TWO     炎洲流通           61.6         16        73.68          23.13        1           -4 📈 持有                
3176.TWO     基亞             32.6          5        46.67           5.87        4          123 📉 觀望/賣出             
3178.TWO     公準             51.5          6        36.36          -8.81        5          -33 📉 觀望/賣出             
3189.TW      景碩            320.5         10        59.26          50.59        1         5892 📉 觀望/賣出             
3191.TWO     雲嘉南           13.45         12          0.0            0.0        0            7 📉 觀望/賣出             
3205.TWO     佰研             52.3         12        46.67          -2.73        2           49 📈 持有                
3206.TWO     志豐             36.4          4         50.0          11.78        5          -94 📉 觀望/賣出             
3207.TWO     耀勝             68.0          3        54.55           21.0        3         -709 📉 觀望/賣出             
3209.TW      全科             42.9          3        63.64           4.95        4          870 📈 持有                
3211.TWO     順達            316.0          9        33.33         -15.19        4         -936 📈 持有                
3213.TWO     茂訊            100.0         17        53.33          -6.85        3          -47 📉 觀望/賣出             
3217.TWO     優群            154.5          3         60.0           -1.5        5         -664 📉 觀望/賣出             
3218.TWO     大學光           140.5         12        46.67          -1.02        2          -38 📉 觀望/賣出             
3219.TWO     倚強科            67.1          9         50.0           5.62        2          438 📈 持有                
3221.TWO     台嘉碩           36.95          4         50.0           6.17        3          521 📉 觀望/賣出             
3226.TWO     龍鋒            45.25         20          0.0            0.0        0            0 📉 觀望/賣出             
3227.TWO     原相            189.0          3         37.5           -2.5        6           73 📉 觀望/賣出             
3228.TWO     金麗科           124.0          6        33.33           0.82        1           -3 📉 觀望/賣出             
3229.TW      晟鈦            21.85         14         50.0           7.78        1          169 📈 持有                
3230.TWO     錦明             40.7         13         50.0           0.37        1          164 📉 觀望/賣出             
3231.TW      緯創            129.0          4        41.67           1.51        3         1135 📉 觀望/賣出             
3234.TWO     光環             87.5          3        78.57          79.66        2         -192 📉 觀望/賣出             
3236.TWO     千如             31.4          3        71.43          19.87        1        -3872 📉 觀望/賣出             
3252.TWO     海灣             20.1         19        44.44           5.81        2           -6 📉 觀望/賣出             
3257.TW      虹冠電            54.3          8         50.0           1.63        3          -31 📉 觀望/賣出             
3259.TWO     鑫創             20.8         19          0.0            0.0        0          -11 📉 觀望/賣出             
3260.TWO     威剛            386.5          3         80.0          21.42        1         -451 📉 觀望/賣出             
3264.TWO     欣銓            145.5          8         50.0          14.58        3         4338 📉 觀望/賣出             
3265.TWO     台星科           132.5          3         60.0          10.79        4          423 📉 觀望/賣出             
3266.TW      昇陽             13.2         16         50.0          -3.56        1          -38 📉 觀望/賣出             
3268.TWO     海德威           15.55         19          0.0          -3.47        1          -13 📈 持有                
3285.TWO     微端            27.15          8        54.55           0.25        4            2 📉 觀望/賣出             
3288.TWO     點晶             14.6         19          0.0          -4.08        1            0 📉 觀望/賣出             
3289.TWO     宜特            140.5         12         62.5           3.88        2         1049 📈 持有                
3290.TWO     東浦            43.25         16        42.86          -6.75        1         -160 📉 觀望/賣出             
3293.TWO     鈊象            735.0         20         50.0           2.65        0         1660 📈 持有                
3297.TWO     杭特            34.25         18         40.0          -1.97        1          -78 📉 觀望/賣出             
3305.TW      昇貿            100.0          3         50.0           5.94        5        -1000 📉 觀望/賣出             
3306.TWO     鼎天             47.2          3        38.46          -1.85        5         -754 📉 觀望/賣出             
3308.TW      聯德             21.2          5        28.57          -2.78        2          -30 📉 觀望/賣出             
3310.TWO     佳穎             75.5          9         62.5           2.78        2           -8 📉 觀望/賣出             
3312.TW      弘憶股           35.45         10        33.33          -1.62        2         -732 📈 持有                
3313.TWO     斐成            12.55         16        33.33          -3.03        1          -97 📉 觀望/賣出             
3317.TWO     尼克森            44.2          4        46.67          15.22        3          -63 📉 觀望/賣出             
3321.TW      同泰             16.5          4         40.0           5.71        2          104 📉 觀望/賣出             
3322.TWO     建舜電           12.85          5        61.54           4.26        2         -157 📉 觀望/賣出             
3323.TWO     加百裕            35.5         20         50.0          -6.46        1          440 📉 觀望/賣出             
3324.TWO     雙鴻           1005.0          3        33.33           5.81        6            3 📉 觀望/賣出             
3338.TW      泰碩             61.3          3        61.54          15.51        4          112 📉 觀望/賣出             
3339.TWO     泰谷            37.25          7         50.0          20.53        2          579 📈 持有                
3354.TWO     律勝            26.15          6         50.0          22.46        3          173 📉 觀望/賣出             
3357.TWO     臺慶科           150.0          4        63.64          17.31        3          121 📉 觀望/賣出             
3360.TWO     尚立            14.95          3          0.0          -3.23        1          244 📉 觀望/賣出             
3363.TWO     上詮            665.0         16         62.5          59.86        0           89 📈 持有                
3372.TWO     典範             20.8          9        52.94           2.12        3         -461 📉 觀望/賣出             
3374.TWO     精材            157.0          4        16.67          -4.91        4        -2902 📉 觀望/賣出             
3376.TW      新日興           214.5          3         50.0           0.71        3        -1625 📈 持有                
3379.TWO     彬台             38.8         20          0.0            0.0        0          100 📉 觀望/賣出             
3380.TW      明泰            33.75         11        39.13           3.97        3          827 📉 觀望/賣出             
3390.TWO     旭軟             21.7          5        33.33           2.34        3         -772 📉 觀望/賣出             
3406.TW      玉晶光           454.5         10        57.89           9.13        1           28 📈 持有                
3413.TW      京鼎            300.0          5        42.86           3.46        3          112 📉 觀望/賣出             
3416.TW      融程電           150.0          5        43.75            1.4        5           43 📉 觀望/賣出             
3419.TW      譁裕             16.4          3        53.85           2.34        5          -19 📈 持有                
3430.TWO     奇鈦科            72.6          4        45.45          19.07        3         -113 📉 觀望/賣出             
3432.TW      台端             17.0          3         60.0          35.28        3           -9 📈 持有                
3437.TW      榮創            22.15          8         40.0           0.46        2         -245 📉 觀望/賣出             
3438.TWO     類比科            45.2          4        45.45          -3.97        5           37 📉 觀望/賣出             
3441.TWO     聯一光           30.55         20         50.0          -1.51        1          353 📉 觀望/賣出             
