     Stock       Name  Score    Close                                BuyReason
   6924.TW     榮惠-KY創    2.5    74.70                         【EPS連2成長 | 董監加碼】
   1537.TW         廣隆    2.5   123.50                         【EPS連2成長 | 董監加碼】
  4530.TWO         宏易    2.5    28.75                         【EPS連2成長 | 董監加碼】
  3141.TWO         晶宏    2.5    42.80                         【EPS連2成長 | 董監加碼】
   6906.TW        現觀科    2.5    68.40                         【EPS連2成長 | 董監加碼】
   6919.TW        康霈*    2.5    92.80                         【EPS連2成長 | 董監加碼】
  8342.TWO         益張    2.5    85.60                         【EPS連2成長 | 董監加碼】
  4157.TWO     太景*-KY    2.5    11.35                         【EPS連2成長 | 董監加碼】
  4198.TWO       欣大健康    2.5    38.80                         【EPS連2成長 | 董監加碼】
  6231.TWO         系微    2.5   266.00                         【EPS連2成長 | 董監加碼】
   1568.TW         倉佑    2.5    22.45                         【EPS連2成長 | 董監加碼】
   3528.TW         安馳    2.5    61.80                         【EPS連2成長 | 董監加碼】
   2887.TW      台新新光金    2.0    24.15                           【營收爆發(90.95%)】
   8110.TW         華東    2.0    53.50                                    ADX轉強
  4768.TWO       晶呈科技    2.0   441.00                           【營收爆發(93.58%)】
   5469.TW        瀚宇博    2.0    81.80                           【營收爆發(38.66%)】
   4722.TW        國精化    2.0   170.00                                    ADX轉強
  6218.TWO         豪勉    2.0    25.35                           【營收爆發(38.05%)】
  6217.TWO        中探針    2.0   154.00                           【營收爆發(42.94%)】
   6214.TW         精誠    2.0   109.00                                    ADX轉強
  5516.TWO         雙喜    2.0    12.90                           【營收爆發(77.49%)】
  4127.TWO         天良    2.0    35.30                          【營收爆發(139.06%)】
   6614.TW       資拓宏宇    2.0    42.50                           【營收爆發(39.16%)】
   3305.TW         昇貿    2.0   100.00                           【營收爆發(62.39%)】
  8076.TWO         伍豐    2.0    25.00                          【營收爆發(111.74%)】
   3017.TW         奇鋐    2.0  1945.00                           【營收爆發(74.74%)】
  8088.TWO         品安    2.0    54.20                           【營收爆發(32.39%)】
 00953B.TW   群益優選非投等債    2.0     9.67                                    ADX轉強
   2367.TW         燿華    2.0    68.30                                    ADX轉強
  3131.TWO         弘塑    2.0  2420.00                           【營收爆發(51.82%)】
   2404.TW         漢唐    2.0   935.00                            【營收爆發(68.9%)】
   3031.TW         佰鴻    2.0    22.90                                    ADX轉強
00981B.TWO   第一金優選非投債    2.0     9.25                                    ADX轉強
  5478.TWO         智冠    2.0    98.40                           【營收爆發(43.29%)】
   6438.TW         迅得    2.0   171.50                                    ADX轉強
  00952.TW   凱基台灣AI50    2.0    12.78                                    ADX轉強
  8084.TWO         巨虹    2.0    43.20                           【營收爆發(34.21%)】
   3025.TW         星通    2.0    60.20                          【營收爆發(113.07%)】
   6957.TW      裕慶-KY    2.0   160.50                           【營收爆發(43.06%)】
   2022.TW         聚亨    2.0     9.37                           【營收爆發(47.66%)】
   2302.TW         麗正    2.0    18.40                           【營收爆發(38.91%)】
  2072.TWO       世紀風電    2.0   242.00                           【營收爆發(52.89%)】
   3138.TW         耀登    2.0   170.00                                    ADX轉強
  00770.TW     國泰北美科技    2.0    51.00                                    ADX轉強
  5386.TWO         青雲    2.0   324.00                         【營收爆發(1025.37%)】
  2924.TWO      宏太-KY    2.0    18.15                                    ADX轉強
 00865B.TW   國泰US短期公債    2.0    48.54                                    ADX轉強
   7795.TW         長廣    2.0   403.00                                    ADX轉強
   1305.TW         華夏    2.0    17.75                                    ADX轉強
  6188.TWO         廣明    2.0    94.00                                    ADX轉強
   1611.TW         中電    2.0    13.25                                    ADX轉強
   1304.TW         台聚    2.0    15.35                                    ADX轉強
  5274.TWO         信驊    2.0 10910.00                           【營收爆發(65.94%)】
   6937.TW         天虹    2.0   250.50                           【營收爆發(31.25%)】
  6016.TWO        康和證    2.0    17.15                                    ADX轉強
   9906.TW        欣巴巴    2.0    41.00                          【營收爆發(351.05%)】
   1789.TW         神隆    2.0    20.80                                    ADX轉強
  5468.TWO         凱鈺    2.0    17.85                                    ADX轉強
   6831.TW         邁科    2.0   338.00                           【營收爆發(43.88%)】
   6213.TW         聯茂    2.0   132.50                                    ADX轉強
   1444.TW         力麗    2.0     6.21                                    ADX轉強
   2368.TW        金像電    2.0   888.00                           【營收爆發(53.91%)】
  6629.TWO      泰金-KY    2.0   105.00                           【營收爆發(58.57%)】
   1456.TW         怡華    2.0    14.50                           【營收爆發(72.48%)】
   8070.TW        長華*    2.0    44.70                                    ADX轉強
 00671R.TW 富邦NASDAQ反1    2.0     3.03                                    ADX轉強
   2441.TW         超豐    2.0    90.20                                    ADX轉強
   2820.TW         華票    2.0    16.75                           【營收爆發(30.76%)】
   8210.TW         勤誠    2.0   868.00                           【營收爆發(49.62%)】
   7730.TW       暉盛-創    2.0   161.00                          【營收爆發(274.05%)】
  5864.TWO        致和證    2.0    24.70                                    ADX轉強
  3162.TWO         精確    2.0    55.00                                    ADX轉強
   2605.TW         新興    2.0    41.70                           【營收爆發(87.46%)】
   6944.TW       兆聯實業    2.0   776.00                           【營收爆發(100.6%)】
   6197.TW        佳必琪    2.0   173.50                                    ADX轉強
   6534.TW       正瀚-創    2.0    91.40                                    ADX轉強
   1587.TW         吉茂    2.0    34.70                           【營收爆發(42.77%)】
   1727.TW        中華化    2.0    50.80                                    ADX轉強
  7747.TWO       昕奇雲端    2.0   119.00                                    ADX轉強
  6170.TWO         統振    2.0    51.70                                    ADX轉強
  6907.TWO     雅特力-KY    2.0   134.00                                    ADX轉強
   2355.TW         敬鵬    2.0    42.50                                    ADX轉強
   9933.TW         中鼎    2.0    36.50                                    ADX轉強
   6226.TW         光鼎    2.0    13.50                                    ADX轉強
  5905.TWO        南仁湖    2.0     7.93                           【營收爆發(69.72%)】
  6983.TWO       華洋精機    2.0   525.00                          【營收爆發(758.19%)】
  1785.TWO        光洋科    2.0    89.50                           【營收爆發(62.95%)】
  4971.TWO     IET-KY    2.0   435.50                           【營收爆發(43.13%)】
   2027.TW        大成鋼    2.0    36.70                                    ADX轉強
   6838.TW        台新藥    2.0    25.85                           【營收爆發(120.2%)】
   2939.TW      永邑-KY    2.0    26.60                                    ADX轉強
  3066.TWO         李洲    2.0    19.50                           【營收爆發(42.57%)】
   6477.TW         安集    2.0    34.70                           【營收爆發(78.94%)】
   6754.TW       匯僑設計    2.0    44.15                                    ADX轉強
  4303.TWO         信立    2.0    54.50                                    ADX轉強
   6757.TW       台灣虎航    2.0    54.30                           【營收爆發(36.73%)】
 00990A.TW  主動元大AI新經濟    2.0    11.98                                    ADX轉強
  8147.TWO         正淩    2.0   136.00                                    ADX轉強
  8086.TWO        宏捷科    2.0   121.00                           【營收爆發(43.28%)】
   2501.TW         國建    2.0    23.60                          【營收爆發(193.52%)】
  8043.TWO        蜜望實    2.0    70.60                                    ADX轉強
   6862.TW     三集瑞-KY    2.0   181.50                                    ADX轉強
  3176.TWO         基亞    2.0    32.60                                    ADX轉強
  6465.TWO         威潤    2.0    41.00                           【營收爆發(45.25%)】
  00935.TW  野村臺灣新科技50    2.0    36.65                                    ADX轉強
   6869.TW       雲豹能源    2.0    90.70                           【營收爆發(69.08%)】
   2414.TW         精技    2.0    43.35                                    ADX轉強
   2363.TW         矽統    2.0    48.90                          【營收爆發(210.94%)】
   6834.TW       天二科技    2.0    30.70                                    ADX轉強
   2548.TW         華固    2.0   119.50                        【營收爆發(19257.44%)】
   2438.TW         翔耀    2.0    21.30                                    ADX轉強
   3167.TW         大量    2.0   317.00                          【營收爆發(123.02%)】
  6613.TWO        朋億*    2.0   208.00                                    ADX轉強
   6005.TW        群益證    2.0    27.55                           【營收爆發(54.46%)】
   6426.TW         統新    2.0   145.00                                    ADX轉強
   6949.TW     沛爾生醫-創    2.0   525.00                           【營收爆發(61.16%)】
   3041.TW         揚智    2.0    23.10                           【營收爆發(31.31%)】
   6168.TW         宏齊    2.0    26.00                                    ADX轉強
   1308.TW         亞聚    2.0    17.65                                    ADX轉強
  5302.TWO         太欣    2.0    11.50                           【營收爆發(69.18%)】
  4154.TWO     樂威科-KY    2.0    11.30                           【營收爆發(44.35%)】
   8499.TW      鼎炫-KY    2.0   249.00                           【營收爆發(79.89%)】
   2009.TW        第一銅    2.0    40.30                           【營收爆發(41.89%)】
  5439.TWO         高技    2.0   275.50                           【營收爆發(62.65%)】
   6142.TW         友勁    2.0     9.99                                    ADX轉強
 00669R.TW   國泰美國道瓊反1    2.0     6.02                                    ADX轉強
  4903.TWO        聯光通    2.0    48.00                           【營收爆發(102.6%)】
  1595.TWO         川寶    2.0    42.00                                    ADX轉強
  00946.TW   群益科技高息成長    2.0     9.96                                    ADX轉強
  00910.TW    第一金太空衛星    2.0    57.95                                    ADX轉強
  8054.TWO         安國    2.0    97.00                           【營收爆發(155.3%)】
  8093.TWO         保銳    2.0    19.35                          【營收爆發(115.01%)】
  00936.TW   台新永續高息中小    2.0    17.47                                    ADX轉強
  4577.TWO       達航科技    2.0    86.80                           【營收爆發(79.89%)】
  2237.TWO       華德動能    2.0    31.00                          【營收爆發(189.99%)】
  6967.TWO       汎瑋材料    2.0    71.40                                    ADX轉強
  4702.TWO        中美實    2.0    10.05                            【營收爆發(51.9%)】
   2241.TW        艾姆勒    2.0    31.60                           【營收爆發(45.48%)】
  6462.TWO         神盾    2.0    97.00                           【營收爆發(32.94%)】
  6134.TWO         萬旭    2.0    29.55                           【營收爆發(47.63%)】
  3492.TWO         長盛    2.0    23.85                                    ADX轉強
  3217.TWO         優群    2.0   154.50                                    ADX轉強
   2376.TW         技嘉    2.0   235.00                            【營收爆發(47.4%)】
   6669.TW         緯穎    2.0  3725.00                          【營收爆發(103.44%)】
  5348.TWO      正能量智能    2.0    17.20                           【營收爆發(30.74%)】
   2903.TW         遠百    2.0    22.85                                    ADX轉強
   1440.TW         南紡    2.0    12.80                                    ADX轉強
  8255.TWO         朋程    2.0   130.00                                    ADX轉強
   2342.TW         茂矽    2.0    31.10                                    ADX轉強
  6894.TWO        衛司特    2.0   374.50                           【營收爆發(55.42%)】
00864B.TWO  中信美國公債0-1    2.0    46.77                                    ADX轉強
  6547.TWO       高端疫苗    2.0    57.50                                    ADX轉強
   4142.TW        國光生    2.0    18.35                                    ADX轉強
   9929.TW         秋雨    2.0    12.80                                    ADX轉強
   6861.TW       睿生光電    2.0   144.00                            【營收爆發(44.0%)】
   8101.TW         華冠    2.0    13.80                           【營收爆發(42.63%)】
   2540.TW        愛山林    2.0    47.90                                    ADX轉強
   3543.TW         州巧    2.0    48.15                                    ADX轉強
   3706.TW         神達    2.0    79.40                                    ADX轉強
   3054.TW        立萬利    2.0    64.20                          【營收爆發(750.99%)】
  6739.TWO       竹陞科技    2.0  1130.00                           【營收爆發(90.86%)】
  4905.TWO        台聯電    2.0    88.40                                    ADX轉強
   2383.TW        台光電    2.0  2685.00                           【營收爆發(45.01%)】
   6794.TW       向榮生技    2.0    80.00                          【營收爆發(186.18%)】
   3406.TW        玉晶光    2.0   454.50                                    ADX轉強
   5484.TW         慧友    2.0    38.70                          【營收爆發(183.64%)】
   8016.TW         矽創    2.0   194.50                                    ADX轉強
   2360.TW         致茂    2.0  1480.00                           【營收爆發(86.04%)】
  00904.TW  新光臺灣半導體30    2.0    28.37                                    ADX轉強
  4402.TWO       郡都開發    2.0    17.00                           【營收爆發(37.45%)】
  3158.TWO         嘉實    2.0    92.90                                    ADX轉強
   4540.TW       全球傳動    2.0    43.70                           【營收爆發(34.44%)】
   6589.TW       台康生技    2.0    57.20                          【營收爆發(100.63%)】
   8271.TW         宇瞻    2.0   153.50                          【營收爆發(193.82%)】
   2461.TW        光群雷    2.0    17.00                                    ADX轉強
  00940.TW   元大台灣價值高息    2.0     9.56                                    ADX轉強
   1776.TW         展宇    2.0    15.55                                    ADX轉強
   2464.TW         盟立    2.0    72.00                                    ADX轉強
   7769.TW         鴻勁    2.0  3720.00                           【營收爆發(57.02%)】
   5284.TW     jpp-KY    2.0   272.00                           【營收爆發(50.24%)】
   6598.TW     ABC-KY    2.0    23.65                           【營收爆發(81.28%)】
  8068.TWO         全達    2.0    22.15                           【營收爆發(75.99%)】
  00881.TW   國泰台灣科技龍頭    2.0    36.12                                    ADX轉強
   5292.TW         華懋    2.0   200.00                                    ADX轉強
   1717.TW         長興    2.0    60.20                                    ADX轉強
  4513.TWO         福裕    2.0    17.25                          【營收爆發(184.39%)】
   4148.TW    全宇生技-KY    2.0    41.75                                    ADX轉強
   4763.TW     材料*-KY    2.0    43.80                                    ADX轉強
   2324.TW         仁寶    2.0    31.70                                    ADX轉強
   1808.TW         潤隆    2.0    30.45                       【營收爆發(117765.91%)】
  6903.TWO         巨漢    2.0   306.00                          【營收爆發(236.18%)】
  3498.TWO         陽程    2.0    71.80                          【營收爆發(115.89%)】
  6015.TWO        宏遠證    2.0    13.60                          【營收爆發(281.93%)】
  5475.TWO         德宏    2.0   192.50                           【營收爆發(64.99%)】
  00927.TW    群益半導體收益    2.0    24.03                                    ADX轉強
   6165.TW         浪凡    2.0    46.75                                    ADX轉強
  7805.TWO        威聯通    2.0   643.00                                    ADX轉強
   9917.TW        中保科    2.0   113.00                                    ADX轉強
  4192.TWO         杏國    2.0    19.95                           【營收爆發(33.86%)】
   7721.TW        微程式    2.0    50.60                           【營收爆發(30.21%)】
 00648R.TW 元大S&P500反1    2.0     4.61                                    ADX轉強
  8038.TWO        長園科    2.0    42.05                          【營收爆發(182.76%)】
 00674R.TW 期元大S&P黃金反1    2.0     5.71                                    ADX轉強
  5228.TWO         鈺鎧    2.0    25.10                                    ADX轉強
   2349.TW         錸德    2.0    13.40                                    ADX轉強
  5452.TWO         佶優    2.0    34.85                                    ADX轉強
  7734.TWO       印能科技    2.0  1660.00                           【營收爆發(55.59%)】
  3259.TWO         鑫創    2.0    20.80                                    ADX轉強
  6160.TWO         欣技    2.0    16.10                                    ADX轉強
