日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-05-17,1540,喬福,21.15,44.99,2000,-47680,-52.99%
2026-05-17,2399,映泰,44.5,41.99,3000,7530,5.98%
2026-05-17,2609,陽明,48.9,77.27,1000,-28370,-36.72%
2026-05-17,2618,長榮航,34.5,46.14,2000,-23280,-25.23%
2026-05-17,00738U,期元大道瓊白銀,60.05,68.36,1000,-8310,-12.16%
2026-05-17,00635U,期元大S&P黃金,47.25,53.65,2000,-12800,-11.93%
2026-05-17,009816,凱基台灣TOP50,13.5,11.32,35000,76300,19.26%
