expansion,eps_yoy,est_price,date,prev_rev_yoy,prev_eps,prev_eps_yoy,symbol,rev_yoy,price,advice,eps,pe,name,om,gm,prev_year,status
-136.71,-21.62,38.849999999999994,2026-03,18.28,1.05,56.72,5278.TWO,115.09,24.7000007629,⚪ 中性觀察,0.29,9.536679831235523,尚凡*,N/A,N/A,2025,📉 獲利侵蝕
-136.76,-11.9,93.15,2026-03,3.61,2.6,-27.37,6642.TWO,124.86,79.8000030518,⚪ 中性觀察,0.74,12.850242037326893,富致,N/A,N/A,2025,📉 獲利侵蝕
-136.98000000000002,45.45,13.35,2026-03,-9.62,0.43,-80.37,4109.TWO,182.43,11.25,⚪ 中性觀察,0.15,12.640449438202246,加捷生醫,-7.54%,24.70%,2025,⚠️ 獲利稀釋
-137.41,100.0,-35.849999999999994,2026-03,-15.41,-0.29,-106.78,6680.TWO,237.41,50.0,⚪ 數據不足,0.08,0.0,鑫創電子,N/A,N/A,2025,🔄 轉虧為盈
-137.46,-34.68,0.0,2026-03,-1.96,6.43,-13.11,1319.TW,102.78,0.0,⚪ 數據不足,1.62,0.0,東陽,18.07%,33.68%,2025,📉 獲利侵蝕
-137.54000000000002,-35.0,45.3,2026-03,-1.73,1.63,-55.59,6517.TWO,102.54,67.0999984741,❌ 暫避觀望,0.52,22.218542541092717,保勝光學,N/A,N/A,2025,📉 獲利侵蝕
-137.61,0.0,-5.7,2026-03,9.13,-0.15,31.82,2913.TW,137.61,10.6000003815,⚪ 數據不足,-0.04,0.0,農林,-7.01%,40.70%,2025,📉 獲利侵蝕
-137.88,-94.21,299.54999999999995,2026-03,-7.53,1.29,-87.79,8422.TW,43.67,28.25,⚪ 中性觀察,0.21,1.414621932899349,可寧衛*,N/A,N/A,2025,📉 獲利侵蝕
-138.13,10.57,277.65000000000003,2026-03,9.26,6.9,-0.43,6206.TW,148.7,125.5,⚪ 中性觀察,2.51,6.780118854673149,飛捷,N/A,N/A,2025,⚠️ 獲利稀釋
-138.3,-34.88,175.2,2026-03,-6.21,7.31,81.39,6532.TWO,103.42,86.3000030518,⚪ 中性觀察,0.84,7.3886988914212335,瑞耘,N/A,N/A,2025,📉 獲利侵蝕
-138.5,35.71,-33.3,2026-03,34.16,-0.77,34.19,5211.TWO,174.21,21.0499992371,⚪ 數據不足,-0.18,0.0,蒙恬,N/A,N/A,2025,⚠️ 獲利稀釋
-138.67999999999998,173.33,83.55000000000001,2026-03,10.49,1.95,-33.45,3306.TWO,312.01,45.5,⚪ 中性觀察,0.11,8.168761220825852,鼎天,1.28%,25.80%,2025,⚠️ 獲利稀釋
-138.73,10.06,223.8,2026-03,15.04,6.18,-4.63,8109.TWO,148.79,117.0,⚪ 中性觀察,1.75,7.841823056300268,博大,N/A,N/A,2025,⚠️ 獲利稀釋
-139.09000000000003,400.0,5.8500000000000005,2026-03,-10.66,0.19,-19.23,1414.TW,539.09,17.6000003815,❌ 暫避觀望,0.06,45.12820610641025,東和,-3.56%,15.75%,2025,⚠️ 獲利稀釋
-139.35,-87.95,78.0,2026-03,12.79,3.0,-47.4,7770.TWO,51.4,41.9000015259,⚪ 中性觀察,0.1,8.057692601134615,君曜,N/A,N/A,2025,📉 獲利侵蝕
-139.45,2.74,440.70000000000005,2026-03,3.64,11.47,2.97,7765.TW,142.19,218.5,⚪ 中性觀察,3.38,7.4370319945541175,中華資安,N/A,N/A,2025,⚠️ 獲利稀釋
-139.69,-69.05,193.95,2026-03,4.97,5.29,-6.08,1295.TWO,70.64,47.2000007629,⚪ 中性觀察,0.39,3.650425426365042,生合,11.73%,49.97%,2025,📉 獲利侵蝕
-140.07,-109.68,-18.6,2026-03,-12.93,-0.52,-147.27,6243.TW,30.39,43.0,⚪ 數據不足,-0.03,0.0,迅杰,N/A,N/A,2025,📉 獲利侵蝕
-140.25,-31.58,134.39999999999998,2026-03,-1.51,3.43,-4.72,4584.TWO,108.67,40.0499992371,⚪ 中性觀察,0.91,4.469865986283483,君帆,12.30%,34.23%,2025,📉 獲利侵蝕
-140.68,-36.22,290.85,2026-03,0.46,6.76,-24.75,2729.TWO,104.46,161.0,⚪ 中性觀察,1.64,8.303249097472923,瓦城,N/A,N/A,2025,📉 獲利侵蝕
-141.57,-69.92,99.74999999999999,2026-03,62.61,2.81,-29.75,3035.TW,71.65,206.5,❌ 暫避觀望,0.4,31.05263157894737,智原,2.86%,42.16%,2025,📉 獲利侵蝕
-141.77,102.78,52.95,2026-03,-3.28,2.0,-48.05,6292.TWO,244.55,57.7000007629,❌ 暫避觀望,0.73,16.345609281274786,迅德,N/A,N/A,2025,⚠️ 獲利稀釋
-141.78,-4.18,659.1,2026-03,5.0,17.76,-0.84,8081.TW,137.6,302.5,⚪ 中性觀察,4.62,6.884387801547564,致新,N/A,N/A,2025,📉 獲利侵蝕
-141.87,-8.28,215.7,2026-03,9.33,5.8,15.63,6527.TWO,133.59,72.1999969482,⚪ 中性觀察,1.33,5.020862096536857,明達醫,N/A,N/A,2025,📉 獲利侵蝕
-141.93,1.56,-88.05,2026-03,170.31,-2.57,18.35,6461.TWO,143.49,14.9499998093,⚪ 數據不足,-0.63,0.0,益得,N/A,N/A,2025,⚠️ 獲利稀釋
-142.2,-52.24,127.64999999999999,2026-03,-27.76,3.09,-39.84,7715.TWO,89.96,34.5,⚪ 中性觀察,0.64,4.054054054054054,裕山,N/A,N/A,2025,📉 獲利侵蝕
-142.26,37.91,1583.5500000000002,2026-03,11.97,42.0,10.18,1590.TW,180.17,1360.0,⚪ 中性觀察,13.35,12.88244766505636,亞德客-KY,31.25%,47.51%,2025,⚠️ 獲利稀釋
-142.72,-91.38,-39.0,2026-03,1.9,-1.59,6.47,1538.TW,51.34,11.1000003815,⚪ 數據不足,-1.11,0.0,正峰,-58.77%,32.24%,2025,📉 獲利侵蝕
-143.05,300.0,-13.65,2026-03,36.88,-0.65,-246.15,5468.TWO,443.05,29.7999992371,⚪ 數據不足,0.12,0.0,凱鈺,N/A,N/A,2025,🔄 轉虧為盈
-143.09,-28.44,1029.8999999999999,2026-03,-2.07,26.87,-19.62,3034.TW,114.65,509.0,⚪ 中性觀察,6.19,7.4133411010777746,聯詠,16.92%,38.19%,2025,📉 獲利侵蝕
-144.31,41.67,35.24999999999999,2026-03,14.37,0.58,14.0,8033.TW,185.98,140.5,❌ 暫避觀望,0.34,59.7872340425532,雷虎,N/A,N/A,2025,⚠️ 獲利稀釋
-144.99,-19.19,1293.4499999999998,2026-03,1.76,34.51,6.64,4966.TWO,125.8,608.0,⚪ 中性觀察,6.77,7.050910356024586,譜瑞-KY,N/A,N/A,2025,📉 獲利侵蝕
-145.23999999999998,61.74,2791.5,2026-03,116.34,75.71,110.03,7769.TW,206.98,6500.0,❌ 暫避觀望,25.7,34.92745835572273,鴻勁,N/A,N/A,2025,⚠️ 獲利稀釋
-145.57999999999998,92.31,72.45,2026-03,-7.32,2.25,-50.22,4995.TWO,237.89,44.5999984741,⚪ 中性觀察,1.01,9.23395413542443,晶達,N/A,N/A,2025,⚠️ 獲利稀釋
-145.98999999999998,123.53,11.549999999999999,2026-03,-6.81,0.58,-10.94,4155.TW,269.52,14.4499998093,❌ 暫避觀望,0.39,18.76623351857143,訊映,N/A,N/A,2025,⚠️ 獲利稀釋
-146.18,-15.52,63.3,2026-03,-10.06,1.81,-23.5,1203.TW,130.66,42.5,⚪ 中性觀察,0.49,10.071090047393366,味王,14.34%,33.56%,2025,📉 獲利侵蝕
-146.45999999999998,-66.89,130.35000000000002,2026-03,-15.67,3.29,-50.94,7642.TWO,79.57,67.1999969482,⚪ 中性觀察,0.5,7.733026116018411,昶瑞機電,N/A,N/A,2025,📉 獲利侵蝕
-147.03,30.71,202.2,2026-03,34.56,6.25,47.62,7810.TWO,177.74,193.5,⚪ 中性觀察,1.83,14.354599406528191,捷創科技,N/A,N/A,2025,⚠️ 獲利稀釋
-147.64000000000001,-39.77,107.1,2026-03,51.84,1.85,-7.07,8932.TWO,107.87,111.0,❌ 暫避觀望,0.53,15.546218487394958,智通*,N/A,N/A,2025,📉 獲利侵蝕
-147.67999999999998,3.33,41.699999999999996,2026-03,2.84,1.13,-5.93,6821.TWO,151.01,59.4000015259,❌ 暫避觀望,0.32,21.36690702370504,聯寶,N/A,N/A,2025,⚠️ 獲利稀釋
-147.81,17.55,275.1,2026-03,12.43,7.37,32.55,5234.TW,165.36,377.5,❌ 暫避觀望,2.21,20.583424209378407,達興材料,N/A,N/A,2025,⚠️ 獲利稀釋
-148.18,-29.73,76.94999999999999,2026-03,-2.1,2.37,-25.47,6671.TW,118.45,24.4500007629,⚪ 中性觀察,0.26,4.76608202005848,三能-KY,N/A,N/A,2025,📉 獲利侵蝕
-148.53,-62.5,34.199999999999996,2026-03,2.69,0.96,3.23,8923.TWO,86.03,19.7000007629,⚪ 中性觀察,0.18,8.640351211798247,時報,N/A,N/A,2025,📉 獲利侵蝕
-148.87,-29.77,106.8,2026-03,-23.02,3.0,-58.85,4572.TW,119.1,143.0,❌ 暫避觀望,0.92,20.084269662921347,駐龍,N/A,N/A,2025,📉 獲利侵蝕
-149.18,-0.63,1359.6,2026-03,42.0,36.75,49.96,3653.TW,148.55,3405.0,❌ 暫避觀望,9.53,37.56619593998235,健策,31.26%,41.25%,2025,📉 獲利侵蝕
-149.42000000000002,-42.86,-24.3,2026-03,-21.77,-1.63,-148.96,2231.TW,106.56,88.1999969482,⚪ 數據不足,0.4,0.0,為升,-15.73%,23.65%,2025,🔄 轉虧為盈
-150.01,16.0,-33.75,2026-03,-42.69,-0.88,-10.0,4188.TWO,166.01,10.3000001907,⚪ 數據不足,-0.21,0.0,安克,N/A,N/A,2025,⚠️ 獲利稀釋
-150.05,111.11,-9.9,2026-03,-3.71,-0.28,38.64,6226.TW,261.16,18.25,⚪ 數據不足,0.01,0.0,光鼎,N/A,N/A,2025,🔄 轉虧為盈
-150.47,9.09,157.95,2026-03,9.51,4.22,10.39,7753.TWO,159.56,42.25,⚪ 中性觀察,1.08,4.012345679012346,星亞,N/A,N/A,2025,⚠️ 獲利稀釋
-150.56,17.31,-47.25000000000001,2026-03,-9.99,-0.57,1.75,4142.TW,167.87,16.7999992371,⚪ 數據不足,-0.44,0.0,國光生,23.11%,49.56%,2025,⚠️ 獲利稀釋
-150.93,41.89,222.3,2026-03,23.89,6.58,198.64,6719.TW,192.82,266.0,❌ 暫避觀望,2.1,17.94871794871795,力智,N/A,N/A,2025,⚠️ 獲利稀釋
-151.18,64.88,550.4999999999999,2026-03,23.03,15.42,-12.9,6683.TWO,216.06,1700.0,❌ 暫避觀望,6.23,46.321525885558586,雍智科技,N/A,N/A,2025,⚠️ 獲利稀釋
-152.4,-104.55,-25.5,2026-03,5.99,-0.62,-192.54,3086.TWO,47.85,32.7000007629,⚪ 數據不足,-0.01,0.0,華義*,-19.63%,44.07%,2025,📉 獲利侵蝕
-152.6,13.4,1842.6000000000001,2026-03,35.51,46.93,40.24,6515.TW,166.0,8190.0,❌ 暫避觀望,19.54,66.67209378052752,穎崴,N/A,N/A,2025,⚠️ 獲利稀釋
-152.6,-82.61,144.9,2026-03,786.25,3.14,131.69,4946.TWO,69.99,104.5,⚪ 中性觀察,0.41,10.817805383022774,辣椒,N/A,N/A,2025,📉 獲利侵蝕
-152.73000000000002,-69.68,120.60000000000001,2026-03,-15.03,2.87,-39.39,6962.TW,83.05,36.5999984741,⚪ 中性觀察,0.58,4.552238616181591,奕力-KY,N/A,N/A,2025,📉 獲利侵蝕
-152.76,-3.85,125.39999999999999,2026-03,69.66,3.93,61.83,2756.TWO,148.91,59.5999984741,⚪ 中性觀察,0.51,7.12918642034689,聯發國際,5.94%,49.60%,2025,📉 獲利侵蝕
-153.12,-27.27,29.250000000000004,2026-03,4.92,1.0,-33.77,3438.TWO,125.85,70.0,❌ 暫避觀望,0.24,35.89743589743589,類比科,-0.86%,38.12%,2025,📉 獲利侵蝕
-153.44,-28.46,210.0,2026-03,-13.21,5.64,-45.5,6585.TW,124.98,129.0,⚪ 中性觀察,1.86,9.214285714285714,鼎基,N/A,N/A,2025,📉 獲利侵蝕
-153.53,-98.28,7.95,2026-03,-88.36,0.68,-32.0,3308.TW,55.25,21.5,❌ 暫避觀望,0.01,40.56603773584906,聯德,-362.94%,23.48%,2025,📉 獲利侵蝕
-153.63,-93.37,208.2,2026-03,-27.63,6.85,-51.27,2348.TW,60.26,70.1999969482,⚪ 中性觀察,0.16,5.057636667737752,海悅,22.47%,34.04%,2025,📉 獲利侵蝕
-154.0,-45.92,68.7,2026-03,-12.78,1.95,-45.98,1524.TW,108.08,28.6000003815,⚪ 中性觀察,0.53,6.2445415680131005,耿鼎,N/A,N/A,2025,📉 獲利侵蝕
-154.59,22.41,0.0,2026-03,-2.28,3.18,3.25,2617.TW,177.0,0.0,⚪ 數據不足,0.71,0.0,台航,41.07%,46.23%,2025,⚠️ 獲利稀釋
-154.6,45.28,-67.95,2026-03,-11.1,-1.75,-22.38,3122.TWO,199.88,30.2999992371,⚪ 數據不足,-0.29,0.0,笙泉,-12.95%,34.82%,2025,⚠️ 獲利稀釋
-154.78,4.29,-87.9,2026-03,10.49,-1.83,-355.0,6695.TW,159.07,60.2999992371,⚪ 數據不足,-0.68,0.0,芯鼎,N/A,N/A,2025,⚠️ 獲利稀釋
-154.98,70.37,290.7,2026-03,5.02,7.83,-12.03,3491.TWO,225.35,1230.0,❌ 暫避觀望,3.68,63.467492260061924,昇達科,27.57%,58.57%,2025,🏰 高護城河
-155.0,45.61,100.05,2026-03,12.38,2.72,-20.23,6161.TWO,200.61,50.2999992371,⚪ 中性觀察,0.83,7.541229270929536,捷波,N/A,N/A,2025,⚠️ 獲利稀釋
-155.49,-23.31,179.25000000000003,2026-03,1.22,5.13,-5.16,4163.TWO,132.18,121.5,⚪ 中性觀察,1.29,10.1673640167364,鐿鈦,N/A,N/A,2025,📉 獲利侵蝕
-155.52999999999997,-14.89,269.25,2026-03,-2.32,7.34,2.89,6761.TWO,140.64,182.0,⚪ 中性觀察,1.6,10.139275766016713,穩得,N/A,N/A,2025,📉 獲利侵蝕
-155.94,-81.4,44.849999999999994,2026-03,38.76,1.22,15.09,3093.TWO,74.54,71.0,❌ 暫避觀望,0.08,23.745819397993312,港建*,11.18%,40.97%,2025,📉 獲利侵蝕
-156.84,-41.18,185.7,2026-03,22.92,5.49,-22.13,5474.TWO,115.66,162.5,⚪ 中性觀察,0.6,13.126009693053312,聰泰,N/A,N/A,2025,📉 獲利侵蝕
-156.91000000000003,16.67,229.95000000000002,2026-03,19.77,6.51,11.33,6498.TWO,173.58,95.0,⚪ 中性觀察,1.75,6.196999347684279,久禾光,N/A,N/A,2025,⚠️ 獲利稀釋
-157.4,16.98,65.4,2026-03,2.96,1.61,-28.18,9918.TW,174.38,43.2000007629,⚪ 中性觀察,0.63,9.908257055711008,欣天然,N/A,N/A,2025,⚠️ 獲利稀釋
-157.79,-100.0,-29.85,2026-03,-2.17,-0.59,16.9,8067.TWO,57.79,13.75,⚪ 數據不足,-0.62,0.0,志旭,N/A,N/A,2025,📉 獲利侵蝕
-158.26999999999998,-90.0,-50.4,2026-03,2.86,-1.33,-1377.78,5272.TWO,68.27,20.6000003815,⚪ 數據不足,-0.57,0.0,笙科,N/A,N/A,2025,📉 獲利侵蝕
-158.51,-90.0,13.800000000000002,2026-03,-31.39,0.28,-57.58,3024.TW,68.51,12.0,⚪ 中性觀察,0.02,13.043478260869563,憶聲,-2.71%,24.73%,2025,📉 獲利侵蝕
-158.55,-81.82,9.0,2026-03,22.38,0.12,139.29,8080.TWO,76.73,28.8999996185,❌ 暫避觀望,0.02,48.16666603083333,泰霖,N/A,N/A,2025,📉 獲利侵蝕
-159.02,-68.65,277.65,2026-03,2.98,8.29,-19.59,6862.TW,90.37,188.0,⚪ 中性觀察,1.0,10.156672069151812,三集瑞-KY,N/A,N/A,2025,📉 獲利侵蝕
-159.39000000000001,26.19,-58.650000000000006,2026-03,9.94,-1.29,31.02,4128.TWO,185.58,15.5,⚪ 數據不足,-0.31,0.0,中天,-18.87%,42.56%,2025,⚠️ 獲利稀釋
-159.41,36.13,419.85,2026-03,-9.4,12.15,-14.17,6996.TWO,195.54,193.0,⚪ 中性觀察,3.27,6.895319757056091,力領科技,N/A,N/A,2025,⚠️ 獲利稀釋
-159.61,-3.77,49.35,2026-03,0.3,1.36,-13.92,1568.TW,155.84,37.4500007629,⚪ 中性觀察,0.51,11.382978955288753,倉佑,17.09%,34.44%,2025,📉 獲利侵蝕
-161.35,52.94,-67.2,2026-03,11.69,-1.52,-462.96,6237.TWO,214.29,45.2000007629,⚪ 數據不足,-0.24,0.0,驊訊,N/A,N/A,2025,⚠️ 獲利稀釋
-162.27,-61.9,79.49999999999999,2026-03,-23.31,2.25,-62.55,8102.TWO,100.37,69.0,⚪ 中性觀察,0.4,13.018867924528305,傑霖科技,N/A,N/A,2025,📉 獲利侵蝕
-162.29000000000002,-25.14,164.85,2026-03,37.15,5.51,57.43,6203.TWO,137.15,65.5,⚪ 中性觀察,1.37,5.959963603275705,海韻電,N/A,N/A,2025,📉 獲利侵蝕
-163.5,22.89,234.00000000000003,2026-03,3.91,6.32,-22.95,6651.TWO,186.39,147.5,⚪ 中性觀察,2.47,9.455128205128204,全宇昕,N/A,N/A,2025,⚠️ 獲利稀釋
-164.20999999999998,-8.48,292.35,2026-03,1.19,7.4,-12.32,3213.TWO,155.73,121.5,⚪ 中性觀察,2.59,6.2339661364802454,茂訊,7.00%,25.33%,2025,📉 獲利侵蝕
-165.21,-114.81,-58.8,2026-03,34.04,-1.34,59.69,2424.TW,50.4,10.3999996185,⚪ 數據不足,-0.58,0.0,隴華,-40.94%,27.86%,2025,📉 獲利侵蝕
-165.56,-26.32,145.8,2026-03,-11.82,3.81,-32.69,4138.TWO,139.24,50.7999992371,⚪ 中性觀察,0.84,5.226337370072017,曜亞,12.42%,44.64%,2025,📉 獲利侵蝕
-165.8,333.33,139.19999999999996,2026-03,-4.75,4.31,-22.2,2606.TW,499.13,59.5999984741,⚪ 中性觀察,1.17,6.422413628674571,裕民,30.49%,35.36%,2025,⚠️ 獲利稀釋
-166.92,12.5,2.55,2026-03,-3.71,0.13,141.94,3252.TWO,179.42,17.3999996185,❌ 暫避觀望,0.09,102.35293893235296,海灣,22.84%,43.11%,2025,⚠️ 獲利稀釋
-167.23000000000002,197.5,80.1,2026-03,-0.48,1.91,240.74,4949.TW,364.73,82.0,❌ 暫避觀望,1.19,15.355805243445694,有成精密,N/A,N/A,2025,⚠️ 獲利稀釋
-167.26,96.93,325.49999999999994,2026-03,12.03,8.67,-0.23,6197.TW,264.19,364.0,❌ 暫避觀望,3.21,16.7741935483871,佳必琪,N/A,N/A,2025,⚠️ 獲利稀釋
-167.39999999999998,25.58,-160.04999999999998,2026-03,-62.05,-5.1,-40.62,6550.TW,192.98,12.5,⚪ 數據不足,-0.64,0.0,北極星藥業-KY,N/A,N/A,2025,⚠️ 獲利稀釋
-167.48000000000002,-4.55,-45.3,2026-03,-16.89,-1.09,-234.57,2482.TW,162.93,16.7999992371,⚪ 數據不足,-0.23,0.0,連宇,-38.32%,35.81%,2025,📉 獲利侵蝕
-168.3,-11.11,-46.050000000000004,2026-03,-31.28,-1.29,-516.13,8437.TWO,157.19,10.1000003815,⚪ 數據不足,-0.4,0.0,大地-KY,N/A,N/A,2025,📉 獲利侵蝕
-168.54,21.52,453.6,2026-03,18.56,12.25,17.26,2395.TW,190.06,455.5,❌ 暫避觀望,3.85,15.062830687830687,研華,15.69%,39.78%,2025,⚠️ 獲利稀釋
-168.57000000000002,46.51,46.949999999999996,2026-03,-2.5,0.67,-69.96,6224.TW,215.08,74.8000030518,❌ 暫避觀望,0.64,23.897764553290738,聚鼎,N/A,N/A,2025,⚠️ 獲利稀釋
-169.10000000000002,63.39,432.6,2026-03,28.3,11.33,32.78,4749.TWO,232.49,877.0,❌ 暫避觀望,3.66,30.409153952843273,新應材,23.34%,44.02%,2025,⚠️ 獲利稀釋
-169.86,31.51,103.49999999999999,2026-03,-13.26,3.01,-50.25,6937.TW,201.37,250.0,❌ 暫避觀望,0.96,36.231884057971016,天虹,N/A,N/A,2025,⚠️ 獲利稀釋
-170.18,21.39,358.95000000000005,2026-03,13.3,10.22,36.27,6690.TWO,191.57,162.0,⚪ 中性觀察,2.27,6.769745089845381,安�硌穈T,N/A,N/A,2025,⚠️ 獲利稀釋
-170.28,-100.0,10.5,2026-03,16.84,0.71,152.21,6485.TWO,70.28,81.5,❌ 暫避觀望,0.0,116.42857142857143,點序,N/A,N/A,2025,📉 獲利侵蝕
-170.61,25.0,-49.05,2026-03,-1.45,-1.63,-54.29,6929.TWO,195.61,22.6000003815,⚪ 數據不足,-0.21,0.0,佑全,N/A,N/A,2025,⚠️ 獲利稀釋
-170.81,18.71,161.55,2026-03,-12.32,4.58,-22.77,5299.TWO,189.52,119.0,⚪ 中性觀察,1.65,11.049210770659236,杰力,N/A,N/A,2025,⚠️ 獲利稀釋
-172.04999999999995,620.0,10.2,2026-03,-23.91,0.26,-89.88,1323.TW,792.05,19.3999996185,❌ 暫避觀望,0.36,28.529411203676474,永裕,1.25%,15.09%,2025,⚠️ 獲利稀釋
-172.23000000000002,-43.18,65.1,2026-03,-2.97,2.3,-22.56,2070.TWO,129.05,61.0,⚪ 中性觀察,0.28,14.055299539170507,精湛,17.87%,45.13%,2025,📉 獲利侵蝕
-172.28,-55.88,204.29999999999998,2026-03,38.81,5.37,60.88,6591.TW,116.4,53.0,⚪ 中性觀察,0.75,3.891336270190896,動力-KY,N/A,N/A,2025,📉 獲利侵蝕
-172.47,6.25,19.2,2026-03,1.84,0.54,100.0,2926.TWO,178.72,33.5,❌ 暫避觀望,0.17,26.171875,誠品生活,-1.48%,40.82%,2025,⚠️ 獲利稀釋
-173.02,28.57,18.45,2026-03,20.59,0.47,461.54,3297.TWO,201.59,31.0,❌ 暫避觀望,-0.05,25.203252032520325,杭特,-18.51%,30.70%,2025,⚠️ 獲利稀釋
-173.26,42.86,73.49999999999999,2026-03,-11.73,2.07,-22.56,7704.TWO,216.12,62.4000015259,⚪ 中性觀察,0.7,12.734694188959185,明遠精密,N/A,N/A,2025,⚠️ 獲利稀釋
-173.3,18.94,96.74999999999999,2026-03,1.36,2.35,-21.14,6844.TWO,192.24,64.8000030518,⚪ 中性觀察,1.57,10.046512101054265,諾貝兒,N/A,N/A,2025,⚠️ 獲利稀釋
-174.41,218.52,487.05000000000007,2026-03,10.19,12.75,-14.04,6640.TWO,392.93,980.0,❌ 暫避觀望,5.19,30.18170619032953,均華,N/A,N/A,2025,⚠️ 獲利稀釋
-174.49,3.17,189.75,2026-03,2.67,4.99,3.96,2412.TW,177.66,143.0,⚪ 中性觀察,1.3,11.304347826086957,中華電,17.33%,33.63%,2025,⚠️ 獲利稀釋
-174.67999999999998,29.27,56.7,2026-03,-3.52,1.75,-13.79,9960.TWO,203.95,32.0,⚪ 中性觀察,0.53,8.465608465608465,邁達康,N/A,N/A,2025,⚠️ 獲利稀釋
-175.97999999999996,416.67,15.3,2026-03,-3.87,0.33,-43.1,3021.TW,592.65,26.8500003815,❌ 暫避觀望,0.19,26.323529785784313,鴻名,N/A,N/A,2025,⚠️ 獲利稀釋
-176.56,11.85,92.85,2026-03,-9.88,2.67,-66.46,3675.TWO,188.41,359.5,❌ 暫避觀望,1.51,58.07754442649435,德微,9.03%,36.51%,2025,⚠️ 獲利稀釋
-176.75,84.31,221.54999999999998,2026-03,20.03,5.62,-27.15,6579.TW,261.06,150.5,⚪ 中性觀察,3.81,10.18957345971564,研揚,N/A,N/A,2025,⚠️ 獲利稀釋
-177.2,-30.0,8.100000000000001,2026-03,-54.43,0.2,-93.38,1805.TW,147.2,10.3000001907,❌ 暫避觀望,0.14,19.07407442722222,寶徠,10.56%,21.75%,2025,📉 獲利侵蝕
-177.57,42.31,22.95,2026-03,-7.24,0.5,-73.51,3588.TW,219.88,71.5999984741,❌ 暫避觀望,0.37,46.79738462359477,通嘉,-1.96%,31.63%,2025,⚠️ 獲利稀釋
-177.81,196.0,221.1,2026-03,8.51,6.1,-40.84,3587.TWO,373.81,277.5,❌ 暫避觀望,2.24,18.826322930800544,閎康,10.45%,30.02%,2025,⚠️ 獲利稀釋
-178.23,24.71,105.0,2026-03,4.29,2.97,-18.46,2455.TW,202.94,348.0,❌ 暫避觀望,1.06,49.714285714285715,全新,21.78%,37.27%,2025,⚠️ 獲利稀釋
-178.42000000000002,-10.71,69.89999999999999,2026-03,-17.82,2.31,-12.16,3284.TWO,167.71,29.3500003815,⚪ 中性觀察,0.5,6.298283343669529,太普高,13.35%,25.16%,2025,📉 獲利侵蝕
-178.65,-9.84,146.25,2026-03,8.73,4.21,117.01,6763.TWO,168.81,46.5,⚪ 中性觀察,0.55,4.769230769230769,綠界科技*,N/A,N/A,2025,📉 獲利侵蝕
-178.89999999999998,-16.67,-4.35,2026-03,10.32,0.03,-50.0,5251.TWO,162.23,31.25,⚪ 數據不足,0.1,0.0,天鉞電,N/A,N/A,2025,📉 獲利侵蝕
-179.3,-26.34,295.65000000000003,2026-03,7.88,8.57,-0.37,5403.TWO,152.96,92.0,⚪ 中性觀察,1.42,4.667681380010147,中菲,N/A,N/A,2025,📉 獲利侵蝕
-179.72,-81.89,21.0,2026-03,-24.49,0.01,-99.85,3557.TW,97.83,25.2999992371,❌ 暫避觀望,0.48,18.0714280265,嘉威,N/A,N/A,2025,📉 獲利侵蝕
-179.77,-70.51,180.75,2026-03,13.44,5.01,31.15,3450.TW,109.26,530.0,❌ 暫避觀望,0.69,43.983402489626556,聯鈞,15.62%,26.67%,2025,📉 獲利侵蝕
-179.86,-23.33,164.1,2026-03,0.49,4.57,16.97,3303.TWO,156.53,56.5,⚪ 中性觀察,0.92,5.164533820840951,岱稜,N/A,N/A,2025,📉 獲利侵蝕
-180.07999999999998,8.33,3.6,2026-03,-8.17,0.03,-94.0,1611.TW,188.41,12.8000001907,❌ 暫避觀望,0.13,53.333334127916665,中電,11.05%,37.93%,2025,⚠️ 獲利稀釋
-180.4,-48.65,79.35,2026-03,-4.28,3.27,-56.63,8410.TWO,131.75,32.8499984741,⚪ 中性觀察,0.57,6.2098295792249525,森田,N/A,N/A,2025,📉 獲利侵蝕
-180.68,-24.52,172.79999999999998,2026-03,22.39,5.04,-31.43,7736.TW,156.16,70.8000030518,⚪ 中性觀察,1.18,6.145833598246528,虎山,N/A,N/A,2025,📉 獲利侵蝕
-180.94,-67.69,397.80000000000007,2026-03,-1.52,10.03,-10.98,8467.TW,113.25,119.0,⚪ 中性觀察,0.83,4.487179487179486,波力-KY,N/A,N/A,2025,📉 獲利侵蝕
-182.03,152.58,208.2,2026-03,55.14,3.44,66.99,5206.TWO,334.61,22.75,⚪ 中性觀察,2.45,1.639048991354467,坤悅,N/A,N/A,2025,⚠️ 獲利稀釋
-182.06,100.0,0.15000000000000013,2026-03,5.6,0.05,66.67,6168.TW,282.06,30.25,❌ 暫避觀望,0.02,3024.9999999999973,宏齊,N/A,N/A,2025,⚠️ 獲利稀釋
-183.29000000000002,45.45,0.0,2026-03,16.01,-0.76,18.37,2321.TW,228.74,0.0,⚪ 數據不足,-0.12,0.0,東訊,-5.26%,29.80%,2025,⚠️ 獲利稀釋
-183.38,-42.76,148.65,2026-03,20.5,4.2,2.69,2364.TW,140.62,64.5999984741,⚪ 中性觀察,0.83,6.518667858133199,倫飛,7.82%,39.87%,2025,📉 獲利侵蝕
-183.4,-34.88,-152.85,2026-03,4.22,-3.97,-85.58,6496.TWO,148.52,25.2999992371,⚪ 數據不足,-1.18,0.0,科懋,N/A,N/A,2025,📉 獲利侵蝕
