id,name,price,signal,pnl,count,win_rate,reason
6826.TWO,和淞,567.0,🟡 預警 (⚡ 糾結噴發),170.78,5,80.0,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
6234.TWO,高僑,48.75,☁️ 觀望,96.0,5,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6877.TWO,鏵友益,138.0,☁️ 觀望,57.61,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3297.TWO,杭特,32.5,🟡 預警 (⚡ 糾結噴發),55.22,5,60.0,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
6734.TWO,安盛生,6.8000001907,☁️ 觀望,49.06,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3625.TWO,西勝,16.7999992371,☁️ 觀望,47.18,6,33.33,[P:0.95/50.0] [🚀 極強] 等待機會
1594.TWO,日高,8.029999733,☁️ 觀望,45.57,4,75.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3055.TW,蔚華科,102.0,🟡 預警 (⚡ 糾結噴發),43.26,8,50.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
6829.TWO,千附精密,224.0,🟡 預警 (⚡ 糾結噴發),35.29,6,16.67,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
3122.TWO,笙泉,32.5999984741,☁️ 觀望,27.34,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
7753.TWO,星亞,44.0499992371,🟡 預警 (⚡ 糾結噴發),21.17,5,20.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
6231.TWO,系微,311.0,☁️ 觀望,18.98,6,33.33,[P:0.95/8.0] [🚀 極強] 等待機會
3434.TWO,哲固,30.25,☁️ 觀望,16.78,10,40.0,[P:0.95/8.0] [📈 穩定] 等待機會
3523.TWO,迎輝,19.3999996185,☁️ 觀望,15.43,4,50.0,[P:0.95/50.0] [📈 穩定] 等待機會
3051.TW,力特,27.8500003815,☁️ 觀望,11.05,4,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
7776.TWO,奧孟亞,27.25,☁️ 觀望,9.51,4,25.0,[P:0.95/8.0] [📈 穩定] 等待機會
6228.TWO,全譜,20.0,☁️ 觀望,6.71,5,20.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3558.TWO,神準,137.0,🟡 預警 (⚡ 糾結噴發),6.23,6,33.33,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
7771.TWO,綠基,56.5999984741,🟡 預警 (🚀 動能初現),0,0,0,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:4.2%)
4123.TWO,晟德,37.8499984741,🟡 預警 (⚡ 糾結噴發),-4.79,7,28.57,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
6808.TWO,三鼎生技,32.0,🔥 買入 (🚀 爆發 5D30%),-6.85,2,50.0,[P:0.95/50.0] [🚀 極強] 噴發動能達標(無視乖離)
5272.TWO,笙科,21.7999992371,☁️ 觀望,-7.54,1,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
7706.TWO,宏�硈邿F,39.9000015259,🟡 預警 (⚡ 糾結噴發),-10.73,5,40.0,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
7880.TWO,聖凰,173.5,☁️ 觀望,-11.98,3,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
5514.TWO,三豐,14.25,🟡 預警 (🚀 動能初現),-15.16,8,37.5,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:2.5%)
8234.TWO,新漢,69.5,🟡 預警 (⚡ 糾結噴發),-21.71,7,28.57,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
6995.TWO,野獸國,53.0,🔥 買入 (📈 標準 V3),-23.78,3,0.0,[P:0.95/50.0] [🚀 極強] 趨勢突破確認
5381.TWO,光譜,29.5,🟡 預警 (⚡ 糾結噴發),-25.81,7,42.86,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
1438.TW,三地開發,23.8999996185,🟡 預警 (🚀 動能初現),-30.77,6,0.0,[P:0.95/50.0] [🚀 極強] 帶量突破短高 (漲幅:4.8%)
6233.TWO,旺玖,25.9500007629,☁️ 觀望,-32.97,7,14.29,[P:0.95/8.0] [📈 穩定] 等待機會
6462.TWO,神盾,124.5,☁️ 觀望,-33.82,6,16.67,[P:0.95/8.0] [📉 轉弱] 等待機會
4724.TWO,宣捷幹細胞,9.9099998474,☁️ 觀望,-37.37,5,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6560.TWO,欣普羅,39.4000015259,🟡 預警 (⚡ 糾結噴發),-41.04,8,0.0,[P:0.95/8.0] [📈 穩定] 均線糾結且短均線轉強
