股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
4582,聚恆-創,27.50,138,43.20,17.05,---,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
2758,路易莎咖啡,72.00,0,104.34,64.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
1802,台玻,52.30,40568,76.60,18.45,---,---,趨勢運行 -> 進入盤整,連1日大漲,無,ADX 為 19.40 (低於 20),進入盤整
7642,昶瑞機電,76.90,9,129.00,63.20,---,4.08%,均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
9938,百和,42.70,2274,60.40,42.10,---,5.67%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4442,竣邦-KY,58.90,1699,72.60,45.50,---,5.25%,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,42.20,1022,60.55,35.95,---,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
2408,南亞科,436.00,119621,505.00,42.20,---,0.32%,進入盤整,連3日大漲,無,ADX 為 9.35 (低於 20),進入盤整
2539,櫻花建,41.15,1750,57.09,33.20,---,0.83%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.50%,均線糾擺
2504,國產,30.75,4260,40.05,30.30,---,6.39%,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
5546,永固-KY,13.80,13,28.45,13.50,---,6.57%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3086,華義*,28.05,101,43.50,13.35,---,0.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,576.00,3971,600.00,273.50,📅 預告 (20260805),2.49%,進入盤整,無,無,ADX 為 9.37 (低於 20),進入盤整
3050,鈺德,11.25,335,15.30,10.65,---,3.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00984,大華優利美A債15,16.08,275,16.82,14.73,---,0.48%,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
6591,動力-KY,44.50,102,98.76,42.30,---,3.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6176,瑞儀,87.10,4456,139.27,82.30,---,7.07%,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6811,宏�硌穈T,236.00,313,263.00,182.50,---,3.86%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4544,春日,14.05,0,17.95,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
9949,琉園,23.05,47,36.70,15.58,---,8.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4510,高鋒,37.00,364,55.20,33.00,---,4.14%,進入盤整,無,無,ADX 為 18.99 (低於 20),進入盤整
6194,育富,29.40,40,39.65,29.20,---,5.78%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6124,業強,25.90,26,37.95,23.30,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00757,統一FANG+,137.40,2075,138.05,101.15,---,---,均線糾擺 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (136.45)，進入噴發段,強勢突破 (軌外)
2101,南港,33.70,1664,45.45,29.75,---,1.99%,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
00945,凱基美國非投等債,14.72,6997,14.72,13.02,---,0.6%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (14.72 > 1.5σ)，動能強勁,貼軌運行
4556,旭然,81.00,166,132.50,22.45,---,1.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,30.35,647,40.65,29.60,---,5.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,41.40,8,72.50,31.85,---,1.56%,進入盤整 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.41%,均線糾擺
3081,聯亞,1965.00,311,3160.00,354.00,📅 預告 (20260812),0.14%,進入盤整 -> 均線糾擺,連3日大漲,無,MA 乖離率僅 0.94%,均線糾擺
9925,新保,40.25,578,40.60,37.92,---,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
8446,華研,85.20,25,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
00685,群益臺灣加權正2,10.49,259776,329.55,9.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1215.00,4165,1395.00,442.00,📅 預告 (20260812),0.22%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,11.21,2758,11.45,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
6485,點序,60.20,441,124.50,50.00,---,0.96%,進入盤整,無,無,ADX 為 14.76 (低於 20),進入盤整
6294,智基,26.40,9,56.63,26.30,---,5.98%,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
5403,中菲,91.10,74,118.35,84.50,---,5.04%,離開盤整 (向下),無,無,跌破布林下軌 (91.80),離開盤整 (向下)
6775,穎台科技,31.00,186,72.30,20.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00981,平衡凱基雙核收息,10.51,3552,10.58,9.91,---,0.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
5455,昇益,28.30,11,32.00,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
2374,佳能,67.40,2334,94.96,51.83,---,0.56%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6113,亞矽,21.90,81,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,12.15,5,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
6804,明係,18.05,106,24.20,15.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,25.85,29,31.10,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
2025,千興,12.05,222,15.30,9.01,---,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6141,柏承,33.40,1188,46.00,10.25,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,83.20,1152,135.00,60.01,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,187.50,80,215.00,170.00,---,3.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,118.50,181531,178.50,40.40,---,6.06%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3372,典範,15.50,547,25.65,12.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,99.50,736,166.50,87.60,---,0.76%,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,17.20,29,24.75,17.05,---,3.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,253.50,724,439.50,170.00,---,4.28%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
5603,陸海,14.00,80,20.75,14.00,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
8433,弘帆,53.60,4,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
00991,主動復華未來50,16.33,186567,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,20.15,170,28.45,18.80,---,5.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2417,圓剛,40.90,551,56.90,33.40,---,0.55%,進入盤整,無,無,ADX 為 17.01 (低於 20),進入盤整
2402,毅嘉,53.80,1559,77.70,37.75,---,4.8%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,165.50,4147,229.00,72.43,---,3.17%,趨勢運行,連3日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,54.30,434,65.30,47.60,---,5.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6189,豐藝,47.90,437,65.30,42.50,---,5.06%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
7893,睿信,164.00,1,249.00,140.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.68,150,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
8222,寶一,36.75,1384,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,20.90,14,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
3499,環天科,12.80,21,21.35,12.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,5900.00,936,7354.87,994.00,---,1.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,76.40,404,133.50,57.28,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,35.85,0,87.00,34.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
3287,廣寰科,29.90,81,38.45,27.00,---,4.12%,趨勢運行 -> 均線糾擺,隔一漲,無,MA 乖離率僅 1.39%,均線糾擺
6658,聯策,147.50,275,257.00,46.40,---,1.31%,進入盤整,隔一漲,無,ADX 為 13.48 (低於 20),進入盤整
1232,大統益,151.50,307,168.50,136.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
2732,六角,63.00,7,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
2497,怡利電,46.25,479,66.80,38.05,---,4.88%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,9495.00,865,9495.00,2472.62,📅 預告 (20260807),1.1%,趨勢運行 -> 強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (9142.61)，進入噴發段,強勢突破 (軌外)
7773,富禾生醫,26.80,23,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
3434,哲固,30.00,52,41.77,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
6913,鴻呈,128.00,150,156.00,105.00,📅 預告 (20260806),1.49%,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
00749,凱基新興債10+,31.25,102,32.43,27.64,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
3030,德律,296.50,1947,419.50,141.00,---,3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,50.40,134,123.00,48.50,---,3.41%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6677,瑩碩生技,16.20,10,29.05,15.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9802,鈺齊-KY,69.70,2045,112.32,69.70,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (70.45),離開盤整 (向下)
3219,倚強科,62.30,95,109.50,44.55,---,0.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,33.25,24399,33.25,20.77,---,3.92%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (33.24)，進入噴發段,強勢突破 (軌外)
7848,騏億鑫,331.50,8,529.00,279.50,---,---,進入盤整,無,無,ADX 為 16.61 (低於 20),進入盤整
4951,精拓科,80.10,173,140.00,63.70,---,4.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,90.90,1407,94.30,56.20,---,5.62%,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
4537,旭東,144.50,215,200.00,31.07,---,---,趨勢運行,連3日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,38.50,3,55.80,35.15,---,1.58%,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,17.95,830,21.85,16.70,---,2.15%,進入盤整,無,無,ADX 為 18.79 (低於 20),進入盤整
00641,富邦日本反1,3.82,710,5.47,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
7842,天能綠電,76.00,183,220.71,76.00,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,32.05,545,35.82,17.83,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,56.80,83,96.22,56.40,---,1.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7689,大鵬科CLMX,167.00,270,309.31,155.39,---,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6617,共信-KY,79.30,206,117.50,60.20,---,---,進入盤整,無,無,ADX 為 17.53 (低於 20),進入盤整
2412,中華電,136.50,15615,146.50,129.00,📅 預告 (20260805),3.72%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
8354,冠好,15.80,23,19.00,13.92,---,4.03%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,226.00,589,343.50,130.13,---,3.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,31.75,44,36.20,26.53,---,4.72%,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
6818,連騰,46.95,18,100.50,32.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,166.00,600,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
2901,欣欣,24.30,19,26.20,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
00944,野村趨勢動能高息,20.25,98,22.54,13.44,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4554,橙的,30.60,10,38.26,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
6023,元大期,85.60,548,89.84,68.46,---,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6173,信昌電,164.50,1690,348.19,38.00,---,3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,34.70,16,52.50,33.20,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
3231,緯創,195.00,147594,195.00,109.50,---,3.3%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (194.27)，進入噴發段,強勢突破 (軌外)
8930,青鋼,31.00,18,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
2464,盟立,162.00,14091,199.00,56.80,---,0.6%,趨勢運行,連3日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2248,華勝-KY,58.10,66,66.00,41.85,---,5.75%,均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
7758,睿騰能源,40.20,5,58.20,35.05,---,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 19.23 (低於 20),進入盤整
4765,磐采,11.95,13,31.15,11.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,38.00,40795,38.65,29.50,📅 預告 (20260813),3.51%,強勢突破 (軌外) -> 進入盤整,無,無,ADX 為 17.16 (低於 20),進入盤整
2007,燁興,7.00,187,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
6842,瑞宇,68.80,68,161.50,31.10,---,---,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,4.09,600,11.40,3.73,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,5.86,7,11.30,5.02,---,---,進入盤整,連2日大漲,無,ADX 為 15.85 (低於 20),進入盤整
1725,元禎,29.85,63,41.15,26.40,---,4.13%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
006201,元大富櫃50,41.20,1120,50.80,19.60,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,13.20,155,35.05,8.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,38.85,350,53.30,23.80,---,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
6116,彩晶,12.95,20228,22.70,6.89,---,---,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,244.50,69,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,52.70,119,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
6735,美達科技,65.10,133,145.00,42.95,---,3.61%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,23.90,11,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,26.20,175,52.00,21.20,---,---,進入盤整,無,無,ADX 為 17.07 (低於 20),進入盤整
4568,科際精密,39.45,5,46.20,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
8923,時報,19.15,4,22.55,18.60,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
7789,開展,40.55,0,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
8068,全達,17.60,72,28.90,16.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,105.50,1174,203.00,101.00,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.10,229,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
006208,富邦台50,230.15,2376,257.45,114.99,---,2.38%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8932,智通*,98.80,3155,129.50,65.18,---,0.12%,進入盤整,連2日大漲,無,ADX 為 13.98 (低於 20),進入盤整
1709,和益,25.20,3897,28.10,16.40,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,39.95,18,47.22,38.80,---,2.86%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (39.95 > 1.5σ)，動能強勁,貼軌運行
2459,敦吉,63.90,117,67.20,55.67,---,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
4174,浩鼎,26.15,365,70.80,24.90,---,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,23.38,1335,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
00861,元大全球未來通訊,84.75,90,97.50,43.48,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6597,立誠,64.00,7,83.44,50.30,---,3.58%,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,102.00,572,193.00,54.00,---,1.09%,進入盤整,連1日大漲,無,ADX 為 13.62 (低於 20),進入盤整
5276,達輝-KY,18.80,8,22.20,14.50,---,4%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
1584,精剛,17.30,454,25.55,16.85,---,2.71%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,22.20,60,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
7562,博來科技,68.40,2,77.00,39.24,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,19.20,62,23.00,17.20,---,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (19.20 > 1.5σ)，動能強勁,貼軌運行
2885,元大金,69.00,36488,71.50,30.29,---,4.54%,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
6812,梭特,57.70,38,104.00,43.10,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,48.00,106,61.80,40.40,---,2.32%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
8472,夠麻吉,68.10,9,106.50,48.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,43.30,137,68.80,38.80,---,5.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2929,淘帝-KY,5.58,99,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
4190,佐登-KY,25.30,35,34.95,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
6473,美賣*,6.80,19,17.00,5.96,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,13.15,44,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.90,160,20.60,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
7871,安立璽榮-KY,80.90,528,91.30,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
7792,安葆,198.00,342,406.00,180.50,---,3.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,50.90,35508,57.35,22.95,---,7.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,69.00,48,220.00,48.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,63.60,7128,85.40,26.75,📅 預告 (20260813),4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,48.90,4491,96.90,17.90,---,1.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,215.50,17,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,20.25,31,38.05,20.00,---,1.35%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
4763,材料*-KY,48.45,8862,82.20,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
2535,達欣工,88.30,472,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
5464,霖宏,63.80,492,107.50,22.60,---,2.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,40.60,120,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
3284,太普高,20.75,178,30.32,15.35,---,3.22%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,15.15,10,21.40,15.00,---,1.09%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
1714,和桐,14.55,21348,22.75,7.56,---,2.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
