代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,25.78,26.0,6000,27.0,3000,26.80,26.00,26.15,26.20,71300,-,
1269,乾杯,60.44,61.5,1357,64.6,1978,64.60,61.50,62.12,64.60,7667,-,
1271,晨暉生技,60.14,60.2,3000,60.8,5999,60.80,60.10,60.32,60.80,14777,-,
1293,利統,23.45,22.7,3000,23.45,3000,23.45,22.75,22.95,23.45,4669,-,
1343,旭東環保,33.74,34.9,2000,35.15,5999,35.55,34.40,34.87,35.10,118781,-,
1480,東盟開發,8.00,7.98,5000,8.15,5000,8.12,8.12,8.12,8.12,5000,-,
1594,日高,8.00,7.6,5000,7.95,5000,8.00,8.00,8.00,8.00,2000,-,
2071,震南鐵,33.94,34.5,3000,34.95,1000,35.00,33.45,34.40,34.95,39202,-,
2237,華德動能,31.13,31.65,3000,32.05,1000,32.05,31.00,31.69,31.90,108362,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,24.48,23.8,3000,24.3,3000,23.90,23.80,23.84,23.90,24541,-,
2249,湧盛,101.54,100.5,2000,102.0,2000,103.00,100.00,101.08,101.50,54201,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,16.08,16.0,4000,16.35,1999,16.35,16.00,16.28,16.35,25102,-,
2255,凱銳光電,15.41,14.55,5000,14.9,3949,15.20,14.40,14.88,14.90,47935,-,
2256,歐特明,60.35,59.2,3000,60.6,3000,62.00,59.00,59.86,60.00,53113,-,
2644,中信造船,81.59,78.8,3000,81.9,3000,82.00,80.00,80.96,82.00,11228,-,
2733,維格餅家,10.70,10.55,9990,11.1,9990,11.10,10.55,10.83,10.55,20,-,
2741,老四川,19.83,20.0,2000,20.5,1900,20.50,19.90,20.04,20.50,52300,-,
2758,路易莎咖啡,69.97,68.9,3000,72.0,3000,72.00,68.80,71.95,72.00,65,-,
2760,巨宇翔,11.33,10.4,4950,10.85,4999,11.00,10.40,10.85,10.85,10715,-,
2761,橘焱胡同,14.61,14.5,5000,15.1,5000,-,-,-,-,-,-,
2938,床的世界,24.52,24.4,1000,25.45,2000,25.45,24.40,25.17,24.40,10005,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.23,24.05,2887,24.4,3000,24.20,24.05,24.13,24.05,9113,-,
2942,京站,34.75,34.9,3000,36.25,6000,36.15,34.45,34.50,36.15,2198,-,
3097,拍檔,25.10,24.7,3000,25.6,1600,26.20,24.95,25.34,25.60,15404,-,
3117,年程,28.98,27.0,3000,28.2,3000,29.40,27.00,28.20,28.20,44077,-,
3184,微邦,13.67,13.1,5000,13.6,2900,13.70,12.85,13.09,13.60,157127,-,
3194,圓方科技,34.86,33.7,3000,35.2,2900,35.20,35.20,35.20,35.20,100,-,
3473,智通聯網,84.12,82.2,3000,86.2,2999,86.20,86.20,86.20,86.20,1,-,
3585,聯致,43.57,49.85,5850,50.2,4994,50.50,42.75,47.98,50.20,1168293,-,
3595,山太士,1565.85,1425.0,2000,1445.0,3000,1635.00,1420.00,1500.50,1445.00,596564,115/07/31,上櫃審議會通過
3603,建祥國際,6.67,6.6,5000,6.9,3990,6.90,6.90,6.90,6.90,1010,-,
3633,云光,115.86,115.0,2000,118.0,2000,118.50,114.50,117.48,117.50,8993,-,
3644,凌嘉科,272.41,269.5,2000,271.5,2000,273.50,268.50,270.78,271.50,75170,-,
3659,百辰,18.34,18.4,5000,18.8,5000,18.50,18.25,18.37,18.50,16000,-,
3678,聯享,48.86,47.9,2000,48.65,3000,49.05,47.90,48.67,47.90,9566,-,
4115,善德生技,7.55,7.46,10000,7.81,4299,7.81,7.81,7.81,7.81,701,-,
4117,普生,10.37,10.15,8998,10.55,10000,10.55,10.00,10.42,10.55,115954,-,
4150,優你康,4.26,3.98,10000,4.07,6807,4.42,3.96,4.07,4.07,638395,-,
4170,鑫品生醫,12.25,11.85,3999,12.3,4900,12.30,11.85,11.89,12.30,1101,-,
4172,因華,10.72,10.9,5000,11.15,5000,11.35,10.70,11.01,11.00,65123,-,
4186,尖端醫,8.68,8.56,5000,8.92,5000,8.99,8.55,8.67,8.56,65522,-,
4194,禾生技,6.06,6.22,5000,6.53,3980,6.53,6.25,6.28,6.53,10240,-,
4197,暐世,8.22,8.1,10000,8.51,5000,8.10,8.10,8.10,8.10,1000,-,
4431,敏成健康,17.14,17.15,3000,17.8,5000,17.85,17.15,17.44,17.85,12004,-,
4537,旭東,125.99,142.0,6000,145.0,2000,148.50,130.00,142.46,144.50,217235,115/07/09,送件申請上市
4544,春日,13.62,13.4,5000,14.0,5000,14.05,14.05,14.05,14.05,11,-,
4546,長亨,63.35,64.9,1000,65.6,3000,65.40,63.80,64.71,64.90,468975,-,
4553,盛復,16.50,16.15,5000,16.8,4999,16.80,16.80,16.80,16.80,2,-,
4559,久裕興,9.20,8.9,5000,9.3,4995,9.47,9.00,9.21,9.30,29755,-,
4565,宏偉,120.20,119.5,2000,120.5,3979,121.50,119.50,120.36,120.50,5599,115/06/26,送件申請上櫃
4570,傑生,70.42,70.1,3000,70.8,4000,70.80,70.20,70.24,70.20,1068,-,
4573,高明鐵,326.94,341.0,2000,347.0,1399,359.50,337.00,348.09,347.00,445558,-,
4575,銓寶,22.30,21.35,5000,22.0,3000,22.00,19.95,20.97,22.00,120247,-,
4587,寶元數控,43.20,43.55,1000,44.9,3000,44.85,43.50,44.04,43.55,16024,-,
4589,碩陽電機,32.60,31.2,6000,32.75,3000,32.75,32.25,32.56,32.25,7118,-,
