日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-14,1540,喬福,22.55,44.99,2000,-44880,-49.88%
2026-07-14,2399,映泰,48.85,41.99,3000,20580,16.34%
2026-07-14,2609,陽明,51.6,77.27,1000,-25670,-33.22%
2026-07-14,2618,長榮航,39.6,46.14,2000,-13080,-14.17%
2026-07-14,00738U,期元大道瓊白銀,46.83,68.36,1000,-21530,-31.50%
2026-07-14,00635U,期元大S&P黃金,42.42,53.65,2000,-22460,-20.93%
2026-07-14,009816,凱基台灣TOP50,15.23,11.32,35000,136850,34.54%
