代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
8201.TW,無敵,12.5,-2,0,-1,20260714,2,0,0,N/A,-2.72%,🚨 外資提款
7584.TWO,樂意,,1,0,0,20260714,0,0,0,N/A,-5.10%,🚨 外資提款
3346.TW,麗清,22.9,-70,0,-1,20260714,-3973,0,0,N/A,-15.96%,🚨 外資提款
00646.TW,元大S&P500,76.2,36,100,-302,20260714,657,0,0,N/A,0.40%,🚨 外資提款
00407A.TW,主動凱基台灣,9.03,-1492,0,-17700,20260714,-129419,0,0,N/A,-4.95%,🚨 外資提款
00955.TWO,中信日本商社,14.24,-1045,0,1444,20260714,-1330,0,0,N/A,-1.66%,🚨 外資提款
7734.TWO,印能科技,2770.0,6,0,3,20260714,-4,0,0,N/A,0.00%,🚨 外資提款
1525.TW,江申,65.9,1,0,0,20260714,0,0,0,N/A,-1.79%,🚨 外資提款
2515.TW,中工,13.35,-568,-3,-17,20260714,10632,0,0,N/A,-4.64%,🚨 外資提款
2849.TW,安泰銀,14.6,386,0,116,20260714,2,0,0,N/A,3.62%,🚨 外資提款
00963.TW,中信全球高股息,12.95,-10,0,-94,20260714,1118,0,0,N/A,1.65%,🚨 外資提款
4551.TW,智伸科,208.0,286,0,-10,20260714,-1874,0,0,N/A,-18.11%,🚨 外資提款
00631L.TW,元大台灣50正2,35.88,3460,0,-28401,20260714,-114124,0,0,N/A,-3.52%,🚨 外資提款
00785B.TWO,富邦金融投等債,35.1,27900,0,99,20260714,0,0,0,N/A,-1.74%,🚨 外資提款
6161.TWO,捷波,52.5,-18,0,1,20260714,-2,0,0,N/A,-4.55%,🚨 外資提款
1471.TW,首利,10.05,-81,0,-3,20260714,111,0,0,N/A,-5.63%,🚨 外資提款
3264.TWO,欣銓,217.5,334,18,41,20260714,17393,0,0,N/A,-6.05%,🚨 外資提款
00666R.TW,富邦�琤肭磪齯�1,9.51,0,0,-161,20260714,-1,0,0,N/A,-4.23%,🚨 外資提款
00633L.TW,富邦上証正2,49.5,4,0,305,20260714,-2102,0,0,N/A,0.81%,🚨 外資提款
1110.TW,東泥,15.75,-54,0,2,20260714,28,0,0,N/A,1.61%,🚨 外資提款
