id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,2710.0,☁️ 觀望,230.36,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
6515.TW,穎崴,8700.0,☁️ 觀望,191.5,8,75.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6223.TWO,旺矽,6035.0,💎 持股,187.22,6,66.67,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3037.TW,欣興,970.0,🔥 買入 (📈 標準 V3),130.28,8,62.5,[P:0.95/50.0] [🚀 極強] 趨勢突破確認
8046.TW,南電,934.0,🟡 預警 (🚀 動能初現),128.49,9,55.56,[P:0.95/50.0] [🚀 極強] 帶量突破短高 (漲幅:3.3%)
3131.TWO,弘塑,2820.0,☁️ 觀望,121.85,5,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6640.TWO,均華,1360.0,☁️ 觀望,110.44,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
2308.TW,台達電,2095.0,☁️ 觀望,102.88,7,71.43,[P:0.95/8.0] [🚀 極強] 等待機會
3189.TW,景碩,609.0,🔥 買入 (📈 標準 V3),99.4,7,57.14,[P:0.95/50.0] [🚀 極強] 趨勢突破確認
6187.TWO,萬潤,1140.0,☁️ 觀望,92.44,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
2345.TW,智邦,2470.0,☁️ 觀望,79.38,7,42.86,[P:0.95/50.0] [🚀 極強] 等待機會
3363.TWO,上詮,852.0,🟡 預警 (⚡ 糾結噴發),75.74,10,50.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
4979.TWO,華星光,630.0,☁️ 觀望,57.43,10,40.0,[P:0.95/50.0] [🚀 極強] 等待機會
2330.TW,台積電,2255.0,☁️ 觀望,56.84,7,71.43,[P:0.95/8.0] [🚀 極強] 等待機會
3055.TW,蔚華科,118.0,💎 持股,56.8,9,44.44,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3583.TW,辛耘,875.0,💎 持股,54.0,8,50.0,[📈 標準 V3] [P:0.95/8.0] [📉 轉弱] 趨勢維持
3481.TW,群創,44.6500015259,🚀 持股,49.16,8,62.5,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
6451.TW,訊芯-KY,524.0,🚀 持股,-13.26,8,25.0,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
3450.TW,聯鈞,459.5,🚀 持股,-13.33,7,28.57,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
2482.TW,連宇,16.8999996185,🟡 預警 (🚀 動能初現),-19.6,7,28.57,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:4.6%)
