日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-05-22,2317,鴻海,250.0,241.21,2000,17580,3.64%
2026-05-22,4142,國光生,17.5,25.32,1000,-7820,-30.88%
2026-05-22,0050,元大台灣50,97.3,46.6,16016,812011,108.80%
2026-05-22,0056,元大高股息,46.35,36.43,8000,79360,27.23%
2026-05-22,00635U,期元大S&P黃金,47.35,55.25,3000,-23700,-14.30%
2026-05-22,00738U,期元大道瓊白銀,61.8,66.26,1000,-4460,-6.73%
2026-05-22,00929,復華台灣科技優息,27.08,19.73,8000,58800,37.25%
2026-05-22,009816,凱基台灣TOP50,14.19,11.01,63000,200340,28.88%
2026-05-22,00990A,主動元大AI新經濟,18.53,11.48,5000,35250,61.41%
2026-05-22,2009,第一銅,39.3,50.56,4000,-45040,-22.27%
2026-05-22,2337,旺宏,149.5,95.28,2000,108440,56.91%
2026-05-22,2409,友達,22.2,16.21,2000,11980,36.95%
2026-05-22,3481,群創,44.65,25.1,4000,78200,77.89%
2026-05-22,6806,森崴能源,9.27,45.39,5000,-180600,-79.58%
2026-05-22,3105,穩懋,531.0,556.47,300,-7641,-4.58%
2026-05-22,4966,譜瑞-KY,795.0,1921.64,1000,-1126640,-58.63%
2026-05-22,00403A,主動統一升級50,10.2,10.68,26026,-12492,-4.49%
2026-05-22,00981A,主動統一台股增長,29.95,27.48,2000,4940,8.99%
2026-05-22,2313,華通,278.0,250.71,1000,27290,10.89%
2026-05-22,2330,台積電,2255.0,225.55,10,20294,899.78%
2026-05-22,6239,力成,283.0,243.21,1000,39790,16.36%
2026-05-22,6789,采鈺,556.0,593.5,400,-15000,-6.32%
2026-05-22,5276,達輝-KY,18.9,22.18,300,-984,-14.79%
2026-05-22,5474,聰泰,172.5,175.15,2000,-5300,-1.51%
2026-05-22,6849,奇鼎科技,223.5,266.4,280,-12012,-16.10%
2026-05-22,7853,政美應用,381.5,409.29,280,-7781,-6.79%
