股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
PLX.VN,未知,無,41950.0,58.44,🟢 黃金標的,100.00%,100.00%,16.35%,-1.96%,5,0,1.0,0.1635
VHM.VN,未知,無,153800.0,60.65,🟢 黃金標的,33.33%,100.00%,8.40%,-5.34%,3,0,1.0,0.084
VIC.VN,未知,無,216500.0,55.06,🟢 黃金標的,42.86%,85.71%,9.23%,-3.93%,7,0,0.8571,0.0923
BID.VN,未知,無,43000.0,60.29,🟢 黃金標的,55.56%,66.67%,8.09%,-2.48%,9,0,0.6667,0.0809
GMD.VN,未知,無,73600.0,52.22,🔵 穩健標的,71.43%,57.14%,0.69%,-3.31%,7,0,0.5714,0.0069
VCB.VN,未知,無,63500.0,64.29,🟡 妖股/高波動,70.00%,30.00%,6.49%,-1.67%,10,0,0.3,0.0649
FRT.VN,未知,無,129300.0,5.69,⚪ 一般監控,50.00%,50.00%,0.88%,-2.19%,4,0,0.5,0.0088
BCM.VN,未知,無,54100.0,53.1,⚪ 一般監控,0.00%,50.00%,1.49%,-4.12%,4,0,0.5,0.0149
HPG.VN,未知,無,26350.0,37.15,⚪ 一般監控,50.00%,50.00%,0.09%,-2.03%,2,0,0.5,0.0009
FPT.VN,未知,無,75100.0,53.89,⚪ 一般監控,33.33%,33.33%,0.56%,-2.70%,3,0,0.3333,0.0056
VPB.VN,未知,無,26800.0,53.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
MBB.VN,未知,無,24650.0,19.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VID.VN,未知,無,4750.0,32.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,35900.0,26.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VJC.VN,未知,無,170100.0,33.99,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
E1VFVN30.VN,未知,無,35820.0,49.06,🔴 空頭陷阱,100.00%,75.00%,-0.18%,-0.81%,4,0,0.75,-0.0018
SSI.VN,未知,無,27550.0,48.35,🔴 空頭陷阱,66.67%,66.67%,-1.29%,-5.54%,3,0,0.6667,-0.0129
VHC.VN,未知,無,59000.0,31.51,🔴 空頭陷阱,25.00%,25.00%,-2.78%,-3.08%,4,0,0.25,-0.0278
MWG.VN,未知,無,79400.0,30.5,🔴 空頭陷阱,33.33%,0.00%,-4.59%,-3.89%,3,0,0.0,-0.0459
GEE.VN,未知,無,108800.0,56.87,🔴 空頭陷阱,60.00%,0.00%,-7.26%,-9.39%,5,0,0.0,-0.0726
VNM.VN,未知,無,59500.0,39.39,🔴 空頭陷阱,0.00%,0.00%,-10.24%,-8.02%,1,0,0.0,-0.1024
HVN.VN,未知,無,20950.0,22.58,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0,0.0,-0.0438
