代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.21,24,3000,25.05,3000,25.80,23.80,24.84,24.80,94188,-,
1269,乾杯,70.71,67.5,2999,70.8,2881,70.80,67.50,70.77,70.80,120,-,
1271,晨暉生技,62.46,61.7,3000,63,5699,63.00,61.30,61.76,63.00,48753,-,
1293,利統,27.90,27,3000,28,3000,28.25,26.90,27.00,28.25,6025,-,
1343,旭東環保,19.81,19.85,9999,20.6,2994,21.25,19.70,20.38,20.60,35011,-,
1480,東盟開發,9.30,9.12,5000,9.35,4999,9.35,9.30,9.30,9.35,5001,-,
1594,日高,9.51,9.11,5000,9.56,4999,9.56,9.08,9.36,9.56,81155,-,
1780,立弘,30.86,31.7,3000,33.1,2900,33.10,30.85,31.11,33.10,635191,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.13,20,11000,20.5,3000,20.50,19.90,20.01,20.20,1068904,-,
2237,華德動能,37.18,37.3,3000,38,3000,37.80,36.90,37.22,37.80,203536,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.95,26.7,3000,27.05,2980,27.05,26.70,26.70,27.05,3020,-,
2249,湧盛,125.39,123,2000,124.5,5870,125.50,123.00,124.13,124.50,73024,115/05/08,送件申請上櫃
2252,為昇科,17.88,19,2950,19.3,5000,19.25,17.70,18.37,19.00,160927,-,
2255,凱銳光電,20.41,20.1,1000,20.6,2000,21.10,20.00,20.30,20.60,35137,-,
2256,歐特明,69.13,77.7,3000,80.1,2899,81.00,72.00,76.21,80.10,574261,-,
2644,中信造船,78.50,78.6,6000,79.1,5929,79.90,78.50,79.14,79.10,40764,-,
2733,維格餅家,10.55,10.5,5000,11,4999,11.00,11.00,11.00,11.00,1,-,
2741,老四川,21.22,20.9,3000,21.15,2954,21.20,20.90,21.03,21.15,17476,-,
2758,路易莎咖啡,66.19,65.1,3000,67.7,3000,67.80,65.10,67.07,67.70,12192,-,
2760,巨宇翔,19.91,19.1,10000,20.1,5999,20.10,20.10,20.10,20.10,1,-,
2761,橘焱胡同,15.12,15,4606,15.35,5000,15.25,15.00,15.11,15.00,13128,-,
2938,床的世界,23.76,23.05,3000,23.5,3000,23.80,23.40,23.54,23.40,26006,115/04/29,送件申請上櫃
2940,歐都納,24.30,23.6,3000,24.25,3000,23.70,23.60,23.64,23.60,8000,-,
2942,京站,38.47,38.05,3000,38.8,6000,38.60,38.00,38.45,38.00,17600,-,
3097,拍檔,26.04,25.25,3000,26.45,2999,26.50,25.20,25.99,26.45,36005,-,
3117,年程,26.20,24.4,3000,25.05,3000,27.35,23.00,24.90,24.40,229288,-,
3184,微邦,24.09,22.65,3000,23.1,3000,24.40,21.90,22.51,23.00,2135879,-,
3473,智通聯網,93.38,90.1,3000,93.3,3000,96.80,91.00,92.47,93.40,29991,-,
3585,聯致,90.70,84.7,8000,85.6,7998,91.00,83.00,85.67,85.60,3425165,-,
3595,山太士,2770.24,2850,4000,2870,5880,2910.00,2755.00,2824.18,2860.00,539064,-,
3603,建祥國際,7.70,7.62,5000,8.01,5000,8.08,7.61,7.84,8.01,18022,-,
3633,云光,130.26,130,2000,131,3899,132.00,129.50,130.84,131.00,22674,-,
3659,百辰,24.05,23.75,3000,24.85,3000,24.20,23.50,23.80,23.75,94231,-,
