股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
4442,竣邦-KY,55.10,40,71.50,42.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,49.49,5287,60.55,34.73,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
2408,南亞科,226.50,133383,326.50,32.10,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (226.50 > 1.5σ)，動能強勁,貼軌運行
2504,國產,35.45,1891,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
5546,永固-KY,16.65,14,28.50,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
3086,華義*,41.05,1394,260.00,21.80,---,貼軌運行,無,無,股價於高位貼軌 (41.05 > 1.5σ)，動能強勁,貼軌運行
2395,研華,363.00,3807,375.00,273.50,📅 預告 (20260506),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,12.35,1056,15.30,11.20,---,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
00984,大華優利美A債15,16.35,4312,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
6591,動力-KY,57.50,294,98.76,40.70,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
6176,瑞儀,99.00,22763,154.72,88.50,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6811,宏�硌穈T,192.50,118,263.00,182.50,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
4544,春日,16.35,13,18.00,14.00,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
9949,琉園,29.75,60,36.70,23.99,---,進入盤整,無,連2日大跌,ADX 為 15.53 (低於 20),進入盤整
4510,高鋒,46.00,2089,55.20,35.05,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6194,育富,32.80,80,39.65,30.53,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
6124,業強,30.50,141,37.95,23.15,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
00757,統一FANG+,120.20,4642,125.35,84.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2101,南港,33.05,1753,45.45,31.02,---,離開盤整 (向下),無,無,跌破布林下軌 (33.14),離開盤整 (向下)
00945,凱基美國非投等債,14.38,6170,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
4556,旭然,37.50,1581,39.50,22.45,---,貼軌運行,無,連1日大跌,股價於高位貼軌 (37.50 > 1.5σ)，動能強勁,貼軌運行
1612,宏泰,34.80,818,40.45,28.17,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
6624,萬年清,51.40,63,72.50,31.85,---,離開盤整 (向下),無,無,跌破布林下軌 (51.55),離開盤整 (向下)
3081,聯亞,2540.00,4731,3020.00,227.17,---,進入盤整,無,連2日大跌,ADX 為 7.91 (低於 20),進入盤整
00685,群益臺灣加權正2,231.90,3120,231.90,53.10,---,貼軌運行,無,無,股價於高位貼軌 (231.90 > 1.5σ)，動能強勁,貼軌運行
6446,藥華藥,606.00,2757,779.00,434.30,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
009813,貝萊德標普卓越50,10.73,8722,10.73,9.64,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6485,點序,78.80,544,124.50,49.52,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
5403,中菲,92.40,293,126.00,91.90,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
6775,穎台科技,32.30,1590,42.35,20.40,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00981,主動中信非投等債,10.32,6998,10.58,9.91,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
5455,昇益,25.50,40,42.60,23.05,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2374,佳能,70.90,4864,94.96,36.39,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
6113,亞矽,22.50,215,30.21,18.45,---,進入盤整,無,無,ADX 為 15.04 (低於 20),進入盤整
6912,益鈞環科*,18.10,235,20.45,13.65,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
1443,立益物流,21.80,17,32.25,21.80,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
2025,千興,11.15,119,16.70,9.01,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
6141,柏承,30.75,620,34.95,8.83,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,107.50,4833,127.00,40.20,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,72.70,186658,78.60,40.40,📅 預告 (20260429),進入盤整,無,無,ADX 為 19.34 (低於 20),進入盤整
3372,典範,18.30,1052,25.65,12.00,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
4968,立積,122.00,2212,166.50,101.00,📅 預告 (20260504),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,19.80,82,24.75,17.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8433,弘帆,54.60,53,78.13,50.00,---,離開盤整 (向下),無,無,跌破布林下軌 (55.30),離開盤整 (向下)
00991,主動復華未來50,16.66,189933,16.66,9.66,---,貼軌運行,無,無,股價於高位貼軌 (16.66 > 1.5σ)，動能強勁,貼軌運行
2417,圓剛,38.65,943,48.30,33.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,69.40,18670,77.70,31.51,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,146.00,8033,166.00,64.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,55.00,182,56.90,46.84,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,220.50,64,249.00,140.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.62,12,4.67,3.62,---,進入盤整,無,無,ADX 為 11.86 (低於 20),進入盤整
7743,金利食安,19.80,8,43.90,19.80,---,離開盤整 (向下),無,無,跌破布林下軌 (19.82),離開盤整 (向下)
3499,環天科,15.60,221,21.35,12.80,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (15.68),離開盤整 (向下)
6223,旺矽,4880.00,1546,5195.00,549.61,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,90.60,7979,95.10,55.50,📅 預告 (20260429),進入盤整,無,無,ADX 為 16.40 (低於 20),進入盤整
7583,國際海洋,67.00,6,90.45,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
6658,聯策,121.50,2640,121.50,46.40,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (110.10)，進入噴發段,強勢突破 (軌外)
2497,怡利電,57.90,662,61.30,36.72,---,進入盤整,無,無,ADX 為 12.61 (低於 20),進入盤整
2059,川湖,3960.00,1599,4310.00,1552.80,📅 預告 (20260507),貼軌運行,無,無,股價於高位貼軌 (3960.00 > 1.5σ)，動能強勁,貼軌運行
7773,富禾生醫,24.90,50,47.00,21.00,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,29.15,99,66.58,27.90,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6913,鴻呈,147.50,2454,156.00,95.13,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (144.18)，進入噴發段,強勢突破 (軌外)
00749,凱基新興債10+,31.62,166,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
3030,德律,313.00,4940,358.00,90.54,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,61.40,244,123.00,59.30,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
6677,瑩碩生技,19.20,46,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
9802,鈺齊-KY,73.90,1477,112.32,73.90,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
3219,倚強科,61.30,428,109.50,28.58,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
00918,大華優利高填息30,23.23,39910,23.83,18.44,---,均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
7848,騏億鑫,465.00,65,529.00,279.50,---,進入盤整,無,無,ADX 為 13.24 (低於 20),進入盤整
4951,精拓科,90.00,326,90.00,55.78,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (83.40)，進入噴發段,強勢突破 (軌外)
3022,威強電,68.70,603,82.11,56.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,146.00,639,195.00,25.71,---,趨勢運行,無,連4日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,50.60,1,55.80,45.00,---,貼軌運行,無,無,股價於高位貼軌 (50.60 > 1.5σ)，動能強勁,貼軌運行
4167,松瑞藥,19.30,610,21.85,16.68,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00641,富邦日本反1,4.05,890,6.44,3.99,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
7842,天能綠電,159.00,51,276.68,143.24,---,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
00912,中信臺灣智慧50,29.20,1150,29.20,14.80,---,貼軌運行,無,無,股價於高位貼軌 (29.20 > 1.5σ)，動能強勁,貼軌運行
2743,山富,70.20,164,103.36,57.88,---,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
6617,共信-KY,71.20,520,115.50,60.20,---,貼軌運行,連2日大漲,無,股價於高位貼軌 (71.20 > 1.5σ)，動能強勁,貼軌運行
2412,中華電,137.00,17224,138.00,121.80,📅 預告 (20260507),均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
8354,冠好,16.25,352,19.00,13.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,173.00,724,204.50,111.41,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6818,連騰,68.40,343,100.50,32.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,151.00,376,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
2901,欣欣,22.85,52,27.06,22.80,---,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
4554,橙的,29.90,60,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6173,信昌電,77.40,1851,92.20,31.56,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,43.45,156,49.90,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,142.50,38314,158.50,95.54,---,進入盤整,無,無,ADX 為 15.82 (低於 20),進入盤整
8930,青鋼,29.55,152,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
2464,盟立,97.00,36366,97.00,52.68,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (96.45)，進入噴發段,強勢突破 (軌外)
2248,華勝-KY,58.60,132,59.90,41.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,44.10,3,58.77,35.05,---,離開盤整 (向下),無,無,跌破布林下軌 (44.81),離開盤整 (向下)
4765,磐采,23.50,66,31.15,11.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,32.55,40117,35.10,25.98,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
2007,燁興,7.41,608,9.03,6.96,---,離開盤整 (向下),無,無,跌破布林下軌 (7.55),離開盤整 (向下)
6842,瑞宇,120.50,757,161.00,26.50,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,5.98,484,11.40,4.59,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.52,39,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
1725,元禎,31.25,262,35.45,26.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,41.31,1084,47.50,16.61,---,進入盤整,無,無,ADX 為 16.46 (低於 20),進入盤整
3184,微邦,19.75,1544,22.40,8.90,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,34.90,243,61.09,30.45,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
6116,彩晶,8.25,13128,11.65,6.69,---,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
7815,新特,436.00,699,580.34,107.48,---,進入盤整,無,連1日大跌,ADX 為 17.29 (低於 20),進入盤整
2453,凌群,53.20,373,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
6735,美達科技,133.50,3007,133.50,39.12,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (122.93)，進入噴發段,強勢突破 (軌外)
6867,坦德科技,23.80,24,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,23.70,74,52.90,23.25,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8923,時報,19.20,1,22.55,18.46,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
7789,開展,31.45,31,65.00,31.45,---,離開盤整 (向下),無,無,跌破布林下軌 (31.59),離開盤整 (向下)
8068,全達,22.45,540,28.90,17.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,102.00,1830,239.72,102.00,---,均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
1586,和勤,21.85,245,30.40,21.85,---,離開盤整 (向下),無,無,跌破布林下軌 (22.04),離開盤整 (向下)
8932,智通*,89.50,2905,118.75,39.93,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,19.10,765,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
8908,欣雄,39.85,169,47.22,39.69,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
4174,浩鼎,32.05,1097,98.10,31.50,---,離開盤整 (向下),無,無,跌破布林下軌 (32.60),離開盤整 (向下)
00930,永豐ESG低碳高息,19.20,2713,19.36,15.09,---,進入盤整,無,無,ADX 為 12.17 (低於 20),進入盤整
6597,立誠,59.80,23,125.34,51.00,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
3055,蔚華科,76.40,1886,84.40,45.79,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,22.20,794,22.20,13.44,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (19.99)，進入噴發段,強勢突破 (軌外)
1584,精剛,19.45,966,25.55,19.45,---,離開盤整 (向下),無,無,跌破布林下軌 (19.87),離開盤整 (向下)
2722,夏都,23.30,51,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
7562,博來科技,53.90,15,55.40,33.09,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (53.76)，進入噴發段,強勢突破 (軌外)
6240,松崗,18.90,16,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
2885,元大金,50.80,32653,51.20,27.48,📅 預告 (20260428),進入盤整,無,無,ADX 為 13.00 (低於 20),進入盤整
6812,梭特,75.80,940,104.00,40.60,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,47.75,187,71.50,47.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,70.50,11,106.50,24.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,47.00,182,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
2929,淘帝-KY,5.65,466,11.45,5.65,---,離開盤整 (向下),無,無,跌破布林下軌 (5.78),離開盤整 (向下)
6473,美賣*,9.81,281,17.00,5.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,12.75,67,26.30,12.75,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
7871,安立璽榮-KY,77.00,830,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,340.00,277,406.00,149.52,---,進入盤整,無,無,ADX 為 6.81 (低於 20),進入盤整
00881,國泰台灣科技龍頭,46.99,30593,46.99,17.56,---,貼軌運行,無,無,股價於高位貼軌 (46.99 > 1.5σ)，動能強勁,貼軌運行
7825,和亞智慧,130.50,982,220.00,43.68,---,進入盤整,無,連3日大跌,ADX 為 9.96 (低於 20),進入盤整
1717,長興,75.30,31981,81.65,23.90,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,45.50,6888,51.30,16.00,---,進入盤整,無,無,ADX 為 16.19 (低於 20),進入盤整
7556,意德士,291.50,207,319.00,118.63,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,22.40,380,38.05,22.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,43.55,8871,95.92,41.25,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
2535,達欣工,76.00,1223,76.60,52.00,---,貼軌運行,無,無,股價於高位貼軌 (76.00 > 1.5σ)，動能強勁,貼軌運行
2013,中鋼構,42.55,147,45.15,39.90,---,離開盤整 (向下),無,無,跌破布林下軌 (42.62),離開盤整 (向下)
3284,太普高,16.45,361,26.55,16.45,---,離開盤整 (向下),無,無,跌破布林下軌 (16.77),離開盤整 (向下)
4528,江興鍛,15.90,32,21.40,15.85,---,進入盤整,無,無,ADX 為 17.89 (低於 20),進入盤整
1714,和桐,9.67,3356,10.20,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
1808,潤隆,29.60,2300,35.95,28.50,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
3709,鑫聯大投控,81.70,6240,81.70,29.89,---,貼軌運行,無,無,股價於高位貼軌 (81.70 > 1.5σ)，動能強勁,貼軌運行
2352,佳世達,23.95,4939,38.24,22.75,📅 預告 (20260508),均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
1568,倉佑,27.85,402,29.60,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,79.90,208,116.50,40.50,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.40,184,28.05,22.98,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6129,普誠,16.75,850,18.40,10.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,308.50,2638,400.00,10.05,---,進入盤整,無,連3日大跌,ADX 為 11.26 (低於 20),進入盤整
5289,宜鼎,1190.00,4619,1335.00,210.19,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5514,三豐,15.50,5,18.65,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
3587,閎康,313.00,4080,369.00,136.18,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5202,力新,13.10,178,27.26,12.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2020,美亞,22.00,633,27.09,21.96,---,離開盤整 (向下),無,無,跌破布林下軌 (22.04),離開盤整 (向下)
6532,瑞耘,99.50,8451,106.00,49.30,---,貼軌運行,無,連1日大跌,股價於高位貼軌 (99.50 > 1.5σ)，動能強勁,貼軌運行
00927,群益半導體收益,29.42,26973,29.42,14.27,---,貼軌運行,無,無,股價於高位貼軌 (29.42 > 1.5σ)，動能強勁,貼軌運行
00950,凱基A級公司債,14.12,7501,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
7843,英柏得,110.50,241,130.50,25.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,30.90,258,45.75,10.65,---,進入盤整,無,無,ADX 為 13.24 (低於 20),進入盤整
4529,淳紳,5.47,112,5.47,3.04,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (4.93)，進入噴發段,強勢突破 (軌外)
3523,迎輝,13.30,2,20.80,12.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4908,前鼎,164.00,1719,205.00,65.97,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3029,零壹,93.70,1330,136.00,93.00,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
7769,鴻勁,4970.00,1747,4970.00,2385.00,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (4970.00 > 1.5σ)，動能強勁,貼軌運行
4958,臻鼎-KY,358.50,96500,358.50,87.11,---,貼軌運行,無,無,股價於高位貼軌 (358.50 > 1.5σ)，動能強勁,貼軌運行
6245,立端,79.90,2163,87.00,60.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3447,展達,36.65,229,82.40,36.65,---,離開盤整 (向下),無,無,跌破布林下軌 (36.66),離開盤整 (向下)
00726,國泰新興投等債,33.29,608,33.85,28.69,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
3583,辛耘,736.00,2280,893.00,236.95,---,進入盤整,無,連2日大跌,ADX 為 15.09 (低於 20),進入盤整
00940,元大台灣價值高息,10.24,101884,10.55,7.88,---,進入盤整,無,無,ADX 為 9.43 (低於 20),進入盤整
3706,神達,81.30,8280,107.00,43.47,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6987,寶晶能源*,20.90,136,42.00,19.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5009,榮剛,30.80,3489,43.29,30.50,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
6815,晶鑽生醫,30.15,266,74.50,30.15,---,離開盤整 (向下),無,無,跌破布林下軌 (31.38),離開盤整 (向下)
5278,尚凡*,23.55,557,45.93,23.00,---,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
3054,立萬利,78.10,707,90.30,22.00,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (78.10 > 1.5σ)，動能強勁,貼軌運行
6908,宏�砦C戲-創,38.70,29,69.90,37.65,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
2031,新光鋼,38.55,771,44.85,36.10,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
3317,尼克森,57.30,12474,57.40,32.81,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (56.35)，進入噴發段,強勢突破 (軌外)
4416,三圓,12.90,682,68.42,12.25,---,均線糾擺,無,連1日大跌,MA 乖離率僅 1.35%,均線糾擺
4905,台聯電,79.30,42,98.20,58.24,---,均線糾擺,無,連1日大跌,MA 乖離率僅 1.35%,均線糾擺
8155,博智,416.50,7761,416.50,95.19,---,貼軌運行,連2日大漲,無,股價於高位貼軌 (416.50 > 1.5σ)，動能強勁,貼軌運行
6741,91APP*-KY,61.80,396,88.50,58.60,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
