代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,28.20,28.7,3000,30.1,3000,31.05,27.60,29.35,29.30,454135,-,
1269,乾杯,78.81,76,5780,80,5980,80.00,76.00,76.33,76.00,240,-,
1271,晨暉生技,57.67,56.5,3000,57,1750,59.00,56.20,56.97,57.00,84346,-,
1293,利統,26.94,26.9,3000,28.1,3000,28.10,26.90,26.94,28.10,5003,-,
1343,旭東環保,21.17,20.3,4769,20.75,3000,21.30,20.20,20.50,20.75,41084,-,
1480,東盟開發,9.49,9.59,5000,9.7,5000,9.64,9.60,9.62,9.60,34000,-,
1594,日高,13.82,13.05,5000,13.65,5000,16.80,10.85,13.97,13.55,1431115,-,
1780,立弘,31.99,30.05,3000,30.95,3000,31.55,30.00,30.45,30.25,305476,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,23.11,22.9,1000,23.15,3000,23.15,22.90,22.98,22.90,21175,-,
2237,華德動能,31.90,31.2,2000,31.5,2400,32.50,31.20,31.70,31.20,61739,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.83,27.75,4000,28.1,4700,28.30,27.75,27.90,28.10,3440,-,
2249,湧盛,123.57,120.5,2950,123,2977,128.00,120.00,125.14,120.50,173689,-,
2252,為昇科,19.06,20,4950,20.2,5000,22.00,19.10,19.65,20.20,2833586,-,
2255,凱銳光電,20.43,19.95,2967,20.55,2000,20.90,19.95,20.26,20.55,33520,-,
2256,歐特明,64.50,62.4,3000,65.5,5992,69.20,59.40,63.63,65.50,478113,-,
2644,中信造船,83.49,83.5,2278,84.2,2982,85.90,83.00,83.95,84.20,61546,-,
2733,維格餅家,12.06,12.35,10000,13,10000,12.60,12.35,12.43,12.60,8303,-,
2741,老四川,22.87,22.5,3000,23.15,3000,23.65,22.10,22.71,23.00,31456,-,
2758,路易莎咖啡,85.32,83,3000,86.1,3000,86.40,82.30,84.60,86.30,8469,-,
2760,巨宇翔,21.85,21.5,6000,22.6,5000,22.60,22.60,22.60,22.60,1000,-,
2761,橘焱胡同,16.00,15.3,4000,16,10000,15.30,15.30,15.30,15.30,1000,-,
2938,床的世界,23.02,21.75,3000,22.8,2990,23.00,21.70,22.34,22.80,28207,-,
2940,歐都納,23.45,23.45,3000,24.4,3000,24.05,23.40,23.54,23.50,37001,-,
2942,京站,38.59,36.8,3000,38.6,2900,38.60,38.60,38.60,38.60,100,-,
3097,拍檔,24.35,23.4,6000,24.6,4790,24.75,23.10,24.03,24.60,38079,-,
3117,年程,36.43,30,3000,30.95,3000,36.80,27.40,30.64,30.90,726312,-,
3184,微邦,16.70,19.6,10000,20.6,6000,20.70,16.80,18.70,19.65,1578067,-,
3473,智通聯網,97.29,93.2,3000,98,2996,98.20,93.20,94.69,98.00,10381,-,
3485,敘豐,330.87,305,3000,318.5,2999,332.50,308.00,317.75,318.50,291431,115/02/09,櫃買中心同意上櫃契約
3585,聯致,69.99,70.2,5000,71.7,2899,78.50,59.60,69.04,71.70,3431353,-,
3595,山太士,2697.16,2440,2000,2460,1950,2775.00,2295.00,2520.75,2460.00,1188935,-,
3603,建祥國際,10.03,8.56,5000,9,5000,9.80,8.71,9.14,8.95,159818,-,
3633,云光,116.16,114.5,3000,116,1795,117.50,114.50,115.65,116.00,36442,-,
3659,百辰,27.39,25.9,4000,27,3000,26.80,25.85,25.99,26.00,24415,-,
3678,聯享,66.46,58.9,1000,60.1,3000,68.90,58.60,60.96,59.90,209915,-,
