id,name,price,signal,pnl,count,win_rate,reason
6789.TW,采鈺,543.0,🟡 預警 (🚀 動能初現),44.55,7,42.86,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:9.5%)
00738U.TW,期元大道瓊白銀,55.5999984741,☁️ 觀望,33.95,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
3008.TW,大立光,5195.0,💎 持股,30.22,8,37.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
00991A.TW,主動復華未來50,20.6800003052,☁️ 觀望,27.06,1,100.0,[P:0.95/50.0] [🚀 極強] 等待機會
2399.TW,映泰,48.0499992371,☁️ 觀望,24.4,9,22.22,[P:0.95/50.0] [📈 穩定] 等待機會
00635U.TW,期元大S&P黃金,45.0900001526,☁️ 觀望,23.26,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
2618.TW,長榮航,42.5499992371,💎 持股,13.71,5,60.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
00988A.TW,主動統一全球創新,22.9599990845,☁️ 觀望,12.77,3,33.33,[P:0.95/50.0] [🚀 極強] 等待機會
3450.TW,聯鈞,565.0,🟡 預警 (🚀 動能初現),10.38,7,42.86,[P:0.95/50.0] [🚀 極強] 帶量突破短高 (漲幅:8.4%)
8028.TW,昇陽半導體,311.5,☁️ 觀望,9.59,8,37.5,[P:0.95/50.0] [🚀 極強] 等待機會
00992A.TW,主動群益科技創新,18.9799995422,🟡 預警 (⚡ 糾結噴發),8.76,1,100.0,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
2412.TW,中華電,144.0,💎 持股,0.25,8,62.5,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2609.TW,陽明,51.2999992371,☁️ 觀望,-18.02,5,20.0,[P:0.95/8.0] [🚀 極強] 等待機會
1540.TW,喬福,21.8999996185,☁️ 觀望,-23.03,6,0.0,[P:0.95/8.0] [📈 穩定] 等待機會
