代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
3481.TW,群創,37.5,0,0,0,20260513,1548375,6696234,5147858,4.3x,33.45%,▲ 順勢追意
2409.TW,友達,20.2,0,0,0,20260513,-231301,1517775,1749076,-6.6x,11.91%,▲ 順勢追意
3450.TW,聯鈞,441.0,0,0,0,20260513,-93471,339465,432936,-3.6x,28.38%,▲ 順勢追意
4906.TW,正文,38.0,0,0,0,20260513,6446,431102,424655,66.9x,7.95%,▲ 順勢追意
2481.TW,強茂,121.0,0,0,0,20260513,38262,348888,310625,9.1x,19.21%,▲ 順勢追意
4958.TW,臻鼎-KY,442.5,0,0,0,20260513,-126561,174378,300939,-1.4x,7.40%,▲ 順勢追意
2356.TW,英業達,52.8,0,0,0,20260513,15415,256668,241252,16.6x,7.32%,▲ 順勢追意
6182.TWO,合晶,55.3,0,0,0,20260513,-207929,32242,240171,-0.2x,9.29%,▲ 順勢追意
6282.TW,康舒,51.7,0,0,0,20260513,-7895,221078,228974,-28.0x,3.19%,▲ 順勢追意
3714.TW,富采,70.0,0,0,0,20260513,-180848,44163,225011,-0.2x,-4.50%,★ 壓低偷買
009820.TW,元大納斯達克精選,10.02,0,0,0,20260513,-973,208592,209565,-214.4x,3.30%,▲ 順勢追意
6285.TW,啟碁,270.5,0,0,0,20260513,3127,207980,204853,66.5x,16.09%,▲ 順勢追意
6147.TWO,頎邦,192.0,0,0,0,20260513,-144560,42691,187251,-0.3x,9.71%,▲ 順勢追意
2344.TW,華邦電,122.0,0,0,0,20260513,343644,527578,183934,1.5x,12.44%,▲ 順勢追意
8069.TWO,元太,215.0,0,0,0,20260513,-219,162147,162366,-738.9x,47.77%,▲ 順勢追意
2312.TW,金寶,29.1,0,0,0,20260513,-18040,126515,144556,-7.0x,3.93%,▲ 順勢追意
2408.TW,南亞科,321.0,0,0,0,20260513,167633,310688,143055,1.9x,13.83%,▲ 順勢追意
3105.TWO,穩懋,495.5,0,0,0,20260513,-120696,18474,139170,-0.2x,-0.90%,★ 壓低偷買
2324.TW,仁寶,31.3,0,0,0,20260513,-5486,126483,131970,-23.1x,7.19%,▲ 順勢追意
2485.TW,兆赫,67.2,0,0,0,20260513,-106423,6278,112701,-0.1x,0.75%,▲ 順勢追意
1717.TW,長興,80.4,0,0,0,20260513,13267,122961,109693,9.3x,1.26%,▲ 順勢追意
3026.TW,禾伸堂,325.0,0,0,0,20260513,-75806,25014,100821,-0.3x,19.05%,▲ 順勢追意
2492.TW,華新科,200.0,0,0,0,20260513,33559,127284,93724,3.8x,36.05%,▲ 順勢追意
00996A.TW,主動兆豐台灣豐收,14.06,0,0,0,20260513,-63134,28431,91566,-0.5x,2.11%,▲ 順勢追意
3006.TW,晶豪科,216.5,0,0,0,20260513,70371,161166,90794,2.3x,8.25%,▲ 順勢追意
3260.TWO,威剛,434.0,0,0,0,20260513,-73305,8516,81821,-0.1x,-5.96%,★ 壓低偷買
6187.TWO,萬潤,1225.0,0,0,0,20260513,-73383,7990,81373,-0.1x,0.82%,▲ 順勢追意
2377.TW,微星,115.5,0,0,0,20260513,448,74124,73675,165.3x,15.50%,▲ 順勢追意
009816.TW,凱基台灣TOP50,13.9,0,0,0,20260513,-41096,31955,73052,-0.8x,0.36%,★ 壓低偷買
6173.TWO,信昌電,159.0,0,0,0,20260513,66972,138736,71764,2.1x,57.43%,▲ 順勢追意
4966.TWO,譜瑞-KY,809.0,0,0,0,20260513,137,68234,68096,496.8x,40.94%,▲ 順勢追意
2399.TW,映泰,48.15,0,0,0,20260513,-7729,58267,65996,-7.5x,7.48%,▲ 順勢追意
3707.TWO,漢磊,72.8,0,0,0,20260513,-61226,688,61915,-0.0x,-0.41%,★ 壓低偷買
3374.TWO,精材,237.0,0,0,0,20260513,-29981,28520,58502,-1.0x,19.10%,▲ 順勢追意
3189.TW,景碩,497.5,0,0,0,20260513,-14987,42357,57345,-2.8x,3.11%,▲ 順勢追意
3305.TW,昇貿,130.5,0,0,0,20260513,3007,53993,50985,17.9x,12.50%,▲ 順勢追意
4931.TWO,新盛力,197.0,0,0,0,20260513,8661,58440,49779,6.7x,18.32%,▲ 順勢追意
4576.TW,大銀微系統,248.5,0,0,0,20260513,-35583,13159,48743,-0.4x,6.65%,▲ 順勢追意
2365.TW,昆盈,34.75,0,0,0,20260513,-45090,2735,47826,-0.1x,-5.57%,★ 壓低偷買
