股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,🔥 訊號出現,42800.0,63.47,⚪ 一般監控,50.00%,50.00%,10.14%,-1.91%,8,41981.17,0.5,0.1014
VHM.VN,未知,無,152500.0,55.52,🟢 黃金標的,33.33%,100.00%,8.40%,-5.34%,3,0.0,1.0,0.084
VIC.VN,未知,無,221000.0,70.89,🟢 黃金標的,42.86%,71.43%,10.62%,-3.93%,7,0.0,0.7143,0.1062
BCM.VN,未知,無,53100.0,23.08,⚪ 一般監控,0.00%,50.00%,1.49%,-4.12%,4,0.0,0.5,0.0149
VCB.VN,未知,無,60100.0,50.0,⚪ 一般監控,66.67%,50.00%,6.49%,-1.18%,6,0.0,0.5,0.0649
FPT.VN,未知,無,70700.0,26.15,⚪ 一般監控,50.00%,50.00%,0.56%,-2.70%,2,0.0,0.5,0.0056
HPG.VN,未知,無,27100.0,34.53,⚪ 一般監控,50.00%,50.00%,0.09%,-2.03%,2,0.0,0.5,0.0009
GMD.VN,未知,無,81600.0,83.04,⚪ 一般監控,71.43%,42.86%,0.43%,-3.31%,7,0.0,0.4286,0.0043
MBB.VN,未知,無,25800.0,32.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VID.VN,未知,無,4850.0,45.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,36600.0,31.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VJC.VN,未知,無,173100.0,46.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
E1VFVN30.VN,未知,無,36350.0,72.37,🔴 空頭陷阱,100.00%,75.00%,-0.18%,-0.81%,4,0.0,0.75,-0.0018
SSI.VN,未知,無,27800.0,34.25,🔴 空頭陷阱,66.67%,66.67%,-1.29%,-5.54%,3,0.0,0.6667,-0.0129
VHC.VN,未知,無,61200.0,38.1,🔴 空頭陷阱,25.00%,25.00%,-2.78%,-3.08%,4,0.0,0.25,-0.0278
MWG.VN,未知,無,83700.0,37.32,🔴 空頭陷阱,33.33%,0.00%,-4.59%,-3.89%,3,0.0,0.0,-0.0459
GEE.VN,未知,無,126500.0,64.9,🔴 空頭陷阱,60.00%,0.00%,-6.96%,-8.74%,5,0.0,0.0,-0.0696
VNM.VN,未知,無,59300.0,25.0,🔴 空頭陷阱,0.00%,0.00%,-10.24%,-8.02%,1,0.0,0.0,-0.1024
HVN.VN,未知,無,21150.0,26.47,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0.0,0.0,-0.0438
