
📅 投資日報表: 2026-05-13
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 246.50   | 251.00   | 242.50   | 251.00   | 70,431,323   | 241.21      | 2000     | ▲19,580   |   +4.06%
4142     | 國光生        | 17.60    | 17.90    | 17.60    | 17.80    | 1,087,011    | 25.32       | 1000     | ▼7,520    |  -29.70%
0050     | 元大台灣50     | 94.85    | 95.80    | 94.70    | 95.50    | 113,598,688  | 46.60       | 16016    | ▲783,182  | +104.94%
0056     | 元大高股息      | 44.98    | 45.26    | 44.73    | 45.15    | 67,160,814   | 36.43       | 8000     | ▲69,760   |  +23.94%
00635U   | 期元大S&P黃金   | 49.44    | 49.44    | 49.17    | 49.26    | 4,856,498    | 55.25       | 3000     | ▼17,970   |  -10.84%
00738U   | 期元大道瓊白銀    | 70.60    | 71.30    | 69.75    | 69.75    | 9,912,637    | 66.26       | 1000     | ▲3,490    |   +5.27%
00929    | 復華台灣科技優息   | 25.56    | 25.73    | 25.30    | 25.67    | 44,691,967   | 19.73       | 8000     | ▲47,520   |  +30.11%
009816   | 凱基台灣TOP50  | 13.83    | 13.95    | 13.77    | 13.90    | 263,924,100  | 11.01       | 63000    | ▲182,070  |  +26.25%
00990A   | 主動元大AI新經濟  | 17.90    | 18.08    | 17.60    | 18.06    | 29,919,860   | 11.48       | 5000     | ▲32,900   |  +57.32%
2009     | 第一銅        | 41.90    | 42.40    | 41.05    | 41.25    | 6,517,838    | 50.56       | 4000     | ▼37,240   |  -18.41%
2337     | 旺宏         | 149.00   | 168.00   | 147.00   | 168.00   | 236,659,909  | 95.28       | 2000     | ▲145,440  |  +76.32%
2409     | 友達         | 20.20    | 20.50    | 19.25    | 20.20    | 517,635,841  | 16.21       | 2000     | ▲7,980    |  +24.61%
3481     | 群創         | 35.80    | 37.95    | 33.85    | 37.50    | 1,375,744,143 | 25.10       | 4000     | ▲49,600   |  +49.40%
6806     | 森崴能源       | 19.20    | 19.20    | 19.20    | 19.20    | 0            | 45.39       | 5000     | ▼130,950  |  -57.70%
3105     | 穩懋         | 506.00   | 515.00   | 488.00   | 495.50   | 20,407,618   | 556.47      | 300      | ▼18,291   |  -10.96%
4966     | 譜瑞-KY      | 780.00   | 835.00   | 780.00   | 809.00   | 11,374,075   | 1921.64     | 1000     | ▼1,112,640 |  -57.90%
00403A   | 00403A     | 10.30    | 10.35    | 10.12    | 10.18    | 3,902,221,000 | 10.68       | 26026    | ▼13,013   |   -4.68%
00981A   | 主動統一台股增長   | 29.27    | 29.55    | 29.01    | 29.28    | 430,718,500  | 27.48       | 2000     | ▲3,600    |   +6.55%
2313     | 華通         | 253.50   | 258.50   | 237.00   | 237.00   | 91,164,517   | 250.71      | 1000     | ▼13,710   |   -5.47%
2330     | 台積電        | 2205.00  | 2240.00  | 2205.00  | 2220.00  | 35,350,292   | 225.55      | 10       | ▲19,944   | +884.26%
6239     | 力成         | 224.00   | 232.00   | 220.00   | 232.00   | 12,443,958   | 243.21      | 1000     | ▼11,210   |   -4.61%
6789     | 采鈺         | 582.00   | 596.00   | 570.00   | 583.00   | 5,746,567    | 593.50      | 400      | ▼4,200    |   -1.77%
5276     | 達輝-KY      | 20.70    | 20.70    | 19.60    | 20.55    | 96,000       | 22.18       | 300      | ▼489      |   -7.35%
5474     | 聰泰         | 161.50   | 163.50   | 159.00   | 162.50   | 356,072      | 175.15      | 2000     | ▼25,300   |   -7.22%
6849     | 奇鼎科技       | 240.00   | 240.00   | 226.00   | 235.00   | 349,685      | 266.40      | 280      | ▼8,792    |  -11.79%
7853     | 政美應用       | 375.00   | 399.50   | 354.50   | 382.00   | 1,307,618    | 409.29      | 280      | ▼7,641    |   -6.67%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       7,140,197    📊 未實現損益:         -43,899 (  -0.61%)
