股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
4510,高鋒,46.60,1543,55.20,35.05,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
6194,育富,32.25,65,39.65,30.95,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
6124,業強,29.30,101,37.95,23.30,---,離開盤整 (向下),無,無,跌破布林下軌 (29.48),離開盤整 (向下)
00757,統一FANG+,128.20,3162,128.20,89.85,---,貼軌運行,無,無,股價於高位貼軌 (128.20 > 1.5σ)，動能強勁,貼軌運行
2101,南港,32.45,3299,45.45,31.02,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
00945,凱基美國非投等債,14.45,7771,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
4556,旭然,42.10,438,45.55,22.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,36.85,557,40.45,29.06,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
6624,萬年清,47.50,81,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2835.00,2945,3055.00,251.14,---,均線糾擺,無,連1日大跌,MA 乖離率僅 1.27%,均線糾擺
00685,群益臺灣加權正2,249.30,1711,259.50,60.95,---,進入盤整,無,無,ADX 為 18.77 (低於 20),進入盤整
6446,藥華藥,782.00,7384,782.00,438.80,📅 預告 (20260514),強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (743.09)，進入噴發段,強勢突破 (軌外)
009813,貝萊德標普卓越50,11.22,5278,11.22,9.64,---,貼軌運行,無,無,股價於高位貼軌 (11.22 > 1.5σ)，動能強勁,貼軌運行
6485,點序,81.20,532,124.50,50.00,⚠️ 今天 (20260513),均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
6294,智基,29.20,175,56.63,29.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,90.80,110,126.00,90.80,---,離開盤整 (向下),無,無,跌破布林下軌 (90.80),離開盤整 (向下)
6775,穎台科技,69.80,9369,71.80,20.40,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (65.81)，進入噴發段,強勢突破 (軌外)
00981,主動中信非投等債,10.36,10391,10.58,9.91,---,均線糾擺,無,無,MA 乖離率僅 0.10%,均線糾擺
5455,昇益,25.45,52,42.60,23.05,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
2374,佳能,79.90,11823,94.96,38.65,---,進入盤整,無,無,ADX 為 16.45 (低於 20),進入盤整
6113,亞矽,24.00,214,30.21,18.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,16.90,223,20.45,13.65,---,趨勢運行,隔二漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,26.80,28,32.25,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,12.90,2812,16.70,9.01,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (12.71)，進入噴發段,強勢突破 (軌外)
6141,柏承,28.55,1598,36.70,9.19,---,進入盤整,無,連1日大跌,ADX 為 11.03 (低於 20),進入盤整
5243,乙盛-KY,103.00,2968,127.00,42.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,98.40,352554,104.50,40.40,---,貼軌運行,無,連1日大跌,股價於高位貼軌 (98.40 > 1.5σ)，動能強勁,貼軌運行
3372,典範,18.85,773,25.65,12.65,---,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
4968,立積,115.50,1253,166.50,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
6158,禾昌,18.05,26,24.75,17.70,---,均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
8433,弘帆,53.70,38,75.40,50.00,---,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
00991,主動復華未來50,18.12,92485,18.42,9.66,---,進入盤整,無,無,ADX 為 15.75 (低於 20),進入盤整
2417,圓剛,49.00,1822,56.90,33.40,📅 預告 (20260514),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,68.00,8193,77.70,34.75,---,均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
2351,順德,182.00,7169,190.50,66.04,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,56.30,833,58.00,47.60,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
7893,睿信,215.50,95,249.00,140.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.61,38,4.67,3.61,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
8222,寶一,35.20,306,65.83,34.10,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
7743,金利食安,20.50,5,43.90,19.80,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (20.32)，進入噴發段,強勢突破 (軌外)
3499,環天科,14.65,101,21.35,13.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,5720.00,3018,5720.00,641.21,📅 預告 (20260515),強勢突破 (軌外),無,無,股價衝破布林上軌 (5512.51)，進入噴發段,強勢突破 (軌外)
6261,久元,119.00,4744,133.50,56.72,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,66.00,1,87.00,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
3287,廣寰科,32.10,3437,32.10,28.05,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
6658,聯策,213.00,619,213.00,46.40,---,貼軌運行,連3日大漲,無,股價於高位貼軌 (213.00 > 1.5σ)，動能強勁,貼軌運行
2497,怡利電,59.00,960,61.30,36.72,---,進入盤整,無,無,ADX 為 9.10 (低於 20),進入盤整
2059,川湖,5250.00,412,5520.00,1725.89,---,貼軌運行,無,無,股價於高位貼軌 (5250.00 > 1.5σ)，動能強勁,貼軌運行
7773,富禾生醫,28.35,46,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,28.40,72,66.58,27.90,---,進入盤整,無,無,ADX 為 14.27 (低於 20),進入盤整
6913,鴻呈,132.00,887,156.00,95.13,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.36%,均線糾擺
00749,凱基新興債10+,31.55,100,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.12%,均線糾擺
3030,德律,414.00,1407,417.50,96.69,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,54.40,177,123.00,54.20,---,進入盤整,無,無,ADX 為 14.98 (低於 20),進入盤整
6677,瑩碩生技,18.40,27,29.05,16.05,---,進入盤整,無,無,ADX 為 19.95 (低於 20),進入盤整
9802,鈺齊-KY,79.20,372,112.32,73.90,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
3219,倚強科,86.80,3736,109.50,38.67,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (81.52)，進入噴發段,強勢突破 (軌外)
00918,大華優利高填息30,25.48,28999,25.49,19.30,---,貼軌運行,無,無,股價於高位貼軌 (25.48 > 1.5σ)，動能強勁,貼軌運行
7848,騏億鑫,482.50,18,529.00,279.50,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
4951,精拓科,127.00,260,140.00,57.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,67.60,1228,82.11,56.20,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
4537,旭東,175.00,238,195.00,26.49,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,46.50,1,55.80,45.00,---,離開盤整 (向下),無,無,跌破布林下軌 (47.16),離開盤整 (向下)
4167,松瑞藥,19.25,804,21.85,17.00,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
00641,富邦日本反1,3.88,3864,6.03,3.88,---,離開盤整 (向下),無,無,跌破布林下軌 (3.89),離開盤整 (向下)
7842,天能綠電,116.00,93,276.68,116.00,---,離開盤整 (向下),無,無,跌破布林下軌 (121.99),離開盤整 (向下)
00912,中信臺灣智慧50,30.70,1887,31.05,15.75,---,進入盤整,無,無,ADX 為 17.21 (低於 20),進入盤整
2743,山富,69.60,111,103.36,67.35,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
6617,共信-KY,67.60,498,115.50,60.20,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,137.50,14246,138.00,123.72,---,貼軌運行,無,無,股價於高位貼軌 (137.50 > 1.5σ)，動能強勁,貼軌運行
8354,冠好,17.80,623,19.00,13.92,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.31%,均線糾擺
2428,興勤,203.00,1382,204.50,120.05,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (200.68)，進入噴發段,強勢突破 (軌外)
6818,連騰,62.00,121,100.50,32.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,152.50,335,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
2901,欣欣,23.35,29,27.06,22.80,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
4554,橙的,34.25,466,43.34,24.70,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (32.27)，進入噴發段,強勢突破 (軌外)
6173,信昌電,159.00,3380,159.00,33.15,📅 預告 (20260521),強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (146.20)，進入噴發段,強勢突破 (軌外)
3224,三顧,44.60,233,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,140.50,26812,158.50,98.15,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
8930,青鋼,28.85,33,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
2464,盟立,112.50,13171,122.00,53.30,---,進入盤整,無,無,ADX 為 11.47 (低於 20),進入盤整
2248,華勝-KY,54.30,40,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
7758,睿騰能源,46.00,12,58.77,35.05,---,進入盤整,無,連1日大跌,ADX 為 10.83 (低於 20),進入盤整
4765,磐采,21.05,55,31.15,11.45,---,進入盤整,連1日大漲,無,ADX 為 15.58 (低於 20),進入盤整
2884,玉山金,31.90,31007,35.10,26.60,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
2007,燁興,7.23,303,9.03,6.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,116.00,279,161.50,30.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,6.10,240,11.40,4.59,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.90,198,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
1725,元禎,31.60,173,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
006201,元大富櫃50,47.92,476,48.65,17.87,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,29.80,3855,35.05,8.90,---,進入盤整,無,無,ADX 為 16.01 (低於 20),進入盤整
6808,三鼎生技,30.25,110,61.09,30.25,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,11.25,496705,11.65,6.69,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (10.60)，進入噴發段,強勢突破 (軌外)
7815,新特,478.50,156,580.34,107.48,---,進入盤整,無,無,ADX 為 17.53 (低於 20),進入盤整
2453,凌群,53.90,395,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
6735,美達科技,139.00,507,145.00,42.19,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,23.45,4,29.60,19.80,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
3609,三一東林,25.35,252,52.90,21.20,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,40.20,34,48.50,40.10,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
8923,時報,19.40,4,22.55,18.55,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
7789,開展,35.25,3,65.00,31.45,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
8068,全達,22.45,276,28.90,17.65,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
9958,世紀鋼,104.50,2156,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
1586,和勤,21.70,694,30.40,21.55,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
006208,富邦台50,221.20,7620,226.80,95.73,---,進入盤整,無,無,ADX 為 11.13 (低於 20),進入盤整
8932,智通*,96.00,2916,118.75,43.25,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
1709,和益,18.45,552,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
8908,欣雄,39.35,325,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
4174,浩鼎,32.70,632,79.50,31.50,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
00930,永豐ESG低碳高息,21.48,2332,21.91,15.59,---,進入盤整,無,無,ADX 為 19.38 (低於 20),進入盤整
6597,立誠,76.90,52,109.91,51.00,---,貼軌運行,無,無,股價於高位貼軌 (76.90 > 1.5σ)，動能強勁,貼軌運行
3055,蔚華科,113.50,11592,113.50,47.17,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (108.75)，進入噴發段,強勢突破 (軌外)
5276,達輝-KY,20.55,97,22.20,13.44,---,進入盤整,連1日大漲,無,ADX 為 9.99 (低於 20),進入盤整
1584,精剛,20.00,764,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
2722,夏都,23.70,50,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
7562,博來科技,53.30,0,56.50,33.09,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,17.90,48,23.80,17.20,---,離開盤整 (向下),無,無,跌破布林下軌 (18.05),離開盤整 (向下)
2885,元大金,55.80,19489,56.50,28.82,---,進入盤整,無,無,ADX 為 9.10 (低於 20),進入盤整
6812,梭特,70.30,210,104.00,41.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,41.60,326,71.01,41.60,---,離開盤整 (向下),無,無,跌破布林下軌 (42.81),離開盤整 (向下)
8472,夠麻吉,70.00,13,106.50,26.00,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
3306,鼎天,44.55,189,68.80,36.86,---,離開盤整 (向下),無,無,跌破布林下軌 (44.95),離開盤整 (向下)
2929,淘帝-KY,5.54,198,11.45,5.50,---,進入盤整,無,無,ADX 為 16.41 (低於 20),進入盤整
6473,美賣*,9.40,102,17.00,5.92,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
6645,金萬林-創,12.85,22,26.30,12.75,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
7871,安立璽榮-KY,69.20,553,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,305.00,302,406.00,149.52,---,進入盤整,無,無,ADX 為 13.59 (低於 20),進入盤整
00881,國泰台灣科技龍頭,50.05,19079,50.95,18.82,---,進入盤整,無,無,ADX 為 18.16 (低於 20),進入盤整
7825,和亞智慧,99.00,221,220.00,43.68,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,80.40,32114,82.70,23.90,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
6127,九豪,47.50,6086,51.30,17.15,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
7556,意德士,265.00,147,319.00,130.30,---,進入盤整,無,無,ADX 為 12.38 (低於 20),進入盤整
5206,坤悅,23.75,61,38.05,22.40,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
4763,材料*-KY,41.35,7111,95.92,41.25,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2535,達欣工,75.00,2568,76.60,55.50,---,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
5464,霖宏,62.00,2540,63.30,21.96,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (61.66)，進入噴發段,強勢突破 (軌外)
2013,中鋼構,42.65,85,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
3284,太普高,16.30,167,26.55,15.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4528,江興鍛,16.15,50,21.40,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
1714,和桐,9.89,6891,10.25,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
1808,潤隆,28.90,2213,35.95,28.30,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
3709,鑫聯大投控,81.90,2320,92.90,33.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,26.25,9077,38.24,22.75,---,貼軌運行,無,無,股價於高位貼軌 (26.25 > 1.5σ)，動能強勁,貼軌運行
1568,倉佑,28.60,245,30.20,21.00,---,均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
7854,佐茂,102.00,163,130.00,40.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.10,68,28.05,23.10,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6129,普誠,15.85,627,18.40,10.00,---,均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
5475,德宏,311.00,2781,400.00,10.90,---,進入盤整,無,無,ADX 為 11.61 (低於 20),進入盤整
5289,宜鼎,1765.00,3600,1795.00,210.19,---,貼軌運行,無,無,股價於高位貼軌 (1765.00 > 1.5σ)，動能強勁,貼軌運行
5514,三豐,15.35,7,18.65,15.20,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
3587,閎康,396.00,10449,396.00,136.18,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (391.47)，進入噴發段,強勢突破 (軌外)
5202,力新,12.60,232,26.33,12.60,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
2020,美亞,22.10,554,27.09,21.80,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
6532,瑞耘,101.50,1699,114.00,49.30,---,進入盤整,無,無,ADX 為 11.03 (低於 20),進入盤整
00927,群益半導體收益,34.95,29351,35.87,14.94,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00950,凱基A級公司債,14.00,6201,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
7843,英柏得,130.50,160,142.50,25.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,28.60,231,45.75,11.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4529,淳紳,4.81,224,6.01,3.04,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,12.40,48,20.55,12.10,---,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
4908,前鼎,234.50,458,250.00,69.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3029,零壹,97.10,1036,130.50,93.00,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
7769,鴻勁,7440.00,2408,7440.00,2385.00,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (7010.38)，進入噴發段,強勢突破 (軌外)
4958,臻鼎-KY,442.50,72679,442.50,92.46,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6245,立端,82.80,1757,87.00,60.60,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
3447,展達,37.80,157,82.40,36.65,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
00726,國泰新興投等債,32.71,174,33.85,28.69,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
3583,辛耘,966.00,6900,966.00,260.64,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (947.21)，進入噴發段,強勢突破 (軌外)
00940,元大台灣價值高息,11.17,46630,11.31,8.30,---,進入盤整,無,無,ADX 為 18.61 (低於 20),進入盤整
3706,神達,82.10,29607,107.00,45.77,📅 預告 (20260528),均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6987,寶晶能源*,20.05,97,42.00,19.30,---,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
5009,榮剛,37.85,6508,43.29,30.50,---,進入盤整,無,無,ADX 為 14.85 (低於 20),進入盤整
6815,晶鑽生醫,27.00,115,74.50,27.00,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5278,尚凡*,24.75,1405,45.93,22.60,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (24.42)，進入噴發段,強勢突破 (軌外)
3054,立萬利,67.80,197,90.30,22.10,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
6908,宏�砦C戲-創,38.70,20,69.90,37.65,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
2031,新光鋼,38.55,1029,44.85,36.10,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
