代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.36,23.75,5990,25,6000,25.00,23.55,24.38,24.95,55248,-,
1269,乾杯,68.86,67.5,2998,70.8,2886,74.20,67.50,70.65,70.80,16118,-,
1271,晨暉生技,63.41,62.3,9000,62.7,6000,63.30,61.30,61.89,62.50,53690,-,
1293,利統,27.32,26.9,6000,27.9,3000,28.25,27.00,27.35,27.90,12003,-,
1343,旭東環保,21.08,20.9,5000,21.65,3000,21.70,20.90,21.19,21.00,20659,-,
1480,東盟開發,9.12,9.12,2000,9.3,5000,9.12,9.12,9.12,9.12,3000,-,
1594,日高,10.24,9.55,5000,10,4996,10.20,9.55,9.72,10.00,27158,-,
1780,立弘,31.12,30.95,3000,31.15,3000,31.35,31.00,31.15,31.10,103676,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.09,20,4000,20.75,3000,20.30,20.00,20.17,20.00,68592,-,
2237,華德動能,36.48,37,2000,37.3,2000,37.65,35.90,37.06,37.00,407573,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.15,26.9,3000,27.25,3000,27.00,26.90,26.94,27.00,5080,-,
2249,湧盛,127.82,123.5,2000,127,3000,127.00,122.00,123.93,127.00,55665,115/05/08,送件申請上櫃
2252,為昇科,18.04,17.9,9000,18.25,4999,18.30,17.85,18.16,17.90,27763,-,
2255,凱銳光電,20.09,20.15,3000,21.05,3000,21.05,19.65,20.42,21.05,65981,-,
2256,歐特明,68.00,66,5452,67.6,3000,71.20,66.00,67.88,66.00,194118,-,
2644,中信造船,79.49,79,3000,79.5,3000,80.20,78.60,79.16,79.70,75942,-,
2733,維格餅家,11.17,10.55,5000,11,3999,11.30,10.30,10.63,11.00,39806,-,
2741,老四川,21.04,20.9,3000,21.4,3000,21.40,20.90,21.01,21.40,18350,-,
2758,路易莎咖啡,66.17,64.9,3000,66.3,2969,67.40,65.30,65.86,66.30,2825,-,
2760,巨宇翔,20.19,19.95,10000,21,6000,-,-,-,-,-,-,
2761,橘焱胡同,14.92,14.9,4873,15.45,5000,15.25,14.90,15.00,14.90,5157,-,
2938,床的世界,23.70,23.05,3000,23.8,5000,23.80,23.05,23.20,23.80,7068,115/04/29,送件申請上櫃
2940,歐都納,24.30,23.45,6000,24.25,3000,-,-,-,-,-,-,
2942,京站,38.98,38.35,3000,39.15,6000,38.85,37.55,38.30,38.50,29065,-,
3097,拍檔,25.19,24.95,3000,26,5999,26.00,24.75,25.04,26.00,5545,-,
3117,年程,25.69,22.5,5000,23.5,3000,25.40,22.20,23.35,23.00,151030,-,
3184,微邦,26.26,24.85,2600,25.15,2950,26.50,24.85,25.46,24.85,740047,-,
