股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
6285.TW,啟��,🔥 訊號出現,197.0,61.34,🟢 黃金標的,50.00%,66.67%,11.83%,-2.21%,6,192.64,0.6667,0.1183
3673.TW,TPK-KY,🔥 訊號出現,48.7000007629,76.78,🔴 空頭陷阱,0.00%,0.00%,-3.07%,-3.41%,3,47.04,0.0,-0.0307
5347.TWO,世界,無,121.0,54.17,🟢 黃金標的,50.00%,100.00%,15.73%,-2.33%,6,0.0,1.0,0.1573
4956.TW,光鋐,無,35.7999992371,59.23,🟢 黃金標的,57.14%,85.71%,3.16%,-5.95%,7,0.0,0.8571,0.0316
00715L.TW,期街口S&P布蘭特油正2,無,66.25,59.15,🟢 黃金標的,83.33%,83.33%,25.70%,-6.49%,6,0.0,0.8333,0.257
3037.TW,欣興,無,564.0,51.88,🟢 黃金標的,66.67%,83.33%,13.36%,-3.39%,6,0.0,0.8333,0.1336
3105.TWO,穩懋,無,407.0,68.19,🟢 黃金標的,57.14%,71.43%,4.12%,-6.96%,7,0.0,0.7143,0.0412
8046.TW,南電,無,624.0,57.29,🟢 黃金標的,70.00%,60.00%,9.35%,-3.80%,10,0.0,0.6,0.0935
2489.TW,瑞軒,無,35.4000015259,40.3,🟢 黃金標的,71.43%,57.14%,3.42%,-2.76%,7,0.0,0.5714,0.0342
2303.TW,聯電,無,58.2999992371,44.44,⚪ 一般監控,50.00%,50.00%,0.72%,-8.12%,4,0.0,0.5,0.0072
6147.TWO,頎邦,無,89.8000030518,74.32,⚪ 一般監控,33.33%,50.00%,1.97%,-5.59%,6,0.0,0.5,0.0197
00642U.TW,期元大S&P石油,無,30.9400005341,64.75,⚪ 一般監控,66.67%,50.00%,3.72%,-6.57%,6,0.0,0.5,0.0372
2455.TW,全新,無,284.5,66.77,⚪ 一般監控,0.00%,50.00%,6.65%,-6.51%,4,0.0,0.5,0.0665
3163.TWO,波若威,無,1045.0,55.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
2481.TW,強茂,無,104.5,54.45,🔴 空頭陷阱,0.00%,0.00%,-4.63%,-8.34%,4,0.0,0.0,-0.0463
6213.TW,聯茂,無,187.0,70.61,🔴 空頭陷阱,33.33%,0.00%,-13.29%,-9.68%,3,0.0,0.0,-0.1329
6919.TW,康霈*,無,105.0,37.32,🔴 空頭陷阱,0.00%,0.00%,-0.88%,-8.24%,1,0.0,0.0,-0.0088
8021.TW,尖點,無,266.5,59.56,🔴 空頭陷阱,0.00%,0.00%,-6.83%,-7.63%,2,0.0,0.0,-0.0683
8086.TWO,宏捷科,無,138.0,54.14,🔴 空頭陷阱,50.00%,0.00%,-4.08%,-6.91%,2,0.0,0.0,-0.0408
