=== 殖利率掃描報告 (20260407) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 6596.TWO: 19.62% (歷史分位: 100.0%)
[🔥 10日新高] 3712.TW: 16.9% (歷史分位: 100.0%)
[🔥 10日新高] 2520.TW: 13.06% (歷史分位: 94.0%)
[🔥 10日新高] 2528.TW: 12.2% (歷史分位: 100.0%)
[🔥 10日新高] 2387.TW: 10.19% (歷史分位: 72.6%)
[🔥 10日新高] 1446.TW: 9.2% (歷史分位: 14.5%)
[🔥 10日新高] 2543.TW: 8.73% (歷史分位: 100.0%)
[🔥 10日新高] 8410.TWO: 8.4% (歷史分位: 97.5%)
[🔥 10日新高] 2534.TW: 7.65% (歷史分位: 100.0%)
[🔥 10日新高] 6171.TWO: 7.56% (歷史分位: 12.7%)
[🔥 10日新高] 2392.TW: 7.52% (歷史分位: 100.0%)
[🔥 10日新高] 4420.TWO: 7.29% (歷史分位: 13.6%)
[🔥 10日新高] 1307.TW: 7.1% (歷史分位: 17.9%)
[🔥 10日新高] 2109.TW: 6.87% (歷史分位: 14.5%)
[🔥 10日新高] 1477.TW: 6.86% (歷史分位: 100.0%)
[🔥 10日新高] 6591.TW: 6.8% (歷史分位: 100.0%)
[🔥 10日新高] 9802.TW: 6.75% (歷史分位: 100.0%)
[🔥 10日新高] 3130.TW: 6.71% (歷史分位: 100.0%)
[🔥 10日新高] 5403.TWO: 6.62% (歷史分位: 100.0%)
[🔥 10日新高] 9938.TW: 6.6% (歷史分位: 100.0%)
[🔥 10日新高] 6918.TW: 6.49% (歷史分位: 100.0%)
[🔥 10日新高] 2718.TWO: 6.49% (歷史分位: 100.0%)
[🔥 10日新高] 2432.TW: 6.48% (歷史分位: 55.2%)
[🔥 10日新高] 1236.TW: 6.46% (歷史分位: 100.0%)
[🔥 10日新高] 8924.TWO: 6.45% (歷史分位: 100.0%)
[🔥 10日新高] 9935.TW: 6.37% (歷史分位: 14.5%)
[🔥 10日新高] 6108.TW: 6.31% (歷史分位: 13.7%)
[🔥 10日新高] 7715.TWO: 6.25% (歷史分位: 16.9%)
[🔥 10日新高] 4754.TWO: 6.2% (歷史分位: 100.0%)
[🔥 10日新高] 6768.TW: 6.19% (歷史分位: 92.2%)
[🔥 10日新高] 6279.TWO: 6.1% (歷史分位: 99.2%)
[🔥 10日新高] 6996.TWO: 6.08% (歷史分位: 17.8%)
[🔥 10日新高] 9951.TWO: 6.05% (歷史分位: 100.0%)
[🔥 10日新高] 3617.TW: 6.01% (歷史分位: 15.4%)
[🔥 10日新高] 6281.TW: 6.0% (歷史分位: 29.1%)
[🔥 10日新高] 6807.TW: 5.98% (歷史分位: 13.8%)
[🔥 10日新高] 8936.TWO: 5.98% (歷史分位: 100.0%)
[🔥 10日新高] 2433.TW: 5.94% (歷史分位: 13.7%)
[🔥 10日新高] 3029.TW: 5.91% (歷史分位: 99.1%)
[🔥 10日新高] 5878.TWO: 5.85% (歷史分位: 100.0%)
[🔥 10日新高] 4532.TW: 5.81% (歷史分位: 23.9%)
[🔥 10日新高] 6957.TW: 5.81% (歷史分位: 13.8%)
[🔥 10日新高] 4441.TW: 5.76% (歷史分位: 100.0%)
[🔥 10日新高] 1535.TW: 5.75% (歷史分位: 81.2%)
[🔥 10日新高] 2114.TW: 5.73% (歷史分位: 100.0%)
[🔥 10日新高] 6890.TW: 5.71% (歷史分位: 100.0%)
[🔥 10日新高] 5490.TWO: 5.67% (歷史分位: 100.0%)
[🔥 10日新高] 6721.TWO: 5.63% (歷史分位: 100.0%)
[🔥 10日新高] 1615.TW: 5.6% (歷史分位: 98.3%)
[🔥 10日新高] 8476.TW: 5.6% (歷史分位: 67.2%)
[🔥 10日新高] 8926.TW: 5.6% (歷史分位: 100.0%)
[🔥 10日新高] 9924.TW: 5.57% (歷史分位: 17.4%)
[🔥 10日新高] 2013.TW: 5.51% (歷史分位: 94.0%)
[🔥 10日新高] 5215.TW: 5.47% (歷史分位: 13.7%)
[🔥 10日新高] 6470.TWO: 5.43% (歷史分位: 36.4%)
[🔥 10日新高] 3611.TWO: 5.42% (歷史分位: 100.0%)
[🔥 10日新高] 3708.TW: 5.31% (歷史分位: 99.1%)
[🔥 10日新高] 2732.TWO: 5.29% (歷史分位: 11.9%)
[🔥 10日新高] 6776.TW: 5.28% (歷史分位: 36.2%)
[🔥 10日新高] 9910.TW: 5.2% (歷史分位: 78.6%)
