股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
6570,維田,53.80,227,64.28,36.51,---,3.53%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7806,精華生醫,62.10,9,80.50,61.00,---,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
6831,邁科,923.00,1165,956.00,98.47,---,0.74%,貼軌運行,無,無,股價於高位貼軌 (923.00 > 1.5σ)，動能強勁,貼軌運行
00696,富邦美債20年,29.48,1753,30.21,26.05,---,0.94%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
6153,嘉聯益,20.40,4868,24.45,10.50,---,---,進入盤整,無,無,ADX 為 15.15 (低於 20),進入盤整
8261,富鼎,320.00,35045,327.00,75.30,---,4.05%,貼軌運行,無,無,股價於高位貼軌 (320.00 > 1.5σ)，動能強勁,貼軌運行
6205,詮欣,76.90,1070,98.20,37.00,---,3.47%,進入盤整,連1日大漲,無,ADX 為 12.61 (低於 20),進入盤整
7595,世基生醫,6.83,44,13.60,6.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3479,安勤,143.00,1434,144.00,83.70,---,5.22%,貼軌運行,無,無,股價於高位貼軌 (143.00 > 1.5σ)，動能強勁,貼軌運行
1789,神隆,20.85,1465,28.25,16.02,---,2.02%,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
3171,炎洲流通,68.20,36,79.40,38.22,---,7.01%,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
4721,美琪瑪,91.20,687,101.00,57.22,---,3.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911608,明輝-DR,2.85,39,3.51,2.59,---,1.89%,進入盤整,無,無,ADX 為 16.15 (低於 20),進入盤整
6924,榮惠-KY創,129.50,63,193.50,47.80,---,7.45%,均線糾擺,連1日大漲,無,MA 乖離率僅 1.28%,均線糾擺
3044,健鼎,520.00,1628,573.00,232.13,---,4.08%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
3011,今皓,14.10,929,17.15,11.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
00876,元大全球5G,100.20,336,106.00,34.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00676,富邦臺灣加權反1,5.45,7944,12.47,5.32,---,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
4961,天鈺,173.00,1264,213.16,135.00,---,5.89%,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
2012,春雨,16.35,171,18.23,14.15,---,5.31%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8114,振樺電,203.00,717,292.50,164.00,---,2.62%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,46.00,4,66.90,24.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8028,昇陽半導體,334.50,11307,356.50,128.00,---,1.49%,貼軌運行,隔二漲,無,股價於高位貼軌 (334.50 > 1.5σ)，動能強勁,貼軌運行
6972,博瑞達應材,25.70,53,31.40,22.70,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (25.31)，進入噴發段,強勢突破 (軌外)
6443,元晶,34.45,4708,52.30,11.95,---,1.64%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2748,雲品,40.10,165,49.24,38.45,---,4.02%,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
6525,捷敏-KY,183.00,10742,183.00,65.60,---,5.85%,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (182.31)，進入噴發段,強勢突破 (軌外)
6877,鏵友益,136.50,251,186.00,71.37,---,0.1%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
