股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
VPB.VN,未知,🔥 訊號出現,27800.0,77.19,⚪ 一般監控,0.00%,50.00%,1.69%,-1.32%,2,27433.52,0.5,0.0169
HDB.VN,未知,🔥 訊號出現,26950.0,84.31,🔴 空頭陷阱,20.00%,40.00%,-0.89%,-2.11%,5,26380.61,0.4,-0.0089
HVN.VN,未知,🔥 訊號出現,25300.0,67.31,🔴 空頭陷阱,50.00%,0.00%,-4.38%,-4.72%,2,24105.4,0.0,-0.0438
BID.VN,未知,無,42250.0,55.96,🟢 黃金標的,50.00%,70.00%,5.91%,-2.46%,10,0.0,0.7,0.0591
PLX.VN,未知,無,36550.0,28.57,🟢 黃金標的,77.78%,66.67%,8.74%,-4.83%,9,0.0,0.6667,0.0874
VCB.VN,未知,無,62000.0,55.26,🟡 妖股/高波動,66.67%,33.33%,3.17%,-1.85%,12,0.0,0.3333,0.0317
LPB.VN,未知,無,51000.0,63.19,⚪ 一般監控,57.14%,71.43%,2.65%,-1.51%,7,0.0,0.7143,0.0265
VIC.VN,未知,無,220300.0,71.54,⚪ 一般監控,66.67%,50.00%,3.00%,-4.57%,6,0.0,0.5,0.03
BCM.VN,未知,無,51100.0,27.78,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0.0,0.5,0.0175
VNM.VN,未知,無,54900.0,19.04,⚪ 一般監控,40.00%,40.00%,0.33%,-3.85%,5,0.0,0.4,0.0033
MBB.VN,未知,無,25600.0,61.11,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VID.VN,未知,無,4800.0,43.48,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,36540.0,55.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,27350.0,55.0,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0.0,0.5,-0.0279
GMD.VN,未知,無,76400.0,36.21,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0.0,0.5,-0.0111
VHC.VN,未知,無,59300.0,55.84,🔴 空頭陷阱,28.57%,42.86%,-0.68%,-3.11%,7,0.0,0.4286,-0.0068
FPT.VN,未知,無,72300.0,40.3,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0.0,0.4,-0.0016
FRT.VN,未知,無,120400.0,55.7,🔴 空頭陷阱,50.00%,33.33%,-1.23%,-2.71%,6,0.0,0.3333,-0.0123
E1VFVN30.VN,未知,無,35990.0,76.33,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0.0,0.3333,-0.0142
HPG.VN,未知,無,23250.0,25.0,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0.0,0.3333,-0.0029
VHM.VN,未知,無,151600.0,73.56,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0.0,0.2,-0.0141
GEE.VN,未知,無,88200.0,31.18,🔴 空頭陷阱,54.55%,18.18%,-5.81%,-7.55%,11,0.0,0.1818,-0.0581
MWG.VN,未知,無,78900.0,47.71,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0.0,0.0,-0.0617
VJC.VN,未知,無,141800.0,50.86,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0.0,0.0,-0.0302
