日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-03,1540,喬福,22.8,44.99,2000,-44380,-49.32%
2026-07-03,2399,映泰,50.0,41.99,3000,24030,19.08%
2026-07-03,2609,陽明,52.4,77.27,1000,-24870,-32.19%
2026-07-03,2618,長榮航,43.85,46.14,2000,-4580,-4.96%
2026-07-03,00738U,期元大道瓊白銀,50.25,68.36,1000,-18110,-26.49%
2026-07-03,00635U,期元大S&P黃金,43.6,53.65,2000,-20100,-18.73%
2026-07-03,009816,凱基台灣TOP50,15.75,11.32,35000,155050,39.13%
