代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
8033.TW,雷虎,204.5,0,0,0,20260703,11051,356983,345931,32.3x,45.55%,▲ 順勢追意
6116.TW,彩晶,18.15,0,0,0,20260703,-238588,12824,251413,-0.1x,-0.55%,★ 壓低偷買
6770.TW,力積電,73.4,0,0,0,20260703,-676284,-450166,226118,0.7x,-6.26%,🚨 外資提款
6282.TW,康舒,58.3,0,0,0,20260703,-99797,2187,101985,-0.0x,7.76%,▲ 順勢追意
4958.TW,臻鼎-KY,613.0,0,0,0,20260703,-117256,-25616,91640,0.2x,5.69%,🚨 外資提款
6239.TW,力成,338.0,0,0,0,20260703,-44024,35680,79705,-0.8x,7.64%,▲ 順勢追意
4904.TW,遠傳,105.0,0,0,0,20260703,-95374,-17678,77696,0.2x,-1.87%,🚨 外資提款
6155.TW,鈞寶,87.0,0,0,0,20260703,-68219,-1962,66257,0.0x,1.05%,🚨 外資提款
9904.TW,寶成,24.45,0,0,0,20260703,-50594,4794,55389,-0.1x,1.96%,▲ 順勢追意
4989.TW,榮科,110.5,0,0,0,20260703,-24290,26851,51142,-1.1x,40.55%,▲ 順勢追意
4919.TW,新唐,176.5,0,0,0,20260703,-47864,797,48662,-0.0x,4.75%,▲ 順勢追意
5285.TW,界霖,96.9,0,0,0,20260703,-40371,3937,44308,-0.1x,-2.91%,★ 壓低偷買
6209.TW,今國光,80.0,0,0,0,20260703,-42975,-5581,37394,0.1x,-1.60%,🚨 外資提款
4906.TW,正文,43.7,0,0,0,20260703,-34563,-3478,31085,0.1x,5.30%,🚨 外資提款
8028.TW,昇陽半導體,334.5,0,0,0,20260703,-12233,18226,30459,-1.5x,17.16%,▲ 順勢追意
6153.TW,嘉聯益,20.4,0,0,0,20260703,-31401,-2586,28815,0.1x,-6.21%,🚨 外資提款
6168.TW,宏齊,29.9,0,0,0,20260703,-24262,-300,23962,0.0x,-1.16%,🚨 外資提款
8422.TW,可寧衛*,28.35,0,0,0,20260703,-5062,17261,22323,-3.4x,4.81%,▲ 順勢追意
4927.TW,泰鼎-KY,46.55,0,0,0,20260703,-13525,6127,19652,-0.5x,1.97%,▲ 順勢追意
4720.TW,德淵,26.0,0,0,0,20260703,46,18678,18631,398.8x,16.07%,▲ 順勢追意
6202.TW,盛群,67.0,0,0,0,20260703,-12641,1685,14326,-0.1x,4.85%,▲ 順勢追意
4526.TW,東台,41.5,0,0,0,20260703,24624,38441,13816,1.6x,6.82%,▲ 順勢追意
6658.TW,聯策,208.5,0,0,0,20260703,-4657,8456,13114,-1.8x,-2.11%,★ 壓低偷買
8358.TWO,金居,590.0,0,0,0,20260703,-25100,-12144,12955,0.5x,3.51%,🚨 外資提款
8070.TW,長華*,56.0,0,0,0,20260703,-13251,-666,12585,0.1x,4.28%,🚨 外資提款
8105.TW,凌巨,21.75,0,0,0,20260703,-5230,7294,12525,-1.4x,-3.97%,★ 壓低偷買
6753.TW,龍德造船,154.0,0,0,0,20260703,252,11418,11166,45.2x,26.75%,▲ 順勢追意
5876.TW,上海商銀,42.0,0,0,0,20260703,-14390,-3392,10998,0.2x,-0.94%,🚨 外資提款
6269.TW,台郡,66.8,0,0,0,20260703,-29346,-18881,10465,0.6x,-6.70%,🚨 外資提款
6285.TW,啟��,258.0,0,0,0,20260703,-13788,-3724,10064,0.3x,11.16%,🚨 外資提款
6994.TW,富威電力,41.9,0,0,0,20260703,-463,8024,8487,-17.3x,-10.37%,★ 壓低偷買
4763.TW,材料*-KY,51.3,0,0,0,20260703,-5025,3147,8173,-0.6x,17.93%,▲ 順勢追意
6405.TW,悅城,62.0,0,0,0,20260703,-6839,140,6980,-0.0x,2.48%,▲ 順勢追意
8081.TW,致新,319.5,0,0,0,20260703,-4603,2212,6815,-0.5x,11.39%,▲ 順勢追意
6197.TW,佳必琪,372.5,0,0,0,20260703,-6169,510,6679,-0.1x,4.41%,▲ 順勢追意
5388.TW,中磊,81.6,0,0,0,20260703,-5113,1488,6601,-0.3x,6.53%,▲ 順勢追意
4739.TW,康普,113.5,0,0,0,20260703,-5661,601,6263,-0.1x,7.08%,▲ 順勢追意
8936.TWO,國統,57.5,0,0,0,20260703,-5456,658,6114,-0.1x,-2.21%,★ 壓低偷買
8289.TWO,泰藝,65.6,0,0,0,20260703,-2152,3950,6102,-1.8x,12.14%,▲ 順勢追意
8104.TW,錸寶,38.05,0,0,0,20260703,-5828,80,5908,-0.0x,2.56%,▲ 順勢追意
8103.TW,瀚荃,104.0,0,0,0,20260703,-4783,775,5558,-0.2x,9.24%,▲ 順勢追意
6133.TW,金橋,25.8,0,0,0,20260703,-734,4697,5431,-6.4x,19.44%,▲ 順勢追意
