代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
8404.TW,百和興業-KY,15.0,-347,0,-5,20260909,-9,0,0,N/A,-8.81%,🚨 外資提款
1593.TWO,祺驊,31.5,2,0,0,20260909,0,0,0,N/A,-0.32%,🚨 外資提款
3083.TWO,網龍,22.85,0,0,0,20260909,1,0,0,N/A,-1.72%,🚨 外資提款
6861.TW,睿生光電,185.5,-253,0,28,20260909,44,0,0,N/A,-2.62%,🚨 外資提款
2616.TW,山隆,13.35,17,0,0,20260909,9,0,0,N/A,-0.74%,🚨 外資提款
5284.TW,jpp-KY,314.0,-115,0,-18,20260909,248,0,0,N/A,-11.55%,🚨 外資提款
4580.TWO,捷流閥業,82.1,11,0,0,20260909,15,0,0,N/A,-1.44%,🚨 外資提款
0056.TW,元大高股息,55.75,131,2860,1602,20260909,-2089,0,0,N/A,1.18%,🚨 外資提款
4166.TWO,友霖,23.9,39,0,0,20260909,4,0,0,N/A,-3.63%,🚨 外資提款
3526.TWO,凡甲,278.0,-76,1,1,20260909,3,0,0,N/A,-2.28%,🚨 外資提款
6134.TWO,萬旭,28.5,0,0,-30,20260909,40,0,0,N/A,-1.89%,🚨 外資提款
3555.TWO,博士旺,193.5,-15,0,1,20260909,37,0,0,N/A,-1.78%,🚨 外資提款
5439.TWO,高技,264.5,-166,0,-62,20260909,-4148,0,0,N/A,-1.86%,🚨 外資提款
00753L.TW,中信中國50正2,9.12,-1058,0,-3965,20260909,-1161,0,0,N/A,-0.44%,🚨 外資提款
6863.TW,永道-KY,99.9,-16,0,0,20260909,-11,0,0,N/A,-6.64%,🚨 外資提款
5493.TWO,三聯,84.1,-2,0,-1,20260909,-25,0,0,N/A,-2.21%,🚨 外資提款
6789.TW,采鈺,475.5,-130,-5,-12,20260909,-1146,0,0,N/A,-1.65%,🚨 外資提款
8437.TWO,大地-KY,9.13,-1,0,0,20260909,1,0,0,N/A,-0.65%,🚨 外資提款
8935.TWO,邦泰,18.05,-7,0,0,20260909,1,0,0,N/A,-0.28%,🚨 外資提款
1809.TW,中釉,39.0,123,0,0,20260909,200,0,0,N/A,1.30%,🚨 外資提款
00961.TW,FT臺灣永續高息,13.49,-3335,0,-41910,20260909,-227,0,0,N/A,0.90%,🚨 外資提款
2070.TWO,精湛,62.0,31,0,0,20260909,223,0,0,N/A,-6.63%,🚨 外資提款
5244.TW,弘凱,34.65,26,0,0,20260909,22,0,0,N/A,-0.72%,🚨 外資提款
7777.TWO,能率亞洲,38.2,-174,0,-20,20260909,162,0,0,N/A,-2.43%,🚨 外資提款
6595.TWO,光禹國際,30.15,0,0,0,20260909,0,0,0,N/A,-1.15%,🚨 外資提款
1616.TW,億泰,19.15,-63,0,0,20260909,7,0,0,N/A,-0.52%,🚨 外資提款
1305.TW,華夏,12.5,86,0,-25,20260909,452,0,0,N/A,0.00%,🚨 外資提款
7767.TWO,仁大資訊,44.9,1,0,0,20260909,0,0,0,N/A,-0.22%,🚨 外資提款
6204.TWO,艾華,87.0,-41,0,0,20260909,-214,0,0,N/A,-3.33%,🚨 外資提款
6160.TWO,欣技,14.45,-3,0,0,20260909,12,0,0,N/A,-3.34%,🚨 外資提款
6512.TWO,啟發電,20.5,0,0,0,20260909,0,0,0,N/A,-0.49%,🚨 外資提款
4755.TW,三福化,114.0,36,0,0,20260909,-47,0,0,N/A,-3.80%,🚨 外資提款
2760.TWO,巨宇翔,8.5,0,0,0,20260909,0,0,0,N/A,-3.41%,🚨 外資提款
1710.TW,東聯,16.2,-405,0,17,20260909,2404,0,0,N/A,-0.92%,🚨 外資提款
8040.TWO,九暘,79.2,-673,0,0,20260909,60,0,0,N/A,-4.46%,🚨 外資提款
6464.TW,台數科,77.7,3,0,0,20260909,0,0,0,N/A,1.17%,🚨 外資提款
2449.TW,京元電子,270.0,6996,1561,315,20260909,3555,0,0,N/A,-0.18%,🚨 外資提款
4148.TW,全宇生技-KY,31.15,-3,0,0,20260909,-2,0,0,N/A,-1.27%,🚨 外資提款
7917.TWO,,639.0,0,0,0,20260909,0,0,0,N/A,-1.54%,🚨 外資提款
2250.TW,IKKA-KY,56.2,2,0,0,20260909,-19,0,0,N/A,-3.93%,🚨 外資提款
6622.TWO,百聿數碼,7.27,0,0,0,20260909,0,0,0,N/A,0.00%,🚨 外資提款
6854.TW,錼創科技-KY創,90.6,-63,0,8,20260909,-100,0,0,N/A,-8.94%,🚨 外資提款
6931.TW,青松健康,40.3,1,0,0,20260909,0,0,0,N/A,-2.18%,🚨 外資提款
6929.TWO,佑全,22.35,0,0,0,20260909,0,0,0,N/A,-1.76%,🚨 外資提款
2748.TW,雲品,39.4,15,0,3,20260909,2,0,0,N/A,1.42%,🚨 外資提款
9955.TW,佳龍,23.5,19,0,0,20260909,21,0,0,N/A,-1.47%,🚨 外資提款
7590.TWO,怡和國際,16.1,0,0,0,20260909,0,0,0,N/A,-2.72%,🚨 外資提款
1294.TWO,漢田生技,53.0,3,0,0,20260909,-1,0,0,N/A,-1.12%,🚨 外資提款
1742.TWO,台蠟,17.65,0,0,0,20260909,0,0,0,N/A,-1.40%,🚨 外資提款
00908.TW,富邦入息REITs+,15.13,0,0,-1,20260909,-468,0,0,N/A,-0.72%,🚨 外資提款
5520.TWO,力泰,82.3,-1,0,0,20260908,0,0,0,N/A,-0.60%,🚨 外資提款
1589.TW,永冠-KY,5.54,0,0,0,20260908,0,0,0,N/A,0.00%,🚨 外資提款
2345.TW,智邦,2015.0,14,32,-29,20260909,-281,0,0,N/A,-5.84%,🚨 外資提款
8131.TW,福懋科,63.5,-245,0,2,20260909,-72,0,0,N/A,1.44%,🚨 外資提款
3521.TWO,台鋼建設,12.3,32,0,0,20260909,0,0,0,N/A,0.41%,🚨 外資提款
3567.TWO,逸昌,25.35,-2,0,0,20260909,0,0,0,N/A,-1.36%,🚨 外資提款
4154.TWO,樂威科-KY,12.5,0,0,0,20260908,0,0,0,N/A,0.00%,🚨 外資提款
9937.TW,全國,55.7,11,0,0,20260909,0,0,0,N/A,1.27%,🚨 外資提款
6787.TWO,晶瑞光,29.05,0,0,0,20260909,0,0,0,N/A,-2.52%,🚨 外資提款
8255.TWO,朋程,138.5,-133,0,-10,20260909,49,0,0,N/A,-5.46%,🚨 外資提款
6515.TW,穎崴,7280.0,119,95,-5,20260909,-468,0,0,N/A,3.26%,🚨 外資提款
6550.TW,北極星藥業-KY,10.25,-753,0,2,20260909,-142,0,0,N/A,-3.30%,🚨 外資提款
7930.TWO,,321.5,0,0,0,20260909,0,0,0,N/A,13.60%,🚨 外資提款
4131.TWO,浩泰,30.7,0,0,0,20260909,0,0,0,N/A,0.00%,🚨 外資提款
00655L.TW,國泰中國A50正2,33.21,-2,0,49,20260909,9,0,0,N/A,-0.36%,🚨 外資提款
1443.TW,立益物流,23.85,4,0,1,20260909,0,0,0,N/A,0.21%,🚨 外資提款
6767.TWO,台微醫,24.5,-2,0,0,20260909,0,0,0,N/A,-3.92%,🚨 外資提款
7607.TWO,通用幹細胞*,10.45,0,0,0,20260909,0,0,0,N/A,1.95%,🚨 外資提款
1231.TW,聯華食,80.5,-1,-1,6,20260909,-1,0,0,N/A,0.37%,🚨 外資提款
4555.TW,氣立,43.1,-37,0,-14,20260909,27,0,0,N/A,-6.91%,🚨 外資提款
6895.TWO,宏碩系統,154.5,-11,0,0,20260909,9,0,0,N/A,-4.33%,🚨 外資提款
1603.TW,華電,30.4,-23,0,0,20260909,18,0,0,N/A,-0.49%,🚨 外資提款
6155.TW,鈞寶,57.7,-297,0,8,20260909,-1631,0,0,N/A,3.04%,🚨 外資提款
1560.TW,中砂,730.0,801,-1,78,20260909,897,0,0,N/A,3.69%,🚨 外資提款
2363.TW,矽統,52.6,-1366,0,621,20260909,-297,0,0,N/A,3.14%,🚨 外資提款
2247.TW,汎德永業,232.5,19,2,0,20260909,5,0,0,N/A,0.43%,🚨 外資提款
6147.TWO,頎邦,198.0,-7182,-131,-785,20260909,-59478,0,0,N/A,8.49%,🚨 外資提款
2067.TWO,嘉鋼,4.73,0,0,1,20260909,0,0,0,N/A,-2.27%,🚨 外資提款
2480.TW,敦陽科,155.5,11,5,4,20260909,35,0,0,N/A,-0.64%,🚨 外資提款
6798.TWO,展逸,65.3,0,0,0,20260909,0,0,0,N/A,1.24%,🚨 外資提款
00405A.TW,主動富邦台灣龍耀,8.78,6924,0,35581,20260909,-94292,0,0,N/A,0.00%,🚨 外資提款
3644.TWO,凌嘉科,299.0,0,0,0,20260909,0,0,0,N/A,11.99%,🚨 外資提款
00746B.TWO,富邦A級公司債,34.04,1,0,-149,20260909,2,0,0,N/A,-0.44%,🚨 外資提款
2374.TW,佳能,67.7,-622,-2,-3,20260909,3114,0,0,N/A,-3.42%,🚨 外資提款
7760.TWO,,,2,0,0,20260909,0,0,0,N/A,0.00%,🚨 外資提款
6797.TWO,圓點奈米,11.55,0,0,0,20260909,0,0,0,N/A,0.00%,🚨 外資提款
3171.TWO,炎洲流通,59.9,-1,0,2,20260909,1,0,0,N/A,-4.92%,🚨 外資提款
6957.TW,裕慶-KY,220.5,-45,0,-7,20260909,-132,0,0,N/A,1.15%,🚨 外資提款
3003.TW,健和興,59.6,-1950,0,-66,20260909,2374,0,0,N/A,-12.35%,🚨 外資提款
1712.TW,興農,40.85,-305,23,8,20260909,22,0,0,N/A,-0.49%,🚨 外資提款
9926.TW,新海,49.2,8,0,0,20260909,0,0,0,N/A,0.72%,🚨 外資提款
8150.TW,南茂,91.5,-2576,20,-62,20260909,101949,0,0,N/A,1.44%,🚨 外資提款
1440.TW,南紡,13.75,-998,0,46,20260909,1239,0,0,N/A,-3.17%,🚨 外資提款
5285.TW,界霖,84.0,-165,0,-4,20260909,849,0,0,N/A,-6.25%,🚨 外資提款
3693.TWO,營邦,700.0,537,0,-30,20260909,6077,0,0,N/A,9.03%,🚨 外資提款
2382.TW,廣達,342.0,-627,1083,201,20260909,2206,0,0,N/A,1.48%,🚨 外資提款
6918.TW,愛派司,77.4,-4,0,0,20260909,12,0,0,N/A,1.57%,🚨 外資提款
009827.TW,,10.25,-10,0,-3675,20260909,0,0,0,N/A,3.54%,🚨 外資提款
4946.TWO,辣椒,93.7,-2,0,0,20260909,0,0,0,N/A,3.19%,🚨 外資提款
4440.TW,宜新實業,17.6,2,0,-5,20260909,2,0,0,N/A,0.57%,🚨 外資提款
6750.TWO,泰創工程,59.7,0,0,0,20260909,0,0,0,N/A,3.65%,🚨 外資提款
020000.TW,富邦特選蘋果N,31.65,0,0,54,20260909,0,0,0,N/A,1.87%,🚨 外資提款
6984.TWO,ACPAY,16.1,0,0,0,20260909,0,0,0,N/A,-2.42%,🚨 外資提款
7816.TWO,來穎,48.0,0,0,0,20260909,0,0,0,N/A,2.13%,🚨 外資提款
8401.TWO,白紗科,22.75,1,0,0,20260909,1,0,0,N/A,0.00%,🚨 外資提款
6505.TW,台塑化,87.5,-1227,57,-338,20260909,-331,0,0,N/A,11.18%,🚨 外資提款
7888.TWO,麗寶新藥,30.5,0,0,0,20260909,0,0,0,N/A,5.54%,🚨 外資提款
00783.TW,富邦中証500,27.5,0,0,-2,20260909,0,0,0,N/A,-0.58%,🚨 外資提款
8354.TWO,冠好,17.35,-1,0,0,20260909,11,0,0,N/A,-1.98%,🚨 外資提款
1722.TW,台肥,44.2,-132,-6,22,20260909,1753,0,0,N/A,-0.90%,🚨 外資提款
5202.TWO,力新,11.7,-2,0,0,20260909,5,0,0,N/A,-2.50%,🚨 外資提款
6142.TW,友勁,8.55,-59,0,0,20260909,-17,0,0,N/A,-3.50%,🚨 外資提款
4163.TWO,鐿鈦,130.0,37,0,-17,20260909,0,0,0,N/A,-5.45%,🚨 外資提款
6237.TWO,驊訊,33.6,-69,0,-1,20260909,-22,0,0,N/A,-9.31%,🚨 外資提款
7943.TWO,,51.0,0,0,0,20260909,0,0,0,N/A,-2.86%,🚨 外資提款
6195.TWO,詩肯,28.0,0,0,0,20260909,0,0,0,N/A,0.72%,🚨 外資提款
1608.TW,華榮,37.0,-1003,-3,29,20260909,6791,0,0,N/A,0.54%,🚨 外資提款
6259.TWO,百徽,29.0,-81,0,0,20260909,534,0,0,N/A,-3.17%,🚨 外資提款
00760B.TWO,復華新興企業債,51.8,0,0,0,20260909,0,0,0,N/A,-0.58%,🚨 外資提款
00728.TW,第一金工業30,70.1,10,0,-56,20260909,44,0,0,N/A,1.30%,🚨 外資提款
2379.TW,瑞昱,705.0,-226,131,83,20260909,-1682,0,0,N/A,-1.88%,🚨 外資提款
3596.TW,智易,157.5,-742,0,-10,20260909,-1750,0,0,N/A,-2.17%,🚨 外資提款
7828.TWO,創新服務,2080.0,331,1,37,20260909,72,0,0,N/A,18.18%,🚨 外資提款
2385.TW,群光,106.5,-390,93,-4,20260909,2721,0,0,N/A,-2.74%,🚨 外資提款
3306.TWO,鼎天,44.5,-16,0,0,20260909,4,0,0,N/A,-0.78%,🚨 外資提款
1441.TW,大東,8.66,7,0,0,20260909,0,0,0,N/A,-1.70%,🚨 外資提款
4911.TWO,德英,29.4,0,0,-11,20260909,0,0,0,N/A,-1.84%,🚨 外資提款
