=== 殖利率掃描報告 (20260612) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 6806.TW: 30.45% (歷史分位: 100.0%)
[🔥 10日新高] 3712.TW: 17.44% (歷史分位: 94.3%)
[🔥 10日新高] 6743.TW: 10.38% (歷史分位: 96.2%)
[🔥 10日新高] 2916.TWO: 8.55% (歷史分位: 100.0%)
[🔥 10日新高] 3679.TW: 7.93% (歷史分位: 39.0%)
[🔥 10日新高] 1218.TW: 7.33% (歷史分位: 54.7%)
[🔥 10日新高] 4153.TWO: 6.69% (歷史分位: 100.0%)
[🔥 10日新高] 6203.TWO: 5.98% (歷史分位: 81.0%)
[🔥 10日新高] 6971.TWO: 5.65% (歷史分位: 98.8%)
[🔥 10日新高] 2420.TW: 5.1% (歷史分位: 10.7%)
[🔥 10日新高] 6843.TWO: 5.1% (歷史分位: 100.0%)
[🔥 10日新高] 4584.TWO: 4.93% (歷史分位: 94.5%)
[🔥 10日新高] 6245.TWO: 4.69% (歷史分位: 14.1%)
[🔥 10日新高] 3706.TW: 4.68% (歷史分位: 70.4%)
[🔥 10日新高] 1445.TW: 4.48% (歷史分位: 100.0%)
[🔥 10日新高] 2207.TW: 4.34% (歷史分位: 98.1%)
[🔥 10日新高] 1525.TW: 4.29% (歷史分位: 10.1%)
[🔥 10日新高] 4106.TW: 4.29% (歷史分位: 73.0%)
[🔥 10日新高] 6924.TW: 4.27% (歷史分位: 12.1%)
[🔥 10日新高] 6206.TW: 4.2% (歷史分位: 10.7%)
[🔥 10日新高] 3209.TW: 4.08% (歷史分位: 11.9%)
[🔥 10日新高] 8349.TWO: 3.66% (歷史分位: 33.1%)
[🔥 10日新高] 3702.TW: 3.62% (歷史分位: 33.3%)
[🔥 10日新高] 7818.TW: 3.62% (歷史分位: 100.0%)
[🔥 10日新高] 8941.TWO: 3.5% (歷史分位: 36.2%)
[🔥 10日新高] 3036.TW: 3.41% (歷史分位: 36.5%)
[🔥 10日新高] 6669.TW: 3.39% (歷史分位: 76.4%)
[🔥 10日新高] 4744.TWO: 3.29% (歷史分位: 100.0%)
[🔥 10日新高] 6491.TW: 3.15% (歷史分位: 8.3%)
[🔥 10日新高] 7842.TWO: 3.11% (歷史分位: 81.8%)
[🔥 10日新高] 6509.TWO: 3.03% (歷史分位: 14.1%)
[🔥 10日新高] 4770.TW: 2.81% (歷史分位: 36.3%)
[🔥 10日新高] 3537.TWO: 2.65% (歷史分位: 6.7%)
[🔥 10日新高] 3531.TWO: 2.21% (歷史分位: 20.9%)
[🔥 10日新高] 5439.TWO: 2.2% (歷史分位: 88.3%)
[🔥 10日新高] 4905.TWO: 2.08% (歷史分位: 35.0%)
[🔥 10日新高] 3376.TW: 2.0% (歷史分位: 8.2%)
[🔥 10日新高] 7740.TW: 1.98% (歷史分位: 96.2%)
[🔥 10日新高] 4949.TW: 1.57% (歷史分位: 17.2%)
[🔥 10日新高] 3580.TWO: 1.27% (歷史分位: 14.1%)
[🔥 10日新高] 7772.TWO: 1.06% (歷史分位: 100.0%)
[🔥 10日新高] 8440.TWO: 0.9% (歷史分位: 37.4%)
[🔥 10日新高] 1410.TW: 0.81% (歷史分位: 35.8%)
[🔥 10日新高] 7734.TWO: 0.71% (歷史分位: 21.5%)
[🔥 10日新高] 6658.TW: 0.7% (歷史分位: 12.1%)
[🔥 10日新高] 6234.TWO: 0.58% (歷史分位: 12.9%)
[🔥 10日新高] 6742.TW: 0.57% (歷史分位: 10.2%)
