股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
VCB.VN,未知,🔥 訊號出現,62000.0,56.76,🟡 妖股/高波動,58.33%,33.33%,3.17%,-2.00%,12,60756.99,0.3333,0.0317
LPB.VN,未知,🔥 訊號出現,54700.0,75.15,⚪ 一般監控,50.00%,50.00%,2.81%,-1.51%,8,53871.38,0.5,0.0281
BID.VN,未知,無,42400.0,59.4,🟢 黃金標的,50.00%,70.00%,5.91%,-2.46%,10,0.0,0.7,0.0591
PLX.VN,未知,無,37250.0,21.74,🟢 黃金標的,77.78%,66.67%,8.74%,-4.83%,9,0.0,0.6667,0.0874
VIC.VN,未知,無,217200.0,67.8,⚪ 一般監控,66.67%,50.00%,4.39%,-4.57%,6,0.0,0.5,0.0439
BCM.VN,未知,無,52300.0,45.16,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0.0,0.5,0.0175
VNM.VN,未知,無,56100.0,45.44,⚪ 一般監控,40.00%,40.00%,0.33%,-3.85%,5,0.0,0.4,0.0033
VPB.VN,未知,無,27050.0,73.47,⚪ 一般監控,0.00%,0.00%,nan%,-1.32%,1,0.0,0.0,
MBB.VN,未知,無,25100.0,62.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VID.VN,未知,無,4660.0,21.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,36180.0,56.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,26600.0,51.39,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0.0,0.5,-0.0279
GMD.VN,未知,無,73600.0,40.91,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0.0,0.5,-0.0111
VHC.VN,未知,無,60000.0,69.33,🔴 空頭陷阱,28.57%,42.86%,-0.68%,-3.11%,7,0.0,0.4286,-0.0068
FPT.VN,未知,無,70400.0,22.95,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0.0,0.4,-0.0016
FRT.VN,未知,無,119000.0,54.84,🔴 空頭陷阱,50.00%,33.33%,-1.23%,-2.71%,6,0.0,0.3333,-0.0123
E1VFVN30.VN,未知,無,35870.0,74.86,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0.0,0.3333,-0.0142
HPG.VN,未知,無,23650.0,51.56,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0.0,0.3333,-0.0029
HDB.VN,未知,無,25800.0,68.42,🔴 空頭陷阱,25.00%,25.00%,-1.45%,-2.11%,4,0.0,0.25,-0.0145
VHM.VN,未知,無,150300.0,59.6,🔴 空頭陷阱,20.00%,20.00%,-1.05%,-5.09%,5,0.0,0.2,-0.0105
GEE.VN,未知,無,92300.0,38.81,🔴 空頭陷阱,54.55%,18.18%,-5.81%,-7.55%,11,0.0,0.1818,-0.0581
MWG.VN,未知,無,79000.0,56.06,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0.0,0.0,-0.0617
HVN.VN,未知,無,23600.0,66.01,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0.0,0.0,-0.0438
VJC.VN,未知,無,138800.0,51.57,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0.0,0.0,-0.0302
