代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
5906.TW,台南-KY,38.0,3,0,0,20260626,0,2,2,新進貨,-7.09%,★ 壓低偷買
7713.TWO,威力德生醫,71.0,-1,0,0,20260626,-1,0,1,轉買進,0.00%,🚨 外資提款
6857.TWO,宏�硒撢�,93.9,0,0,0,20260629,0,0,0,N/A,-0.42%,🚨 外資提款
3661.TW,世芯-KY,3985.0,-150,2,-77,20260629,-1033,0,0,N/A,-7.86%,🚨 外資提款
6134.TWO,萬旭,33.55,-352,0,7,20260629,-1420,0,0,N/A,-7.96%,🚨 外資提款
00981A.TW,主動統一台股增長,29.94,34957,0,8885,20260629,60778,0,0,N/A,-7.11%,🚨 外資提款
7912.TWO,新聿科,433.0,0,0,0,20260629,0,0,0,N/A,-12.44%,🚨 外資提款
6727.TWO,亞泰金屬,400.0,130,0,-6,20260629,-7602,0,0,N/A,-17.61%,🚨 外資提款
3467.TWO,台灣精材,61.8,-10,0,-1,20260629,185,0,0,N/A,-10.30%,🚨 外資提款
4161.TWO,聿新科,22.95,-2,0,0,20260629,0,0,0,N/A,-0.65%,🚨 外資提款
3595.TWO,山太士,2300.0,0,0,0,20260629,0,0,0,N/A,-11.54%,🚨 外資提款
4420.TWO,光明,35.7,-14,0,0,20260629,-22,0,0,N/A,-2.59%,🚨 外資提款
1541.TW,錩泰,21.45,-3,0,0,20260629,0,0,0,N/A,-2.94%,🚨 外資提款
8999.TWO,台灣積層,37.05,0,0,0,20260629,0,0,0,N/A,-3.77%,🚨 外資提款
00950B.TWO,凱基A級公司債,14.35,2824,0,1860,20260629,160,0,0,N/A,1.34%,🚨 外資提款
7878.TWO,藥祇,217.5,0,0,0,20260629,0,0,0,N/A,-10.68%,🚨 外資提款
2618.TW,長榮航,43.9,13423,-283,524,20260629,406910,0,0,N/A,5.40%,🚨 外資提款
3259.TWO,鑫創,15.9,-19,0,0,20260629,1,0,0,N/A,-6.74%,🚨 外資提款
6937.TW,天虹,258.0,91,0,-42,20260629,238,0,0,N/A,-10.10%,🚨 外資提款
1342.TW,八貫,112.5,177,0,-1,20260629,700,0,0,N/A,-3.85%,🚨 外資提款
2393.TW,億光,66.7,-173,-18,-37,20260629,-708,0,0,N/A,-5.79%,🚨 外資提款
00983A.TW,主動中信ARK創新,12.04,452,0,2255,20260629,-22203,0,0,N/A,-0.08%,🚨 外資提款
5301.TWO,寶得利,6.3,0,0,0,20260629,0,0,0,N/A,-9.35%,🚨 外資提款
6269.TW,台郡,68.4,-2046,0,-313,20260629,39550,0,0,N/A,-21.83%,🚨 外資提款
5009.TWO,榮剛,31.5,-3024,0,-476,20260629,1062,0,0,N/A,-14.86%,🚨 外資提款
6605.TW,帝寶,139.0,-309,0,-3,20260629,-313,0,0,N/A,-0.71%,🚨 外資提款
9917.TW,中保科,106.0,-577,2,-3,20260629,-774,0,0,N/A,-4.31%,🚨 外資提款
5529.TWO,鉅陞,21.3,37,0,0,20260629,-4,0,0,N/A,-1.16%,🚨 外資提款
