=== 殖利率掃描報告 (20260611) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 6806.TW: 27.46% (歷史分位: 100.0%)
[🔥 10日新高] 6596.TWO: 19.89% (歷史分位: 100.0%)
[🔥 10日新高] 5213.TWO: 12.04% (歷史分位: 100.0%)
[🔥 10日新高] 4303.TWO: 10.92% (歷史分位: 100.0%)
[🔥 10日新高] 6743.TW: 10.26% (歷史分位: 94.9%)
[🔥 10日新高] 2387.TW: 10.03% (歷史分位: 59.5%)
[🔥 10日新高] 6961.TWO: 9.04% (歷史分位: 96.6%)
[🔥 10日新高] 2731.TW: 8.42% (歷史分位: 100.0%)
[🔥 10日新高] 7782.TWO: 8.05% (歷史分位: 39.5%)
[🔥 10日新高] 4420.TWO: 7.94% (歷史分位: 37.0%)
[🔥 10日新高] 8924.TWO: 7.73% (歷史分位: 100.0%)
[🔥 10日新高] 3078.TWO: 7.43% (歷史分位: 98.1%)
[🔥 10日新高] 6122.TWO: 7.37% (歷史分位: 96.3%)
[🔥 10日新高] 6637.TWO: 7.26% (歷史分位: 100.0%)
[🔥 10日新高] 8424.TWO: 7.18% (歷史分位: 100.0%)
[🔥 10日新高] 3118.TWO: 7.11% (歷史分位: 100.0%)
[🔥 10日新高] 6266.TWO: 7.02% (歷史分位: 39.5%)
[🔥 10日新高] 6918.TW: 6.87% (歷史分位: 100.0%)
[🔥 10日新高] 1472.TW: 6.81% (歷史分位: 100.0%)
[🔥 10日新高] 7716.TWO: 6.77% (歷史分位: 32.7%)
[🔥 10日新高] 6143.TWO: 6.76% (歷史分位: 92.6%)
[🔥 10日新高] 4554.TWO: 6.71% (歷史分位: 86.4%)
[🔥 10日新高] 6951.TW: 6.67% (歷史分位: 86.5%)
[🔥 10日新高] 3168.TW: 6.49% (歷史分位: 9.6%)
[🔥 10日新高] 6248.TWO: 6.45% (歷史分位: 38.9%)
[🔥 10日新高] 3356.TW: 6.38% (歷史分位: 15.8%)
[🔥 10日新高] 4911.TWO: 6.35% (歷史分位: 100.0%)
[🔥 10日新高] 6856.TWO: 6.28% (歷史分位: 88.9%)
