id,name,price,signal,pnl,count,win_rate,reason
8358.TWO,金居,596.0,☁️ 觀望,163.11,11,63.64,[P:0.95/50.0] [📈 穩定] 等待機會
2383.TW,台光電,4885.0,☁️ 觀望,155.69,6,66.67,[P:0.95/8.0] [🚀 極強] 等待機會
2327.TW,國巨*,769.0,☁️ 觀望,146.49,7,57.14,[P:0.95/50.0] [📈 穩定] 等待機會
8046.TW,南電,845.0,☁️ 觀望,128.49,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
4958.TW,臻鼎-KY,504.0,💎 持股,122.67,6,50.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3037.TW,欣興,933.0,❄️ 賣出,121.75,9,55.56,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢轉弱(強制)
6239.TW,力成,338.0,☁️ 觀望,117.6,6,66.67,[P:0.95/50.0] [📈 穩定] 等待機會
5274.TWO,信驊,17505.0,☁️ 觀望,115.53,9,55.56,[P:0.95/8.0] [📈 穩定] 等待機會
2404.TW,漢唐,1205.0,💎 持股,115.5,7,42.86,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6640.TWO,均華,1190.0,☁️ 觀望,110.44,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
3131.TWO,弘塑,3150.0,🚀 持股,108.15,6,50.0,[🚀 爆發 5D30%] [P:0.95/8.0] [📈 穩定] 趨勢維持
2368.TW,金像電,1315.0,☁️ 觀望,107.13,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
3189.TW,景碩,712.0,💎 持股,106.63,8,62.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3017.TW,奇鋐,2600.0,☁️ 觀望,102.73,9,44.44,[P:0.95/8.0] [📈 穩定] 等待機會
2308.TW,台達電,2300.0,🚀 持股,95.44,8,62.5,[🚀 爆發 5D30%] [P:0.95/8.0] [📈 穩定] 趨勢維持
6187.TWO,萬潤,1120.0,☁️ 觀望,92.44,7,57.14,[P:0.95/8.0] [🚀 極強] 等待機會
1802.TW,台玻,67.5999984741,☁️ 觀望,89.0,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
6282.TW,康舒,63.7999992371,💎 持股,83.75,7,85.71,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6166.TW,凌華,133.0,☁️ 觀望,75.66,5,60.0,[P:0.95/50.0] [🚀 極強] 等待機會
2467.TW,志聖,580.0,☁️ 觀望,75.24,7,71.43,[P:0.95/8.0] [📈 穩定] 等待機會
6925.TWO,意藍,76.1999969482,🔥 買入 (🚀 爆發 5D30%),70.23,3,66.67,[P:0.95/50.0] [🚀 極強] 噴發動能達標(無視乖離)
3481.TW,群創,53.7000007629,🚀 持股,62.91,9,66.67,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
2303.TW,聯電,131.5,💎 持股,62.05,9,66.67,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2330.TW,台積電,2365.0,☁️ 觀望,56.84,7,71.43,[P:0.95/8.0] [📈 穩定] 等待機會
3711.TW,日月光投控,577.0,🚀 持股,49.72,11,45.45,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
2454.TW,聯發科,4300.0,🚀 持股,49.55,11,18.18,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
3661.TW,世芯-KY,4285.0,☁️ 觀望,48.12,5,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2059.TW,川湖,5620.0,💎 持股,47.16,9,55.56,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
3211.TWO,順達,423.0,🚀 持股,46.14,6,50.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
6213.TW,聯茂,254.5,☁️ 觀望,41.68,10,40.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2317.TW,鴻海,284.5,💎 持股,40.36,7,42.86,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
1504.TW,東元,78.4000015259,💎 持股,32.21,9,55.56,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2312.TW,金寶,39.2999992371,💎 持股,31.83,7,71.43,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3006.TW,晶豪科,222.5,❄️ 賣出,28.62,9,33.33,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
5443.TWO,均豪,115.0,☁️ 觀望,27.87,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6669.TW,緯穎,5660.0,☁️ 觀望,26.04,8,50.0,[P:0.95/8.0] [🚀 極強] 等待機會
