股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
VHM.VN,未知,無,160200.0,67.83,🟢 黃金標的,33.33%,100.00%,8.40%,-5.34%,3,0,1.0,0.084
VIC.VN,未知,無,222000.0,73.07,🟢 黃金標的,42.86%,71.43%,10.62%,-3.15%,7,0,0.7143,0.1062
BID.VN,未知,無,41750.0,59.6,🟢 黃金標的,57.14%,57.14%,10.14%,-1.70%,7,0,0.5714,0.1014
BCM.VN,未知,無,52100.0,28.57,⚪ 一般監控,0.00%,50.00%,1.49%,-4.12%,4,0,0.5,0.0149
VCB.VN,未知,無,59900.0,51.75,⚪ 一般監控,66.67%,50.00%,6.49%,-1.18%,6,0,0.5,0.0649
FPT.VN,未知,無,70600.0,30.43,⚪ 一般監控,50.00%,50.00%,0.56%,-2.70%,2,0,0.5,0.0056
HPG.VN,未知,無,26900.0,39.89,⚪ 一般監控,50.00%,50.00%,0.09%,-2.03%,2,0,0.5,0.0009
GMD.VN,未知,無,81600.0,80.17,⚪ 一般監控,71.43%,42.86%,0.43%,-3.31%,7,0,0.4286,0.0043
MBB.VN,未知,無,25900.0,32.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VID.VN,未知,無,4850.0,45.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,36600.0,36.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VJC.VN,未知,無,175000.0,45.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
SSI.VN,未知,無,28050.0,43.42,🔴 空頭陷阱,66.67%,66.67%,-1.29%,-5.54%,3,0,0.6667,-0.0129
E1VFVN30.VN,未知,無,36350.0,75.86,🔴 空頭陷阱,100.00%,50.00%,-0.31%,-0.81%,4,0,0.5,-0.0031
VHC.VN,未知,無,61300.0,50.0,🔴 空頭陷阱,25.00%,25.00%,-2.78%,-3.08%,4,0,0.25,-0.0278
MWG.VN,未知,無,83800.0,39.31,🔴 空頭陷阱,33.33%,0.00%,-4.59%,-3.89%,3,0,0.0,-0.0459
GEE.VN,未知,無,124200.0,67.68,🔴 空頭陷阱,60.00%,0.00%,-6.96%,-8.78%,5,0,0.0,-0.0696
VNM.VN,未知,無,60100.0,34.21,🔴 空頭陷阱,0.00%,0.00%,-10.24%,-8.02%,1,0,0.0,-0.1024
HVN.VN,未知,無,21600.0,29.51,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0,0.0,-0.0438
