日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-05-12,2317,鴻海,250.0,241.21,2000,17580,3.64%
2026-05-12,4142,國光生,17.55,25.32,1000,-7770,-30.69%
2026-05-12,0050,元大台灣50,96.85,46.6,16016,804804,107.83%
2026-05-12,0056,元大高股息,45.58,36.43,8000,73200,25.12%
2026-05-12,00635U,期元大S&P黃金,49.45,55.25,3000,-17400,-10.50%
2026-05-12,00738U,期元大道瓊白銀,69.45,66.26,1000,3190,4.81%
2026-05-12,00929,復華台灣科技優息,26.03,19.73,8000,50400,31.93%
2026-05-12,009816,凱基台灣TOP50,14.06,11.01,63000,192150,27.70%
2026-05-12,00990A,主動元大AI新經濟,18.14,11.48,5000,33300,58.01%
2026-05-12,2009,第一銅,40.9,50.56,4000,-38640,-19.11%
2026-05-12,2337,旺宏,153.0,95.28,2000,115440,60.58%
2026-05-12,2409,友達,20.7,16.21,2000,8980,27.70%
2026-05-12,3481,群創,35.5,25.1,4000,41600,41.43%
2026-05-12,6806,森崴能源,19.2,45.39,5000,-130950,-57.70%
2026-05-12,3105,穩懋,512.0,556.47,300,-13341,-7.99%
2026-05-12,4966,譜瑞-KY,761.0,1921.64,1000,-1160640,-60.40%
2026-05-12,00403A,主動統一升級50,10.8,10.68,26026,3123,1.12%
2026-05-12,00981A,主動統一台股增長,29.97,27.48,2000,4980,9.06%
2026-05-12,2313,華通,260.0,250.71,1000,9290,3.71%
2026-05-12,2330,台積電,2255.0,225.55,10,20294,899.78%
2026-05-12,6239,力成,226.5,243.21,1000,-16710,-6.87%
2026-05-12,6789,采鈺,594.0,593.5,400,200,0.08%
2026-05-12,5276,達輝-KY,18.9,22.18,300,-984,-14.79%
2026-05-12,5474,聰泰,163.5,175.15,2000,-23300,-6.65%
2026-05-12,6849,奇鼎科技,240.0,266.4,280,-7392,-9.91%
2026-05-12,7853,政美應用,379.0,409.29,280,-8481,-7.40%
