股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
2101,南港,33.50,1336,45.45,29.75,---,1.99%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
00945,凱基美國非投等債,14.43,2647,14.72,13.33,---,0.6%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
4556,旭然,74.30,120,132.50,22.45,---,1.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,34.70,526,40.65,29.60,---,5.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,42.30,1,72.50,31.85,---,1.56%,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
3081,聯亞,2765.00,3305,3160.00,389.00,---,0.14%,進入盤整,無,連1日大跌,ADX 為 12.58 (低於 20),進入盤整
9925,新保,40.15,683,40.60,38.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
8446,華研,85.10,45,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
00685,群益臺灣加權正2,11.17,118358,329.55,9.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1475.00,3295,1500.00,442.00,📅 預告 (20260825),0.22%,進入盤整,連1日大漲,無,ADX 為 13.80 (低於 20),進入盤整
009813,貝萊德標普卓越50,11.19,1048,11.56,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
6485,點序,59.90,124,124.50,50.00,---,0.96%,均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
6294,智基,28.80,4,56.63,26.30,---,5.98%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,92.60,28,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
6775,穎台科技,31.00,128,72.30,20.40,---,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
00981,平衡凱基雙核收息,10.33,2117,10.58,9.91,---,0.67%,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
5455,昇益,29.35,3,32.00,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
2374,佳能,67.10,2339,94.96,59.60,---,0.56%,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
6113,亞矽,23.40,88,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,13.05,78,20.40,11.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6804,明係,18.15,60,21.30,15.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
1443,立益物流,25.20,20,30.90,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
6556,勝品,59.20,4,75.20,58.20,---,---,進入盤整,無,無,ADX 為 13.90 (低於 20),進入盤整
2025,千興,12.95,728,15.30,9.01,---,---,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
6141,柏承,46.05,4850,46.05,10.25,---,---,貼軌運行,無,無,股價於高位貼軌 (46.05 > 1.5σ)，動能強勁,貼軌運行
5243,乙盛-KY,89.30,801,135.00,67.17,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,200.50,125,215.00,170.00,---,3.09%,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
2303,聯電,123.50,195911,178.50,40.40,---,6.06%,均線糾擺,連1日大漲,無,MA 乖離率僅 0.84%,均線糾擺
3372,典範,14.95,278,25.65,12.95,---,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
4968,立積,90.00,232,166.50,87.60,---,0.76%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,16.50,13,24.75,16.50,---,3.32%,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
8454,富邦媒,251.00,258,439.50,170.00,---,4.28%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
5603,陸海,15.20,411,20.50,14.00,---,4.6%,強勢突破 (軌外),無,無,股價衝破布林上軌 (15.05)，進入噴發段,強勢突破 (軌外)
8433,弘帆,56.30,11,59.15,46.57,---,7.64%,貼軌運行,無,無,股價於高位貼軌 (56.30 > 1.5σ)，動能強勁,貼軌運行
00991,主動復華未來50,17.45,65078,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,19.20,101,28.00,18.80,---,5.35%,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
2417,圓剛,43.20,547,56.90,33.40,📅 預告 (20260827),0.55%,進入盤整,無,無,ADX 為 10.77 (低於 20),進入盤整
2402,毅嘉,54.40,1428,77.70,45.40,---,4.8%,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
2351,順德,200.50,7878,229.00,73.20,📅 預告 (20260909),3.17%,貼軌運行,連1日大漲,無,股價於高位貼軌 (200.50 > 1.5σ)，動能強勁,貼軌運行
2420,新巨,57.20,526,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
6189,豐藝,49.45,563,57.10,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
7893,睿信,143.00,11,249.00,140.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.65,12,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
8222,寶一,38.70,396,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,20.50,3,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
3499,環天科,12.55,17,21.35,12.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
6223,旺矽,5565.00,513,7354.87,1120.00,---,1.5%,進入盤整,無,無,ADX 為 18.45 (低於 20),進入盤整
6261,久元,78.60,805,133.50,58.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
7583,國際海洋,27.30,0,81.00,26.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,38.45,550,38.50,27.00,---,4.12%,進入盤整,無,無,ADX 為 17.96 (低於 20),進入盤整
6658,聯策,156.50,129,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 11.82 (低於 20),進入盤整
1232,大統益,157.00,76,168.50,136.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
2732,六角,64.30,22,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
2497,怡利電,45.30,157,66.80,40.35,---,4.88%,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
2059,川湖,14410.00,563,14410.00,2823.73,---,1.1%,進入盤整,連1日大漲,無,ADX 為 7.13 (低於 20),進入盤整
7773,富禾生醫,34.25,788,47.00,21.00,---,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (30.46)，進入噴發段,強勢突破 (軌外)
3434,哲固,29.70,43,41.77,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6913,鴻呈,138.50,160,156.00,105.00,---,1.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,30.78,192,32.43,28.95,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
3030,德律,281.50,511,419.50,142.50,---,3.79%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
1786,科妍,49.90,62,110.50,48.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
6677,瑩碩生技,16.65,28,29.05,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
9802,鈺齊-KY,72.20,460,112.32,69.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
3219,倚強科,76.80,678,109.50,51.00,📅 預告 (20260827),0.58%,進入盤整,連1日大漲,無,ADX 為 14.32 (低於 20),進入盤整
00918,大華優利高填息30,33.89,7704,34.15,21.22,---,3.92%,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
7848,騏億鑫,348.50,25,529.00,279.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
4951,精拓科,76.80,100,140.00,63.70,---,4.65%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
3022,威強電,93.80,1842,113.00,56.20,---,5.62%,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
4537,旭東,118.50,70,200.00,31.07,---,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
5906,台南-KY,38.00,0,55.80,35.15,---,1.58%,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
4167,松瑞藥,20.40,1196,21.85,16.70,---,2.15%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00641,富邦日本反1,3.71,762,5.22,3.63,---,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
7842,天能綠電,102.00,39,205.02,75.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,33.74,146,35.82,18.12,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,59.60,161,96.20,55.70,---,1.75%,強勢突破 (軌外),無,無,股價衝破布林上軌 (59.49)，進入噴發段,強勢突破 (軌外)
7689,大鵬科CLMX,180.00,351,309.31,155.39,---,---,貼軌運行,無,無,股價於高位貼軌 (180.00 > 1.5σ)，動能強勁,貼軌運行
6617,共信-KY,111.00,1372,117.50,60.20,---,---,貼軌運行,隔一漲,無,股價於高位貼軌 (111.00 > 1.5σ)，動能強勁,貼軌運行
2412,中華電,136.50,7084,146.50,129.50,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
009829,UOB ASSET MANAGEMENT (TAIWAN)CO,10.34,69509,10.74,10.34,---,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
8354,冠好,17.65,109,19.00,13.92,---,4.03%,進入盤整,無,無,ADX 為 19.24 (低於 20),進入盤整
2428,興勤,250.50,666,343.50,143.10,---,3.96%,進入盤整,無,無,ADX 為 16.05 (低於 20),進入盤整
2065,世豐,36.20,21,37.50,26.53,---,4.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6818,連騰,43.50,1,100.50,32.60,---,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
4536,拓凱,171.50,98,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
2901,欣欣,23.90,4,26.20,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
00944,野村趨勢動能高息,20.66,246,22.54,13.44,---,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
4554,橙的,32.75,207,34.25,24.70,---,0.95%,貼軌運行,無,無,股價於高位貼軌 (32.75 > 1.5σ)，動能強勁,貼軌運行
6023,元大期,82.60,389,89.84,69.79,---,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
6173,信昌電,203.00,8442,348.19,38.05,---,3.79%,進入盤整,無,無,ADX 為 16.53 (低於 20),進入盤整
3224,三顧,34.40,12,52.50,33.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
3231,緯創,175.50,20176,197.00,109.50,---,3.3%,進入盤整,無,無,ADX 為 16.99 (低於 20),進入盤整
8930,青鋼,29.80,21,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
2464,盟立,187.50,11942,199.00,56.90,---,0.6%,進入盤整,無,無,ADX 為 8.99 (低於 20),進入盤整
2248,華勝-KY,63.50,304,66.90,41.85,---,5.75%,進入盤整,無,連1日大跌,ADX 為 16.39 (低於 20),進入盤整
7758,睿騰能源,41.35,0,58.20,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
4765,磐采,17.00,9,31.15,11.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,38.15,25293,38.65,29.50,---,3.51%,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
2007,燁興,7.07,81,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.03%,均線糾擺
6842,瑞宇,66.90,31,161.50,37.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
4150,優你康,1.47,8169,11.40,1.47,---,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (1.55),離開盤整 (向下)
5355,佳總,5.79,34,11.30,5.02,---,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
1725,元禎,31.35,15,41.15,26.40,---,4.13%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
006201,元大富櫃50,42.57,145,50.80,20.86,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,12.95,60,35.05,8.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
6808,三鼎生技,35.25,141,53.30,23.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,14.20,37914,22.70,6.89,---,---,均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
7815,新特,260.50,34,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,52.10,191,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
6735,美達科技,63.40,49,145.00,43.00,📅 預告 (20260901),3.61%,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
6867,坦德科技,23.45,2,30.00,19.80,---,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
3609,三一東林,21.00,81,52.00,21.00,---,---,離開盤整 (向下),無,無,跌破布林下軌 (21.41),離開盤整 (向下)
4568,科際精密,39.60,14,45.50,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
8923,時報,18.60,3,22.55,18.60,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
7789,開展,39.05,2,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
8068,全達,17.00,41,28.90,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
9958,世紀鋼,97.30,4810,199.50,97.30,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.25,522,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
006208,富邦台50,238.20,1238,257.45,117.83,---,2.38%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
8932,智通*,105.50,1245,129.50,78.75,📅 預告 (20260826),0.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,34.65,20621,34.65,16.40,---,---,貼軌運行,無,無,股價於高位貼軌 (34.65 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,40.05,5,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
2459,敦吉,67.20,141,67.20,58.58,---,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
4174,浩鼎,26.30,199,67.70,24.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
00930,永豐ESG低碳高息,23.71,61,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
00861,元大全球未來通訊,84.95,53,97.50,44.47,---,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
6597,立誠,72.40,13,78.10,50.30,---,3.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,109.50,676,193.00,54.00,---,1.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,19.50,68,22.20,14.50,---,4%,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
1584,精剛,17.80,218,25.55,16.85,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
2722,夏都,22.05,68,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
7562,博來科技,69.00,8,77.00,39.24,---,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6240,松崗,22.05,85,22.05,17.20,---,---,貼軌運行,連1日大漲,無,股價於高位貼軌 (22.05 > 1.5σ)，動能強勁,貼軌運行
2885,元大金,62.40,18105,71.50,32.05,---,4.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6812,梭特,53.80,4,104.00,43.10,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,51.90,63,61.60,40.40,---,2.32%,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
8472,夠麻吉,67.80,1,106.50,55.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
3306,鼎天,44.55,32,68.80,40.66,---,5.13%,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
2929,淘帝-KY,5.69,49,9.65,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
4190,佐登-KY,25.15,11,34.80,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
6473,美賣*,6.48,17,17.00,5.96,---,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
6645,金萬林-創,13.00,10,26.30,11.70,---,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
9946,三發地產,19.15,744,20.60,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
7871,安立璽榮-KY,139.00,1945,148.00,39.50,---,---,貼軌運行,無,無,股價於高位貼軌 (139.00 > 1.5σ)，動能強勁,貼軌運行
7792,安葆,298.50,382,406.00,180.50,---,3.08%,貼軌運行,無,無,股價於高位貼軌 (298.50 > 1.5σ)，動能強勁,貼軌運行
00881,國泰台灣科技龍頭,48.46,29636,57.35,24.13,---,7.39%,均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
7825,和亞智慧,86.80,446,220.00,48.00,---,---,貼軌運行,無,連1日大跌,股價於高位貼軌 (86.80 > 1.5σ)，動能強勁,貼軌運行
1717,長興,71.30,6453,85.40,29.00,📅 預告 (20260826),4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,48.20,1113,96.90,17.90,---,1.39%,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
7556,意德士,246.50,31,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,22.90,271,38.05,20.00,---,1.35%,進入盤整,無,無,ADX 為 12.04 (低於 20),進入盤整
4763,材料*-KY,46.80,17403,73.00,40.30,---,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.90%,均線糾擺
2535,達欣工,91.00,140,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
5464,霖宏,68.60,547,107.50,22.60,---,2.51%,進入盤整,無,無,ADX 為 15.93 (低於 20),進入盤整
2013,中鋼構,41.95,58,45.15,40.10,---,4.55%,強勢突破 (軌外),無,無,股價衝破布林上軌 (41.91)，進入噴發段,強勢突破 (軌外)
3284,太普高,20.65,111,30.32,15.35,---,3.22%,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
4528,江興鍛,14.95,22,21.40,14.95,---,1.09%,離開盤整 (向下),無,無,跌破布林下軌 (14.99),離開盤整 (向下)
1714,和桐,16.65,12897,22.75,7.71,---,2.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1808,潤隆,35.70,3631,37.00,28.15,---,6.48%,貼軌運行,無,無,股價於高位貼軌 (35.70 > 1.5σ)，動能強勁,貼軌運行
3709,鑫聯大投控,68.20,333,92.90,36.55,---,2.78%,進入盤整,無,無,ADX 為 14.62 (低於 20),進入盤整
2352,佳世達,28.65,1837,38.24,22.75,---,4.16%,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
1568,倉佑,28.65,108,49.80,21.00,---,4.71%,均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
