代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.84,23.25,3000,24.4,3000,24.20,23.40,23.59,24.20,19252,-,
1269,乾杯,67.35,65.7,3000,68.9,2984,68.90,65.60,66.09,68.90,9017,-,
1271,晨暉生技,61.78,62,3000,63,3000,62.90,61.50,62.16,62.90,16855,-,
1293,利統,25.57,25,3000,26.2,2998,26.55,25.00,25.49,26.20,11213,-,
1343,旭東環保,25.58,26.75,3000,27.65,2000,27.65,26.00,26.59,27.65,53174,-,
1480,東盟開發,8.83,8.56,5000,8.83,5000,-,-,-,-,-,-,
1594,日高,8.11,8.29,5000,8.71,4998,8.71,8.01,8.30,8.71,52006,-,
2071,震南鐵,34.82,35.7,1000,36,7000,40.00,35.35,36.51,36.00,1742432,-,
2237,華德動能,41.44,40.7,3000,41.15,6000,41.60,40.65,40.90,41.00,113814,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.84,26.9,2000,27.3,6000,27.40,26.85,27.17,27.25,9502,-,
2249,湧盛,108.72,106,2000,108.5,2990,110.00,107.00,108.65,108.50,39380,115/07/07,上櫃審議會通過
2252,為昇科,17.84,18.9,5000,19.4,4989,19.40,17.30,18.01,19.40,137011,-,
2255,凱銳光電,17.05,17,5000,17.6,5000,17.60,16.70,17.02,17.60,28443,-,
2256,歐特明,61.08,60.1,3000,62.9,2999,63.60,58.10,60.97,62.90,106196,-,
2644,中信造船,82.63,84.1,4810,84.9,3000,85.50,84.00,84.60,84.90,32338,-,
2733,維格餅家,10.59,10.85,2000,11.25,4999,11.25,10.55,10.70,11.25,31603,-,
2741,老四川,20.49,20,3000,20.6,3000,20.95,20.00,20.27,20.15,32028,-,
2758,路易莎咖啡,71.97,70.4,3000,73.9,3000,73.80,71.70,73.09,73.80,6710,-,
2760,巨宇翔,12.08,11.85,10000,12.45,9000,12.45,12.45,12.45,12.45,1000,-,
2761,橘焱胡同,15.00,15.2,5000,15.55,5000,15.30,15.00,15.27,15.30,10060,-,
2938,床的世界,25.16,25.05,3000,26.25,2999,26.25,26.00,26.11,26.25,2202,115/06/22,上櫃審議會通過
2940,歐都納,24.05,23.95,3000,24.9,3000,24.20,24.10,24.13,24.10,4000,-,
2942,京站,37.82,37.25,3000,38.35,3000,38.00,37.70,37.85,37.70,2000,-,
3097,拍檔,25.40,24.8,6000,25.5,6000,26.15,24.95,25.03,25.75,8259,-,
3117,年程,28.43,29.2,3000,30.3,6000,30.30,29.00,29.87,30.20,23781,-,
3184,微邦,14.69,14.8,5000,15.5,9999,16.00,14.00,14.94,15.50,252978,-,
3473,智通聯網,87.45,86,3000,89.9,2998,90.00,89.00,89.30,89.90,8003,-,
3585,聯致,55.35,59.8,6000,60.4,6896,62.90,56.50,59.71,60.40,1809043,-,
3595,山太士,2322.80,2380,2000,2420,1999,2455.00,2310.00,2378.81,2420.00,214142,115/06/17,送件申請上櫃
