股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
6570,維田,49.90,204,64.28,36.51,---,3.53%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
7806,精華生醫,61.90,9,80.50,61.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
6831,邁科,710.00,350,956.00,125.57,---,0.74%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00696,富邦美債20年,29.12,1501,30.21,26.05,---,0.94%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
6153,嘉聯益,18.70,3059,24.45,12.95,---,---,進入盤整,無,無,ADX 為 15.67 (低於 20),進入盤整
8261,富鼎,304.00,2699,346.94,75.30,---,4.05%,進入盤整,無,無,ADX 為 12.04 (低於 20),進入盤整
6205,詮欣,67.00,621,98.20,37.00,---,3.47%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7595,世基生醫,6.30,32,13.60,6.09,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3479,安勤,147.50,3048,147.50,83.70,---,5.22%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (147.50 > 1.5σ)，動能強勁,貼軌運行
1789,神隆,20.85,1152,28.25,16.40,---,2.02%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
3171,炎洲流通,63.70,24,79.40,38.60,---,7.01%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4721,美琪瑪,77.40,595,101.00,61.20,---,3.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911608,明輝-DR,2.70,1,3.51,2.59,---,1.89%,均線糾擺 -> 進入盤整,無,無,ADX 為 13.36 (低於 20),進入盤整
6924,榮惠-KY創,118.50,33,193.50,47.80,---,7.45%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
3044,健鼎,426.00,2276,573.00,233.57,---,4.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3011,今皓,12.65,681,17.15,11.40,---,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 11.16 (低於 20),進入盤整
00876,元大全球5G,96.45,2012,107.70,36.46,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00676,富邦臺灣加權反1,5.60,9823,11.99,5.32,---,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
4961,天鈺,167.50,388,196.50,135.00,---,5.89%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
2012,春雨,16.10,86,18.23,14.15,---,5.31%,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
8114,振樺電,195.50,272,292.50,164.00,---,2.62%,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
6638,沅聖,46.75,12,66.90,24.50,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.47%,均線糾擺
8028,昇陽半導體,318.50,7502,356.50,128.00,---,1.49%,均線糾擺,連1日大漲,無,MA 乖離率僅 0.82%,均線糾擺
6972,博瑞達應材,24.40,0,31.40,22.70,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
6443,元晶,30.40,4857,52.30,11.95,---,1.64%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00990,主動元大AI新經濟,10.00,2098,10.03,9.99,---,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
2748,雲品,40.30,107,49.24,38.45,---,4.02%,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
6525,捷敏-KY,188.50,5581,221.00,65.60,---,5.85%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006205,富邦上証,41.51,3845,42.30,30.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
6877,鏵友益,136.00,101,186.00,71.37,---,0.1%,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
4582,聚恆-創,27.60,367,43.20,17.05,---,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
2758,路易莎咖啡,73.80,6,104.34,64.70,---,---,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
1802,台玻,63.20,36032,76.60,15.90,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7642,昶瑞機電,82.10,149,129.00,63.20,---,4.08%,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (82.10 > 1.5σ)，動能強勁,貼軌運行
9938,百和,46.30,1048,60.40,42.10,📅 預告 (20260716),5.67%,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
4442,竣邦-KY,49.10,15,71.50,45.31,---,5.25%,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
00635,期元大S&P黃金,41.97,1141,60.55,35.95,---,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
2408,南亞科,481.00,158310,505.00,40.55,---,0.32%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2539,櫻花建,40.10,1453,57.09,33.20,---,0.83%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
2504,國產,31.05,2524,40.05,30.30,---,6.39%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
5546,永固-KY,16.55,9,28.45,15.40,---,6.57%,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
3086,華義*,31.90,305,43.50,13.35,---,0.17%,離開盤整 (向下) -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,533.00,1925,546.00,273.50,📅 預告 (20260805),2.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,12.15,777,15.30,11.20,---,3.5%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
00984,大華優利美A債15,16.22,2846,16.82,14.54,---,0.48%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6591,動力-KY,45.35,146,98.76,45.35,---,3.5%,離開盤整 (向下),無,無,跌破布林下軌 (45.58),離開盤整 (向下)
6176,瑞儀,88.20,3174,139.27,85.59,📅 預告 (20260730),7.07%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6811,宏�硌穈T,221.00,60,263.00,182.50,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
4544,春日,13.85,0,18.00,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
9949,琉園,25.75,38,36.70,15.58,---,8.09%,進入盤整,無,無,ADX 為 10.92 (低於 20),進入盤整
4510,高鋒,41.75,531,55.20,35.05,---,4.14%,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
6194,育富,30.95,47,39.65,30.85,---,5.78%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6124,業強,27.70,18,37.95,23.30,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00757,統一FANG+,134.35,2112,138.05,101.15,---,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (134.32)，進入噴發段,強勢突破 (軌外)
2101,南港,34.10,1521,45.45,29.75,---,1.99%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.67,6619,14.67,12.76,---,0.6%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
4556,旭然,127.00,292,127.00,22.45,---,1.17%,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (120.66)，進入噴發段,強勢突破 (軌外)
1612,宏泰,32.30,1160,40.65,31.50,---,5.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,42.35,5,72.50,31.85,---,1.56%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,1755.00,1826,3160.00,315.54,---,0.14%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8446,華研,87.10,35,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
00685,群益臺灣加權正2,12.15,221564,329.55,11.72,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1320.00,2157,1395.00,442.00,---,0.22%,進入盤整,連1日大漲,無,ADX 為 9.31 (低於 20),進入盤整
009813,貝萊德標普卓越50,11.27,2900,11.45,9.64,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (11.27 > 1.5σ)，動能強勁,貼軌運行
6485,點序,72.10,393,124.50,50.00,---,0.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6294,智基,27.65,11,56.63,27.00,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
5403,中菲,95.20,108,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
6775,穎台科技,30.65,274,72.30,20.40,---,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 14.94 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.52,3717,10.58,9.91,---,0.67%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
5455,昇益,27.60,1,33.40,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
2374,佳能,72.80,1968,94.96,46.06,---,0.56%,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
6113,亞矽,25.60,123,29.85,18.45,---,1.65%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
6912,益鈞環科*,12.10,44,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
6804,明係,15.85,29,24.20,15.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
1443,立益物流,26.55,28,32.25,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
2025,千興,11.85,195,15.30,9.01,---,---,進入盤整,無,無,ADX 為 16.33 (低於 20),進入盤整
6141,柏承,39.80,1550,46.00,10.25,---,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.94%,均線糾擺
5243,乙盛-KY,99.00,1985,135.00,54.32,---,1.95%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,204.00,107,215.00,170.00,---,3.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,166.00,110333,178.50,40.40,📅 預告 (20260729),6.06%,均線糾擺,連1日大漲,無,MA 乖離率僅 1.20%,均線糾擺
3372,典範,18.10,849,25.65,12.65,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,105.50,482,166.50,101.00,---,0.76%,均線糾擺 -> 進入盤整,無,無,ADX 為 10.56 (低於 20),進入盤整
6158,禾昌,18.80,41,24.75,17.10,---,3.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,266.00,804,439.50,170.00,---,4.28%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.50,30,20.75,14.50,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
8433,弘帆,55.30,8,59.80,46.57,---,7.64%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (55.13)，進入噴發段,強勢突破 (軌外)
00991,主動復華未來50,19.13,102571,21.33,9.66,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,23.30,653,28.45,20.30,---,5.35%,貼軌運行,無,無,股價於高位貼軌 (23.30 > 1.5σ)，動能強勁,貼軌運行
2417,圓剛,43.20,427,56.90,33.40,---,0.55%,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
2402,毅嘉,64.10,2078,77.70,36.65,---,4.8%,進入盤整,無,無,ADX 為 13.69 (低於 20),進入盤整
2351,順德,200.50,5325,229.00,67.59,---,3.17%,均線糾擺,隔一漲,無,MA 乖離率僅 1.21%,均線糾擺
2420,新巨,59.50,549,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6189,豐藝,49.60,420,65.30,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
7893,睿信,191.00,14,249.00,140.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
911622,泰聚亨-DR,3.79,32,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
8222,寶一,41.95,1393,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,21.00,6,29.70,18.50,---,---,均線糾擺 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (21.00 > 1.5σ)，動能強勁,貼軌運行
3499,環天科,14.65,36,21.35,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
6223,旺矽,6330.00,728,7354.87,994.00,---,1.5%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
6261,久元,90.20,458,133.50,56.72,---,---,均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
7583,國際海洋,38.00,12,87.00,34.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,29.90,92,38.45,27.85,---,4.12%,進入盤整,無,無,ADX 為 14.57 (低於 20),進入盤整
