股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
8068,全達,16.85,48,28.90,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
9958,世紀鋼,88.40,1647,196.50,88.40,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.00,146,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
006208,富邦台50,243.80,1660,257.45,117.97,---,2.38%,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
8932,智通*,89.70,1775,129.50,78.75,---,0.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,33.45,11938,36.40,16.40,---,---,進入盤整,無,無,ADX 為 14.60 (低於 20),進入盤整
8908,欣雄,39.95,42,47.22,38.80,---,2.86%,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
2459,敦吉,66.30,46,67.30,58.67,---,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
4174,浩鼎,24.60,493,67.70,24.60,---,---,離開盤整 (向下),無,無,跌破布林下軌 (24.75),離開盤整 (向下)
00930,永豐ESG低碳高息,24.00,1543,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
00861,元大全球未來通訊,82.50,45,97.50,44.68,---,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
6597,立誠,73.00,3,78.10,50.30,---,3.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,131.00,7895,193.00,54.00,📅 預告 (20260910),1.09%,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,18.10,2,22.20,14.50,---,4%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
1584,精剛,18.10,294,25.55,16.85,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
2722,夏都,21.30,43,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
7562,博來科技,68.00,3,77.00,42.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
6240,松崗,27.95,323,27.95,17.20,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (27.45)，進入噴發段,強勢突破 (軌外)
2885,元大金,68.50,35773,71.50,32.35,---,4.54%,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
6812,梭特,57.10,39,104.00,43.10,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,56.10,369,61.60,40.40,---,2.32%,貼軌運行,無,無,股價於高位貼軌 (56.10 > 1.5σ)，動能強勁,貼軌運行
8472,夠麻吉,68.00,8,97.30,55.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
3306,鼎天,44.60,75,68.80,40.66,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
2929,淘帝-KY,5.65,101,9.42,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
4190,佐登-KY,25.80,3,34.80,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
6473,美賣*,6.50,107,17.00,5.96,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,12.40,7,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.15,108,20.60,15.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,129.00,1249,148.00,39.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,305.00,201,406.00,180.50,---,3.08%,進入盤整,無,無,ADX 為 5.41 (低於 20),進入盤整
00881,國泰台灣科技龍頭,49.80,14459,57.35,24.32,---,7.39%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
7825,和亞智慧,93.50,338,220.00,48.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,76.80,18829,85.40,37.85,---,4.51%,進入盤整,無,無,ADX 為 12.67 (低於 20),進入盤整
6127,九豪,46.85,1857,96.90,17.90,---,1.39%,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
7556,意德士,245.00,34,319.00,152.50,---,1.84%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
5206,坤悅,23.35,166,38.05,20.00,---,1.35%,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
4763,材料*-KY,49.10,11709,73.00,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
2535,達欣工,88.60,324,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
5464,霖宏,69.00,377,107.50,22.60,---,2.51%,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
