代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
2609.TW,陽明,57.8,-14371,247,-866,20260903,225672,0,0,N/A,-0.17%,🚨 外資提款
6203.TWO,海韻電,60.3,53,0,0,20260903,2,0,0,N/A,1.01%,🚨 外資提款
1535.TW,中宇,45.3,-7,0,1,20260903,0,0,0,N/A,-1.52%,🚨 外資提款
8114.TW,振樺電,189.0,20,-1,2,20260903,-89,0,0,N/A,-4.30%,🚨 外資提款
2365.TW,昆盈,29.15,-204,0,-1,20260903,-637,0,0,N/A,-4.11%,🚨 外資提款
00707R.TW,期元大S&P日圓反1,,0,0,0,20260902,0,0,0,N/A,0.00%,🚨 外資提款
3008.TW,大立光,7150.0,-160,234,50,20260903,-1327,0,0,N/A,3.40%,🚨 外資提款
00926.TW,凱基全球菁英55,26.27,-159,0,95,20260903,-163,0,0,N/A,0.69%,🚨 外資提款
7851.TWO,慧康生技*-KY,23.35,0,0,0,20260903,0,0,0,N/A,-3.11%,🚨 外資提款
6517.TWO,保勝光學,66.8,107,0,6,20260903,6965,0,0,N/A,-9.36%,🚨 外資提款
8103.TW,瀚荃,121.0,143,0,-157,20260903,42041,0,0,N/A,6.14%,🚨 外資提款
6864.TWO,元樟生技,40.55,0,0,0,20260903,0,0,0,N/A,0.25%,🚨 外資提款
8931.TWO,大汽電,40.95,1,0,1,20260903,0,0,0,N/A,-0.49%,🚨 外資提款
3303.TWO,岱稜,51.3,-21,0,-1,20260903,4,0,0,N/A,-3.21%,🚨 外資提款
00886.TWO,永豐美國科技,46.91,0,0,-1,20260903,0,0,0,N/A,-0.21%,🚨 外資提款
6198.TWO,瑞築,19.8,4,0,0,20260903,0,0,0,N/A,0.76%,🚨 外資提款
2760.TWO,巨宇翔,8.8,0,0,0,20260903,0,0,0,N/A,-0.56%,🚨 外資提款
8938.TWO,明安,50.8,14,-4,1,20260903,6,0,0,N/A,-1.93%,🚨 外資提款
3169.TWO,亞信,105.0,-592,0,-1,20260903,9,0,0,N/A,3.96%,🚨 外資提款
6940.TWO,格斯科技*,19.7,0,0,0,20260903,0,0,0,N/A,-1.99%,🚨 外資提款
6245.TWO,立端,76.1,-61,0,-2,20260903,-27,0,0,N/A,-4.65%,🚨 外資提款
6134.TWO,萬旭,28.6,8,0,2,20260903,53,0,0,N/A,-0.69%,🚨 外資提款
7824.TWO,智寶,39.45,0,0,0,20260903,0,0,0,N/A,-0.25%,🚨 外資提款
6980.TWO,鐳洋科技,126.0,0,0,0,20260903,0,0,0,N/A,3.92%,🚨 外資提款
00864B.TWO,中信美國公債0-1,45.95,-60,0,-171,20260903,-261,0,0,N/A,-0.04%,🚨 外資提款
6770.TW,力積電,67.8,-390,-54,279,20260903,26299,0,0,N/A,-2.59%,🚨 外資提款
3675.TWO,德微,277.0,-52,0,2,20260903,666,0,0,N/A,-0.54%,🚨 外資提款
1213.TW,大飲,7.47,0,0,0,20260903,0,0,0,N/A,1.77%,🚨 外資提款
6127.TWO,九豪,46.85,-1254,0,-19,20260903,2999,0,0,N/A,-7.96%,🚨 外資提款
9802.TW,鈺齊-KY,72.2,37,110,26,20260903,47,0,0,N/A,0.14%,🚨 外資提款
6531.TW,愛普*,912.0,46,7,2,20260903,1239,0,0,N/A,-0.55%,🚨 外資提款
8924.TWO,大田,50.3,31,-2,0,20260903,1,0,0,N/A,0.00%,🚨 外資提款
00981B.TWO,第一金優選非投債,9.15,39,0,-4212,20260903,4799,0,0,N/A,-0.22%,🚨 外資提款
4744.TWO,皇將,27.6,8,0,0,20260903,2,0,0,N/A,-0.54%,🚨 外資提款
7860.TWO,得生製藥,66.9,0,0,0,20260903,0,0,0,N/A,-0.74%,🚨 外資提款
6915.TWO,美強光,49.7,0,0,0,20260903,0,0,0,N/A,15.99%,🚨 外資提款
0053.TW,元大電子,239.7,-1,0,6,20260903,-11,0,0,N/A,-0.77%,🚨 外資提款
5283.TW,禾聯碩,53.8,21,0,-2,20260903,49,0,0,N/A,2.53%,🚨 外資提款
7837.TWO,啟新生,77.5,0,0,0,20260903,0,0,0,N/A,4.03%,🚨 外資提款
1512.TW,瑞利,6.2,-6,0,1,20260903,0,0,0,N/A,-4.02%,🚨 外資提款
6786.TWO,芯測,51.5,0,0,0,20260903,0,0,0,N/A,-13.15%,🚨 外資提款
00663L.TW,國泰臺灣加權正2,102.3,243,0,4281,20260903,-4120,0,0,N/A,-1.40%,🚨 外資提款
2034.TW,允強,20.65,474,0,-5,20260903,9,0,0,N/A,1.47%,🚨 外資提款
1437.TW,勤益控,31.95,15,0,1,20260903,-6,0,0,N/A,-0.62%,🚨 外資提款
6719.TW,力智,187.0,-17,0,0,20260903,-134,0,0,N/A,-3.86%,🚨 外資提款
6206.TW,飛捷,134.5,-5,-3,24,20260903,-1304,0,0,N/A,-4.27%,🚨 外資提款
6810.TWO,新穎生醫,21.1,0,0,0,20260903,0,0,0,N/A,-3.43%,🚨 外資提款
00867B.TWO,新光A-BBB電信債,29.23,0,0,-1,20260902,-5,0,0,N/A,-1.28%,🚨 外資提款
5534.TW,長虹,76.6,188,0,5,20260903,691,0,0,N/A,1.19%,🚨 外資提款
3543.TW,州巧,44.9,-664,0,0,20260903,8920,0,0,N/A,-9.48%,🚨 外資提款
00951.TW,台新日本半導體,16.39,-175,0,-1491,20260903,-12,0,0,N/A,-4.65%,🚨 外資提款
00665L.TW,富邦�琤肭磪囓�2,9.26,-174,0,-3155,20260903,-5381,0,0,N/A,-2.42%,🚨 外資提款
6168.TW,宏齊,27.6,284,0,0,20260903,6760,0,0,N/A,-6.91%,🚨 外資提款
1454.TW,台富,12.1,3,0,1,20260903,0,0,0,N/A,-3.59%,🚨 外資提款
3086.TWO,華義*,30.0,-30,0,6,20260903,1,0,0,N/A,14.29%,🚨 外資提款
8102.TWO,傑霖科技,65.0,-1,0,-1,20260903,0,0,0,N/A,-2.26%,🚨 外資提款
7863.TWO,中科物流,50.0,0,0,0,20260903,0,0,0,N/A,1.32%,🚨 外資提款
7898.TWO,乾瞻,368.5,0,0,0,20260903,0,0,0,N/A,-2.64%,🚨 外資提款
7758.TWO,睿騰能源,37.85,0,0,0,20260903,0,0,0,N/A,-5.73%,🚨 外資提款
3466.TWO,德晉,24.7,32,0,-1,20260903,11,0,0,N/A,-0.40%,🚨 外資提款
