股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
6570,維田,57.30,715,64.28,36.61,---,3.53%,貼軌運行,無,無,股價於高位貼軌 (57.30 > 1.5σ)，動能強勁,貼軌運行
7806,精華生醫,63.00,6,80.50,57.60,---,---,貼軌運行,無,無,股價於高位貼軌 (63.00 > 1.5σ)，動能強勁,貼軌運行
6831,邁科,619.00,794,956.00,153.36,---,0.74%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00696,富邦美債20年,28.57,1777,30.21,26.67,---,0.94%,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
6153,嘉聯益,16.60,2601,24.45,13.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8261,富鼎,179.00,5098,346.94,79.40,---,4.05%,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6205,詮欣,61.50,292,98.20,37.00,📅 預告 (20260812),3.47%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7595,世基生醫,7.20,4,13.60,6.09,---,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
3479,安勤,143.00,1025,156.50,83.70,📅 預告 (20260819),5.22%,均線糾擺,隔二漲,無,MA 乖離率僅 1.44%,均線糾擺
1789,神隆,18.80,659,28.25,16.65,📅 預告 (20260817),2.02%,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
3171,炎洲流通,63.90,94,79.40,38.90,---,7.01%,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
4721,美琪瑪,73.70,268,101.00,61.20,---,3.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911608,明輝-DR,2.54,108,3.51,2.53,---,1.89%,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
6924,榮惠-KY創,109.00,34,193.50,47.80,---,7.45%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3044,健鼎,401.50,2111,573.00,268.50,---,4.08%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3011,今皓,11.45,635,17.15,11.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
00876,元大全球5G,89.25,116,107.70,37.15,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00676,富邦臺灣加權反1,5.64,10780,11.43,5.32,---,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
4961,天鈺,174.00,972,188.00,135.00,---,5.89%,貼軌運行,無,無,股價於高位貼軌 (174.00 > 1.5σ)，動能強勁,貼軌運行
2012,春雨,15.25,17,18.23,14.15,---,5.31%,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
8114,振樺電,223.50,1200,283.50,164.00,---,2.62%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,50.90,25,66.90,24.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
8028,昇陽半導體,264.00,3248,356.50,128.00,---,1.49%,進入盤整,隔二漲,無,ADX 為 14.77 (低於 20),進入盤整
6972,博瑞達應材,24.15,1,31.40,22.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
6443,元晶,27.05,4706,52.30,11.95,---,1.64%,趨勢運行,隔二漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00990,主動元大AI新經濟,10.10,1453,10.11,9.99,---,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
2748,雲品,38.50,68,49.24,37.76,---,4.02%,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
6525,捷敏-KY,142.00,1794,221.00,67.50,---,5.85%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006205,富邦上証,41.90,508,42.30,32.40,---,---,貼軌運行,無,無,股價於高位貼軌 (41.90 > 1.5σ)，動能強勁,貼軌運行
6877,鏵友益,127.50,92,186.00,80.00,---,0.1%,進入盤整,隔二漲,無,ADX 為 14.91 (低於 20),進入盤整
4582,聚恆-創,28.95,174,43.20,17.05,---,---,貼軌運行,無,無,股價於高位貼軌 (28.95 > 1.5σ)，動能強勁,貼軌運行
2758,路易莎咖啡,70.30,11,104.34,64.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
1802,台玻,54.70,25354,76.60,21.55,---,---,進入盤整,隔二漲,無,ADX 為 15.62 (低於 20),進入盤整
7642,昶瑞機電,79.70,17,129.00,63.20,---,4.08%,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
9938,百和,42.00,1319,60.40,42.00,---,5.67%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4442,竣邦-KY,52.10,85,72.60,45.50,---,5.25%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,45.03,5359,60.55,35.95,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (44.48)，進入噴發段,強勢突破 (軌外)
2408,南亞科,502.00,102580,505.00,42.20,---,0.32%,貼軌運行,連1日大漲,無,股價於高位貼軌 (502.00 > 1.5σ)，動能強勁,貼軌運行
2539,櫻花建,42.85,1106,57.09,33.20,---,0.83%,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
2504,國產,30.95,1231,39.65,30.30,---,6.39%,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
5546,永固-KY,14.10,2,28.45,13.50,---,6.57%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
