📈 回測總表 (起點: 2026-01-01)
--------------------------------------------------------------------------------
2337.TW    | 次數: 1    | 勝率: 100.00% | 累計:   86.36%
6182.TWO   | 次數: 1    | 勝率: 100.00% | 累計:   12.39%
2312.TW    | 次數: 2    | 勝率:  50.00% | 累計:    4.17%
8150.TW    | 次數: 3    | 勝率:  33.33% | 累計:   10.10%
5498.TWO   | 次數: 2    | 勝率:  50.00% | 累計:   -2.90%
3189.TW    | 次數: 3    | 勝率:  33.33% | 累計:   54.10%
3260.TWO   | 次數: 1    | 勝率:   0.00% | 累計:  -10.87%
2436.TW    | 次數: 3    | 勝率:  33.33% | 累計:   -8.44%
8028.TW    | 次數: 3    | 勝率:   0.00% | 累計:   -7.22%
3221.TWO   | 次數: 6    | 勝率:  33.33% | 累計:  -18.09%
4960.TW    | 次數: 4    | 勝率:  50.00% | 累計:   67.33%
2454.TW    | 次數: 3    | 勝率:  33.33% | 累計:   -1.30%
2399.TW    | 次數: 6    | 勝率:  16.67% | 累計:   -2.44%
3264.TWO   | 次數: 1    | 勝率: 100.00% | 累計:   10.84%
6153.TW    | 次數: 1    | 勝率:   0.00% | 累計:   -2.06%
2388.TW    | 次數: 2    | 勝率:  50.00% | 累計:    5.61%
3376.TW    | 次數: 2    | 勝率:   0.00% | 累計:  -13.85%
8271.TW    | 次數: 2    | 勝率:  50.00% | 累計:   -4.00%
6205.TW    | 次數: 2    | 勝率:  50.00% | 累計:    3.35%
4967.TW    | 次數: 3    | 勝率:   0.00% | 累計:  -31.65%
1905.TW    | 次數: 2    | 勝率:   0.00% | 累計:   -4.33%
